id,title,year,model,text,chars,title_overlap_score,latency_s,status
779247,Hell,2018,easyocr,HEL Aadee Vanpoclvoorde,23,0.0,0.0,ok
1280376,The Spider's Web,1912,easyocr,"Vitagraph Company of_America PRESENTS AILM BY Van Dyke Brooke Maurice Costello The Spider'5) Web STARRING Charles Eldridge, Earle Williams Hal Wilson Goheral Film Company",170,1.0,0.0,ok
440085,KL24: Zombies,2017,easyocr,13 KL24; ZOMBIES,16,1.0,0.0,ok
763975,Mark of the Damned,2006,easyocr,"Mark oht Jouxney BBrOND ImO ANpUnEDT TRuTA Noilbl Mnamareeaedantediam EuC NILLER MudIoM Ficiure ""Wek Of The @WIEd"" nTttaruin ERK MIUB BFMPIAT CSETTOMLM 5, JOSHL KEMMEDY , Malla MBDBIC NILLER uise WALFER AllEM apM neftmmi JushuameEcnuontulm ThiS MOTIoN PICTURE IS MPA.A. FREF",274,0.75,0.0,ok
621486,Bite Me,2010,easyocr,'dutaREAk (friendS nd continves: BI7+y Ale,42,0.0,0.0,ok
565608,Attack of the Tromaggot,2010,easyocr,Ab TRONAODE,11,0.0,0.0,ok
832310,Verrückt,2021,easyocr,"""Verrickt""",10,0.0,0.0,ok
770632,Alone,2020,easyocr,,0,0.0,0.0,missing
609245,Luminous Void: Docudrama,2019,easyocr,,0,0.0,0.0,missing
873668,Are You Ready?,2021,easyocr,,0,0.0,0.0,missing
993921,Let Me Go,2021,easyocr,,0,0.0,0.0,missing
484627,He Will Call,2017,easyocr,,0,0.0,0.0,missing
484394,Door Light,2017,easyocr,,0,0.0,0.0,missing
1020266,III,2021,easyocr,III,3,1.0,0.0,ok
522987,Inside Evil,2017,easyocr,IMI,3,0.0,0.0,ok
818442,The Immigrant,1986,easyocr,,0,0.0,0.0,missing
1046326,Searchers,2023,easyocr,SE <` FRS,9,0.0,0.0,ok
1586019,The Cure,2013,rekognition,DRYCO\nFENCING\n- - -\n800 378 2177\n-\nTHE\nCURE,43,1.0,1.378,ok
1247719,Fries on the Grass,2024,rekognition,DILLON FULKS\nFRIES\nON THE\nGRASS\nDIRECTED BY\nESAIAS CASSIDY & DILLON FULKS,73,1.0,1.085,ok
337558,Witchdoctor of the Livingdead,1986,rekognition,ENONGHONG O'RELLY\nCinema Productions Presents\nWITCHDOCTOR\nLIVINGREAD\nOMIHE\nESTRENO\n26\nwith\noctubre\nLarry\nWilliams\nGOOD\nSt. Mary\nEnonchong\nVS\nEVIL\nand\nJoe Layode\nGaruba\nSHOCKING!\nЕНӀЕН!ЕН!\nDirected by Charloo Abi Emonchong\nTHE ULTIMATE EXPERIENCE IN,248,0.5,1.015,ok
779247,Hell,2018,rekognition,HE!\nA Film By Andre Vanpeelvoorde,33,0.0,0.643,ok
1280376,The Spider's Web,1912,rekognition,"Vitagraph Company of America\nPRESENTS\nA FILM.BY\nVan Dyke Brooke . Maurice-Costello\nThe\nSpider's\nWeb\nSTARRING\nCharles Eldridge, *Earle Williams Hal Wilson\nGeneral Film Company",174,1.0,0.699,ok
440085,KL24: Zombies,2017,rekognition,Return\n73\nadidas\nKL24: . 2 ZOMBIES - -\ntwo .....\n1001 and G в ENIME UNA aus 103 - и LEX CE HUIX\n- au - .. N TU BOOK K uon ELCE ACC THE SEX I NO BIXX FCX\nEN EX ICE\n1234 aut EU\nLO act -I ora - ICE 31 v. BUK TM,207,1.0,0.963,ok
763975,Mark of the Damned,2006,rekognition,"MARK\nDAMNED\nOF THE\n111\nJOURNEY\nINTO AN\nBEYOND\nAMPLIFIED\nTROTH..\nWORLD!\nwww.markshedammed.com\nB.P.M.P.INT. PRESENTS AN ERIC MILLER MOTION PICTURE ""MARK OF THE DANNED"" - ERIC MILLER\nNEW DE CASEY TOMLIN en JOSHUA KENNEDY DOP a WALKER ALLEN AND ERIC MILLER DION WALKER ALLEN\nPRODUCTO - B.P.M.P.INT. SEORY в ERIC MILLER AND JOSHUA KENNEDY DIRECTED n ERIC MILLER\n- IDM - - -\nTHIS MOTION PICTURE IS M.P.A.A. FREE",405,1.0,0.857,ok
621486,Bite Me,2010,rekognition,"Noodles\n3 FRIENDS. 1 OUTBREAK.\nПО CONTINUES.\nBITE N\n4\nMA NC EPICLEVEL ENTERTAINMENT O REZIO ELECTRIC SOX 91 FALL ON YOUR SNORD 7 JONATHAN OLION I DANNY I\nWE YOUSEF ABU TALE RANMELS JUSPI GOONGS BIODOW ROBENTS DANI LENNON PH KRUSE DE MATHAN MORSE e 23 La EMB\nLEN DEREVORSE ANDY SHAPRO 3400 RALPHS SANCHEZ SAILAD SHARMA JEHN FRAM ROSENBU UM DID RICE RANDY SHAPIO & BOB 17 JARRETT LEE CO\nfacebook .com/WhatWouldl00\nMACHINIMA COM\nUNRATED\no "" FORM K 41",447,0.5,1.362,ok
565608,Attack of the Tromaggot,2010,rekognition,Attack\nTROMAGGU\nthe\nMyCos\nPs\nTROMA,34,0.5,0.513,ok
832310,Verrückt,2021,rekognition,"""Verrückt""",10,1.0,0.533,ok
770632,Alone,2020,rekognition,,0,0.0,0.318,ok
609245,Luminous Void: Docudrama,2019,rekognition,,0,0.0,0.318,ok
873668,Are You Ready?,2021,rekognition,,0,0.0,0.307,ok
993921,Let Me Go,2021,rekognition,,0,0.0,0.527,ok
484627,He Will Call,2017,rekognition,,0,0.0,0.33,ok
484394,Door Light,2017,rekognition,,0,0.0,0.317,ok
1020266,III,2021,rekognition,,0,0.0,0.573,ok
522987,Inside Evil,2017,rekognition,,0,0.0,0.365,ok
818442,The Immigrant,1986,rekognition,,0,0.0,0.44,ok
1046326,Searchers,2023,rekognition,SEARCHERS,9,1.0,0.521,ok
1586019,The Cure,2013,google,THE\nCURE\nDRYCO\nFENCING\n2177,27,1.0,0.696,ok
1247719,Fries on the Grass,2024,google,DILLON FULKS\nFRIES\nON THE\nGRASS\nDIRECTED BY\nESAIAS CASSIDY & DILLON FULKS,73,1.0,0.515,ok
337558,Witchdoctor of the Livingdead,1986,google,ENONCHONG OREILUSY\nCinemia Productions Presents\nWHICH DOCTOR\nwith\nLarry\nWilliams\nEnonchong\nGOOD St. Mary\nEVIL\nVS\nJoe Layode\nGaruba\nOTHE\nESTRENU\n26\noctubre\nCHIEMENT\nSHOCKING!\nDirected by Charles Abi Emonchons\nTHE ULTIMATE EXPERIENCE IN\nMANIGERIAN HORROR ME,255,0.25,0.453,ok
779247,Hell,2018,google,HELL\nA Film By Andre Vanpoelvoorde,34,1.0,0.406,ok
1280376,The Spider's Web,1912,google,"Vitagraph Company of America\nPRESENTS\nA FILM.BY\nVan Dyke Brooke Maurice Costello\nThe\nSpider's\nWeb\nSTARRING\nCharles Eldridge, Earle Williams Hal Wilson\nGeneral Film Company",171,1.0,0.459,ok
440085,KL24: Zombies,2017,google,13\nKL24: ZOMBIES\nXCXCX\nFO,25,1.0,0.443,ok
763975,Mark of the Damned,2006,google,"JOURNEY\nBEYOND\nTRUTH..\nOF TWE\nMARKS\nDAMNED\nINTO AN\nAMPLIFIED\nWORLD!\nEEE\nwww.markofthedamned.com\nB.P.M.P.INT. AN ERIC MILLER MOTION PICTURE ""MARK OF THE DANNEDERIC MILLER\nCASEY TOMLIN JOSHUA KENNEDY WALKER ALLEN ERIC MILLERS WALKER ALLEN\nPROCIO Y B.P.M.P.INT. SONY ERIC MILLER AND JOSHUA KENNEDY REDERIC MILLER\nTHIS MOTION PICTURE IS M.P.A.A. FREE",346,1.0,0.537,ok
621486,Bite Me,2010,google,3 FRIENDS. 1 OUTBREAK.\nNO CONTINUES.\nBITE\nME\nEPIC LEVEL ENTERTAINMENT OF\nMEDICALENTINE ELECTRIC SITH FALL ON YOUR\nTHE GILLESPESYOUSEF ABU- CALEB RIAN WELSH JUSTIN GOONSS RISOON ROGERTS DAN LENNON PLUS\nLEN DEBEVDISE & ANDY SHAPIRO FALPH SANCHEZ SANJAY SHARMA JH FRANK RESENBLUM & DINDI RICE\nfacebook.com/WhatWould Do\nMACHINIMA.COM\nMATHAN MOSSE\nANDY SHAPIRO BOBI\nUNRATED,368,1.0,0.559,ok
565608,Attack of the Tromaggot,2010,google,Attack\nthe\nTROMAGGOT\n0\nC\nTROMA,30,0.75,0.421,ok
832310,Verrückt,2021,google,"""Verrückt""",10,1.0,0.512,ok
770632,Alone,2020,google,,0,0.0,0.258,ok
609245,Luminous Void: Docudrama,2019,google,,0,0.0,0.252,ok
873668,Are You Ready?,2021,google,,0,0.0,0.232,ok
993921,Let Me Go,2021,google,,0,0.0,0.252,ok
484627,He Will Call,2017,google,,0,0.0,0.271,ok
484394,Door Light,2017,google,,0,0.0,0.212,ok
1020266,III,2021,google,III,3,1.0,0.355,ok
522987,Inside Evil,2017,google,,0,0.0,0.284,ok
818442,The Immigrant,1986,google,,0,0.0,0.245,ok
1046326,Searchers,2023,google,SEARCHERS,9,1.0,0.312,ok
1586019,The Cure,2013,ppocr,FENCING\nTHE\nCURE,16,1.0,2.275,ok
1247719,Fries on the Grass,2024,ppocr,DILLON FULKS\nRIES\nNTHE\nRASS\nDIRECTED BY\nESAIAS CASSIDY & DILLON FULKS,69,0.0,2.559,ok
337558,Witchdoctor of the Livingdead,1986,ppocr,"WITCHDOCTOR\nOLHe\nLiVINGDeAD\nESTRENU\nwith\n26\nLarry,\noctubre\nWilliams\nOD\nSt.Mary\nEnonchong\nIL\nJoeLayode\nand\nGaruba\nSHOCKIN\nHIEH!\nynA\n川\nDirected by\nAbi\nTHE",152,0.75,5.215,ok
779247,Hell,2018,ppocr,HERL,4,0.0,1.086,ok
1280376,The Spider's Web,1912,ppocr,"Geheral Film Company\nCharles Eldridge, * Earle Williams * Hal Wilson\nSTARRING\nWeb\nSpider's\nThe\n金a\nY\nRTS\n台a r",108,1.0,4.342,ok
440085,KL24: Zombies,2017,ppocr,KL24:ZOMBIES,12,1.0,1.265,ok
763975,Mark of the Damned,2006,ppocr,EEELL\nMARK\nDAHNED\nJOURNEY\nINTO AN\nAMPLIFIED\nBEYOND\nWORLD!\nTRUTH\nwww.markufthedomned.com\nPPA RCLLER MOON PICTURE MA OFTHE ANEDERC\nCASETOJOSU KEED WALKEAEE LLERALKAL\nB.PMPINECLLEJOSHUA KENNEDYERCMLLER,198,0.25,5.683,ok
621486,Bite Me,2010,ppocr,3\nFRIENDS.1OUTBREAK.\nNO CONTINUES.\nBITE,39,0.5,2.476,ok
565608,Attack of the Tromaggot,2010,ppocr,3\nCus\nCos\na\nps,14,0.0,1.885,ok
832310,Verrückt,2021,ppocr,"""Verrückt""",10,1.0,1.057,ok
770632,Alone,2020,ppocr,是,1,0.0,1.377,ok
609245,Luminous Void: Docudrama,2019,ppocr,,0,0.0,1.031,ok
873668,Are You Ready?,2021,ppocr,,0,0.0,1.022,ok
993921,Let Me Go,2021,ppocr,,0,0.0,1.009,ok
484627,He Will Call,2017,ppocr,大,1,0.0,1.084,ok
484394,Door Light,2017,ppocr,,0,0.0,1.03,ok
1020266,III,2021,ppocr,III,3,1.0,1.097,ok
522987,Inside Evil,2017,ppocr,INSIDE ENT,10,0.5,1.284,ok
818442,The Immigrant,1986,ppocr,,0,0.0,1.564,ok
1046326,Searchers,2023,ppocr,SEARCHERS,9,1.0,3.244,ok
1586019,The Cure,2013,florence,DRYCOFENCINGTHECURE,19,0.0,5.774,ok
1247719,Fries on the Grass,2024,florence,DILLON FULKSFRIESON THEGRASSDIRECTED BYESAIAS CASSIDY & DILLON FULLKS,69,0.0,2.835,ok
337558,Witchdoctor of the Livingdead,1986,florence,ENONCHONG O RELLYCinema Productions PresentsWITCHDOCTORLIVINGDEADESTREMUwith26LarrywilliamsoctubreGOODSt. MaryEnonchoneEVILJoe LavodeCarubaSHOCKING!EHIEHIEH!Directed by Charles Abi EhonchongTHE ULTIMATE EXPERIENCE INNIGERIAN HORROR,231,0.0,6.637,ok
779247,Hell,2018,florence,A Film By Andre Vanpoelvoorde,29,0.0,1.549,ok
1280376,The Spider's Web,1912,florence,"Vitagraph Company of AmericaPRESENTSA FILM.BYVan Dyke Brooke . Maurice CostelloTheSpider'sWebSTARRINGCharles Eldridge, . Earle Williams . Hal WilsonGeneral Film Company",168,0.0,3.177,ok
440085,KL24: Zombies,2017,florence,73KL24:ZOMBIES,14,0.5,1.563,ok
763975,Mark of the Damned,2006,florence,"MARKOF THEDAMMEDJOURNEYINTO ANBEYONDAMPLIFIEDWORLD!TRUTH.www.markefhedamned.comB.P.M.PINT.Presents AN ERIC MILLER MOTION PICTURE . MARK OF THE DANNED""Porotamna in ERIC MILLERMrcr CASEY TOMLIN and JOSHUA KENNEDY er WALKER ALLEN an Eric MILLER dtos in WALKER ALLENPROCOCO O 8. P.A. PINT. S0m er ERC MILLER AND JOSHUIA KENNENEDY o erIC MILLERTHIS MOTIONPICTURE IS M.PAA. FREE",372,0.75,22.746,ok
621486,Bite Me,2010,florence,3 FRIENDS. I OUTBREAK.no CONTINUES.BIGKIE,41,0.0,8.904,ok
565608,Attack of the Tromaggot,2010,florence,Attackof theTROMAGGOT,21,0.0,6.336,ok
832310,Verrückt,2021,florence,"""Verrückt""",10,1.0,7.819,ok
770632,Alone,2020,florence,O,1,0.0,6.282,ok
609245,Luminous Void: Docudrama,2019,florence,COURTESY PHOTOGRAPHY,20,0.0,1.779,ok
873668,Are You Ready?,2021,florence,COURTESY,8,0.0,1.194,ok
993921,Let Me Go,2021,florence,O,1,0.0,0.942,ok
484627,He Will Call,2017,florence,COURTESY,8,0.0,1.512,ok
484394,Door Light,2017,florence,1,1,0.0,1.21,ok
1020266,III,2021,florence,III,3,1.0,1.174,ok
522987,Inside Evil,2017,florence,INSIDE EVIL,11,1.0,1.032,ok
818442,The Immigrant,1986,florence,O,1,0.0,0.988,ok
1046326,Searchers,2023,florence,SEARCHERS,9,1.0,1.057,ok
