id,title,year,model,text,chars,title_overlap_score,latency_s,status
387034,Nasty Nancy,2010,ppocr,SANDIMANCE\nAFILMBY\nPRODUCTION\nFILMS\nCASTRUM\nTHE SCHOOLIS OVE\nNANC,65,0.0,7.766,ok
491649,Larry,2017,ppocr,T,1,0.0,1.125,ok
505063,Await Further Instructions,2018,ppocr,AWAITFURTHER\nINSTRUCTIONS,25,0.3333,1.608,ok
547055,Threshold,2016,ppocr,THRESHOLD,9,1.0,1.425,ok
636515,Hidden Mother,2019,ppocr,hHlUWEEN\nFILM FEST\nHIDDEN\nMOTHER,32,1.0,1.806,ok
653537,Whispers,2019,ppocr,,0,0.0,1.05,ok
772603,Money,2017,ppocr,"RTOMETRAJE\nERACTIVO\nMONEY\n+U ELIGES QUIÉN""PAGA\nUN CORTO INTERRCTIVO DE ALFONSO GARCIA ESCRITO POR VINCENT BLONDE\nOTOMASMORTIN",125,1.0,4.605,ok
974046,House of White Spiders,2010,ppocr,"Meet Stephen Kramer.\nHe's young,\nhe's talented,\nand he's\ngoing to\nspend\nthe night\nat the\nHOUSE\nOF WHITE\nSPIDERS\nGod help him.",125,1.0,3.476,ok
976209,Midnight Thirst,2016,ppocr,ROUEDAN PA7 DIRETEDEANNAMESKE\nVDNIGHTTHIRST\nKAITLYN\nMESKE\nDEANNA,64,0.0,2.237,ok
77677,Escapee,2011,ppocr,ESCAPEE,7,1.0,1.164,ok
94910,Magnificat,2011,ppocr,MAGNIFICAT,10,1.0,1.132,ok
207475,The Ouija Experiment,2011,ppocr,EXPERIMEN!\nHE,13,0.0,1.514,ok
259675,Belly of the Wolf,2013,ppocr,BELLYF\nTHE\nWOLF,15,0.5,2.406,ok
343674,Gerald's Game,2017,ppocr,GAMI\nGERALD\nES,14,0.5,1.856,ok
356486,Lumberjack Man,2015,ppocr,LUMBERJACK MAN,14,1.0,1.132,ok
384756,Rabid,2019,ppocr,Rabid,5,1.0,2.056,ok
472015,Hunting for Shadows,2016,ppocr,HUNTING\nFOR\nHADOWS\nA DAVO HARDY FILM\nSAGE AMETHYST MATCHETT\nSAGE GODREI\nPAUL MERCURIO\nSEPTEMBER 2016,100,0.6667,3.028,ok
487439,Itch,2017,ppocr,"ITCH\nA SEAN KELLY FILM\nOFFICIAL SELECTION\nTHE BLOOD IN THE SNOW\nCANBDIAN FILM FESTIVAL\n2017\nSTARRINI SEAN C. DWYER\nWTH STAROENTRALFIUHN ""ITCH""\nALRO STARRING WERNER ARTINGER AND LEAH RADDA\nHAE-OAND APECIAL FX TRICIA LEAÑO-ROSOS STORY EOITOR NATALIA LOPEZ-WOODSIDE\nDENNIS HINGSBERG",279,1.0,5.461,ok
682809,Under the Table,2011,ppocr,"DINNER IS SERVED.\nUNDER\nTHETABLE\nCLASS CITY FILA\n""UNDER THE TABLE""\nSARAK GRANT  ELEN GREEK\nWRITTIN & DIRECTEd w DARREN CALLAnA\nM",128,1.0,2.896,ok
748251,Vamp Bikers Dos,2015,ppocr,D O S\nies,9,0.0,1.622,ok
861413,A Dream...,2012,ppocr,"ADreaM...\nLOPDELL GALLERY, AUDILAND - JUNE 1H 10 AUEUST Sh 2012",63,0.0,2.106,ok
940187,THE INQUISTION,2019,ppocr,I\nISINONI\n4,11,0.0,2.348,ok
972244,Darkness of Day,2010,ppocr,SARN CASEY AERI MAT ONCH\narkness of Day\nrepare to be Sucked.....In!\nRESTRICTED,78,0.6667,2.01,ok
748589,Housesitter: The Night They Saved Siegfried's Brain,2020,ppocr,The Night They Saved Siegfried's Brain\nTTER...\nThere'sapartyatDoc\nandit'sB.Y.O.B\nbringyourownbrain!\nBSMT.PRODUCTIONS HOUSESITTER LTD.\nHOUSESITTERTHENIGHTTHEYSAVEDSIEGFRIEDSBR\nRICHARD GASPARIAN DAVID KARSTEN-HOLLYKAPLAN PE,221,1.0,3.845,ok
796250,Confinement,2022,ppocr,CONFINEMENT\nCONFINEMENT\nPROED WILLMORRIS RITEEYTOM ROWE STORYEMATTALAINBOYD &TOMROWE\nATRGFREDDIEHILL&SOPHIATYNDALL-BRISTOW EDITEDE PASCALBAUER\nMUSIOBY MATTALAINBOYD DIRECTOROR POTOGRAPHY\nGEORGIACLARK,199,1.0,4.738,ok
802851,Charles,2022,ppocr,CHARLES\nFANFILM\nCHUCKY IS ONE SCARY S.O.B.!,43,1.0,1.755,ok
854417,Bearry,2021,ppocr,BEARRY\nI LOVE YOU BEARRY MUCH,29,1.0,1.477,ok
863406,The Blue Rose,2024,ppocr,BLUE\nTHE\nROSE,13,1.0,1.631,ok
918096,"Hemet, or the Landlady Don't Drink Tea",2024,ppocr,10\nThe Landlady,15,0.2857,1.59,ok
931049,Beware the Woods,2022,ppocr,"BE SCARER\nBE AFRAIR\nBEWARE\nTHE WOODS\nCarlos Leos Ronna Burrows Emily Lauziere\nWritten, Produced & Directed\nby Tanner McGarr\nDVD",127,1.0,2.714,ok
1022479,You're Melting!,2022,ppocr,YOUREMELTINE,12,0.0,2.052,ok
1083119,The Lost Chronicles,2023,ppocr,CHRONICLES\nLOST\nTHE,19,1.0,1.907,ok
1125186,Home Education,2023,ppocr,IL MALE\nHA UN COMPITO\nDASVOLGERE\nHOME\nEDUCATION\nLE REGOLE DEL MALE,66,1.0,2.948,ok
1193824,Rabbit Trap,2025,ppocr,Rabbit\nTrap,11,1.0,1.442,ok
1289969,The Battle of Grovers Mill,2024,ppocr,WILLIAM HUBBARDAND NOLEN STERNKOPF\nGHOUL CAPONE PICTURES PRODUCTION\nBEN KROON\nALEXIEL DE RAVENSWOOD\nTHE\nBATTLEOF\nGROVERS\nMILL\nNOLEN STERNKOPP,141,0.6,3.83,ok
1298819,Clickbait: Unfollowed,2024,ppocr,CLICKBAIT\nUNFOLLOWE,19,0.5,1.728,ok
1307154,Sinister Surgeon,2024,ppocr,INISTERSURGEON,14,0.0,1.156,ok
1375109,Darby After Dark,2024,ppocr,MACABRE PRODUCTIONS\nPRESENTS\nDARBY\nAfterDark\nAR DARE  SE N E\nMACABRE,68,0.3333,3.621,ok
1397562,Coreys,2024,ppocr,COREY,5,0.0,1.292,ok
1441287,House Rules,2024,ppocr,茶,1,0.0,1.126,ok
1443966,How Was Your Weekend?,2025,ppocr,SXSWK\nHOW WAS\nYOUR\nWEEKEND?\nA SHORT PLM BY CAM BANFIELD\nSTARRING JAMES MOROSINI & RACHAEL HARRIS,96,1.0,3.231,ok
1475231,Bonehead,2025,ppocr,"A Breylen Boyd..ting\nNEHEAD\nSlashin'is his passion!\nLUCAS BOOTH\nYAY!\nRIPLEY COOLEY\n""品\nMC\n一\n二\n超\n228\nMAY7\n气面9码\nGREDLIGHT +",120,0.0,5.702,ok
1718150,Curfew,2025,ppocr,DIRECTED BY JULIAN MEANS\nCURFEW\nCREATURE SIGHTINGS\nIS THIS\nIN COLDBROOK!\nSTARRING\nCREATURE\nALEXIS VANLEUVEN\nATTENTION\nSYDNEY LOVERING\nREAL?\nCHUCKGRIFFITH\nPLEASESTAYOUT\nKATIE GRIFFITH\nOFTHE\nWOODS\nTOWN\nCUFFEWAT\n9:00pm\nBOOK AN AD!\nuntil further notice\nTHE COLDBROOK TIMES,268,1.0,5.23,ok
652004,The Wolf of Snow Hollow,2020,ppocr,Snan bóllan\nThe Wolf of,23,0.6,1.507,ok
931940,The Fix,2024,ppocr,THEFIX\nPROCESS,14,0.0,1.432,ok
949486,Doors,2020,ppocr,"DOORS\nDeath\ncomes\nknocking.\nURBANPEBBLEPRODUCTIONS\n""DOORS"" CHRISTIAN MAHON DELMAR FEARS BAILEY INMAN\nSEANZIELINSKINATARAEASTERADAM REBORA\nMILES STRONG-AUSTIN ADAM REBORA MILES STRONG-AUSTIN\nKYLEHINTONP4NTHER\nCARTERMALAY",219,1.0,4.52,ok
988142,The Five Fingers of a Dog,2022,ppocr,THE FIVE FINGERS\nOF A DOG,25,1.0,2.162,ok
1085262,Our House,2023,ppocr,OUR\nHOUSE\nA FILM BY FELIX SHAW\nZAC PILE,39,1.0,2.05,ok
1148920,Trial 22,2023,ppocr,CORINNA BROWN GRAHAM CUNNON\nISABELLA LANE FELIX GARCIA GUYER\nASHORTFEEMBYJOHNEERRER\nTR1AL22,91,0.0,2.851,ok
1229586,Stutter,2024,ppocr,Mu\nSTUTE,8,0.0,1.36,ok
1273536,Theoretical: The Invisible Man,2024,ppocr,Theoretical\nThe Invisiale MaN,29,0.75,1.548,ok
1294319,Shades of Red,2024,ppocr,Shades\nRed,10,0.6667,1.447,ok
1346645,Lupo,2024,ppocr,LUPO,4,1.0,1.131,ok
1351896,Sally,2024,ppocr,"She escaped one nightmare,\nonly to end up in another...\nSALLY\nNever again.",74,1.0,2.15,ok
1363776,Paralysis,2024,ppocr,PARALYSIS,9,1.0,1.065,ok
1379480,Oliver's Basement,2024,ppocr,Oliver's Basement,17,1.0,1.21,ok
1405670,xOxExFx,2024,ppocr,xxExF，\nA Film by Reverend Ray,29,0.0,1.633,ok
1463113,Bone,2023,ppocr,BONE,4,1.0,1.086,ok
1483020,Camp Baloney,2025,ppocr,AMP\nCAMP\nBALONEY,16,1.0,1.867,ok
1483743,"up here, disappear",2025,ppocr,"por\nhere\nuphere,\nuphere.\nuphere,\nuphere,",40,0.3333,2.368,ok
1541944,A Hollow Tree,2023,ppocr,A HollOw TReE,13,1.0,1.203,ok
1578643,Cymophane,2024,ppocr,PHANE,5,0.0,1.163,ok
484509,Just Spooks,1925,qwen,Bray Productions presents\nDinky Doodle in\nJust Spooks\nWritten and directed by\nWALTER LANTZ\nAssisted by Clyde Geronimi,117,1.0,18.772,ok
1261561,The Monkey's Paw,1923,qwen,The Monkey's Paw\nby W.W. Jacobs\nSelznick,40,1.0,1.307,ok
362776,Ghost Town Frolics,1938,qwen,Ghost Town\nFrolics\n*,20,1.0,1.159,ok
26921,The Mystery of the Mary Celeste,1935,qwen,"The(500,767),(964,844)",22,0.2,1.712,ok
212973,Gildersleeve's Ghost,1944,qwen,You'll scream with laughter!\nGildersleeve's Ghost\nwith Harold Peary\nMarion Martin\nGrand\nBahan LeGrand\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nWard\nW,1758,1.0,41.811,ok
48800,The Unknown,1946,qwen,"THE UNKNOWN\nBased upon the Original Radio Program\n""I LOVE A MYSTERY""\nwith\nKaren\nMorley\nBannon\nDonnell\nScott\nRobert",114,1.0,2.17,ok
35073,"The Beast from 20,000 Fathoms",1953,qwen,"""The Beast\nFrom 20,000 Fathoms""",31,1.0,1.444,ok
836924,Roh Membela,1955,qwen,ROH MEMBELA\n'Revenge of the Spirit',35,1.0,1.326,ok
3104,Frankenstein Created Woman,1967,qwen,Frankenstein\nCreated Woman,26,1.0,1.045,ok
64524,Nightmare,1964,qwen,Nightmare,9,1.0,0.923,ok
77399,Incense for the Damned,1971,qwen,BLOOD SUCKERS,13,0.0,1.039,ok
30833,Drive-In Massacre,1976,qwen,DRIVE-IN\nMASSACRE,17,1.0,1.158,ok
399172,Lipstick and Blood,1984,qwen,Lipstick\nAnd Blood,18,1.0,1.075,ok
1015482,Kiss of the Serpent,1988,qwen,Todeskuss\nder Schlange,22,0.0,1.159,ok
10283,Friday the 13th Part VIII: Jason Takes Manhattan,1989,qwen,FRIDAY THE 13TH\nJASON TAKES MANHATTAN,37,0.75,2.799,ok
88410,Beyond Evil,1980,qwen,BEYOND\nEVIL,11,1.0,1.077,ok
86687,Severed Ties,1992,qwen,SEVERED TIES\nScience Out of Control.\nHorror Out On a Limb.,58,1.0,1.694,ok
336254,Downtime,1995,qwen,DOWNTIME,8,1.0,2.229,ok
36992,Shakma,1990,qwen,SHAKMA!,7,1.0,1.006,ok
43274,Tower of Terror,1997,qwen,Tower of Terror,15,1.0,0.963,ok
15056,The Curse of King Tut's Tomb,2006,qwen,THE CURSE OF\nKING TUT'S TOMB,28,1.0,1.323,ok
23532,How to Be a Serial Killer,2009,qwen,HOW TO BE A\nSERIAL\nKILLER,25,1.0,2.505,ok
31012,Cerberus,2005,qwen,CERBERUS,8,1.0,2.238,ok
45551,Surveillance,2006,qwen,SURVEILLANCE,12,1.0,2.225,ok
156252,Phobic,2002,qwen,PHOBIC,6,1.0,0.961,ok
743757,Blood Orgy of the Damned,2007,qwen,BLOOD\nORGY\nOF THE\nDAMNED,24,1.0,1.321,ok
11908,Hatchet,2006,qwen,HATCHET,7,1.0,2.187,ok
28265,Lovesick: Sick Love,2004,qwen,LOVESICK\nSickLove,17,0.3333,1.123,ok
28419,Hellbreeder,2004,qwen,"HELLBREEDER\nThe dark side has risen.\nDominique Pinon\nLyndie Uphill\nDarren Day\nAmerican World Pictures\nCat N Cage Pictures\nJohannes Roberts, James Emes\nDominique Pinon, Lyndie Uphill\nTina Barnes, Natasha Oakes\nTristan Versluis, Peter Dobson\nJames Emes",250,1.0,5.168,ok
53553,The Glow,2002,qwen,THE\nGLOW,8,1.0,1.004,ok
77050,Theodore,2009,qwen,LLOYD KAUFMAN IN\nTHEODORE\nA FILM BY DAVID SHERBROOK\nYOU'LL LOSE YOUR HEAD,73,1.0,1.948,ok
278267,The Dead Walk,2008,qwen,THE DEAD\nWALK,13,1.0,1.042,ok
165078,Legend of Hell,2012,qwen,Legend of Hell\nOnce it was Paradise\nA film by Olaf Ittenbach,60,1.0,1.482,ok
225048,Evangeline,2013,qwen,Evangeline\nVengeance is\nDarker\nThan Death,41,1.0,1.328,ok
233194,8 Butterflies,2010,qwen,8BUTTERFLIES,12,0.0,1.048,ok
286452,Varsity Blood,2014,qwen,VARITY\nBLOOD,12,0.5,1.043,ok
300156,The Interrogation of Cheryl Cooper,2014,qwen,The Interrogation of Cheryl Cooper,34,1.0,1.124,ok
302019,Crow Hand,2014,qwen,CROW HAND!!!,12,1.0,1.007,ok
387034,Nasty Nancy,2010,qwen,NASTY NANCY\nTHE SCHOOL... IS OVER!\nCASTRUM FILMS\nPRODUCTION\nA FILM BY\nSANDI MANCE\nNASTY NANCY\nHOVOJE DINDOVIĆ\nMARKO JURIĆ\nŽELJANA SOLDO\nVALENTINA VUKOVIĆ\nBRANISLAV STOJAKOVIĆ\nJOSIPA SABO\nSANDI MANCE\nIVAN MATOŠEVIĆ\nPETAR PEŠUT\nMIA BURČEVIĆ\nHANA MILJEVIĆ\nAND VERICA ŠALATA AS NASTY NANCY\nPRODUCED BY CASTRUM FILMS\nFX BY MIROSLAV LAKOBRLJA\nWRITTEN AND DIRECTED BY SANDI MANCE,372,1.0,19.31,ok
491649,Larry,2017,qwen,Larry,5,1.0,0.886,ok
505063,Await Further Instructions,2018,qwen,Await Further Instructions,26,1.0,0.967,ok
547055,Threshold,2016,qwen,Threshold,9,1.0,0.882,ok
636515,Hidden Mother,2019,qwen,Huluween\nFilm Fest\nHidden Mother,32,1.0,1.209,ok
653537,Whispers,2019,qwen,JUHSPER,7,0.0,1.047,ok
772603,Money,2017,qwen,MONEY\nTu eliges quién paga\nCORTOMETRAJE INTERACTIVO\nDE ALFONSO GARCÍA\nESCRITO POR VINCENT BLONDE\nLIDIA MENÉNDEZ\nCARLOS HERRANZ\nTOMAS MARTÍN,139,1.0,3.351,ok
974046,House of White Spiders,2010,qwen,House of White Spiders,22,1.0,1.04,ok
976209,Midnight Thirst,2016,qwen,Midnight Thirst,15,1.0,1.005,ok
77677,Escapee,2011,qwen,Escapee,7,1.0,0.926,ok
94910,Magnificat,2011,qwen,MAGNIFICAT,10,1.0,1.048,ok
207475,The Ouija Experiment,2011,qwen,THE OUIJA EXPERIMENT\n\nThey thought it was\n\nJUST A GAME,54,1.0,1.451,ok
259675,Belly of the Wolf,2013,qwen,BELLY OF THE WOLF,17,1.0,0.944,ok
343674,Gerald's Game,2017,qwen,Gerald's Game,13,1.0,1.006,ok
356486,Lumberjack Man,2015,qwen,LUMBERJACK MAN,14,1.0,1.085,ok
384756,Rabid,2019,qwen,"Laura Vandervoort\nin\nRabid\n""A Film By The Soska Sisters""",56,1.0,2.732,ok
472015,Hunting for Shadows,2016,qwen,HUNTING FOR SHADOWS\nA DAVO HARDY FILM\nSAGE AMETHYST MATCHETT\nSAGE GODREI\nPAUL MERCURIO\nSEPTEMBER 2016,101,1.0,2.573,ok
487439,Itch,2017,qwen,ITCH\nA SEAN KELLY FILM\nOFFICIAL SELECTION\nTHE BLOOD IN THE SNOW\nCANADIAN FILM FESTIVAL\n2017\nSEAN KELLY PRODUCTIONS PRESENTS IN ASSOCIATION WITH STAGENTIAL FILM,159,1.0,3.292,ok
682809,Under the Table,2011,qwen,DINNER IS SERVED.\nUNDER THE TABLE\nGlass City Films\nUNDER THE TABLE\nDawn Callahan in Glass City Films\nAshley and Wonders\nCostumes by\nStrom Makeup Effects\nJohn Keen\nDesign: Mike Holmberg\nSpecial Makeup Effects by\nMartin and Roger\nMullen,234,1.0,3.411,ok
748251,Vamp Bikers Dos,2015,qwen,Vamp Bikers\nDOS,15,1.0,1.127,ok
861413,A Dream...,2012,qwen,"When reason sleeps it gives birth to monsters\nA Dream...\nLORRELL GALLERY, AUCKLAND\nJUNE 26th 2012 AUGUST 5th 2012",113,1.0,2.615,ok
940187,THE INQUISTION,2019,qwen,INQUISITION,11,0.0,1.008,ok
972244,Darkness of Day,2010,qwen,Darkness of Day\nPrepare to be Sucked.....In!,44,1.0,1.365,ok
748589,Housesitter: The Night They Saved Siegfried's Brain,2020,qwen,Housesitter...\nThe Night They Saved Siegfried's Brain\nThere's a party at Dogs\nand it's B.Y.O.B.\n...bring your own brain!,120,1.0,2.253,ok
796250,Confinement,2022,qwen,CONFINEMENT,11,1.0,2.196,ok
802851,Charles,2022,qwen,CHARLES\nFAN FILM\nCHUCKY IS ONE\nSCARY S.O.B.,43,1.0,1.646,ok
854417,Bearry,2021,qwen,I LOVE YOU BEARRY MUCH\nBEARRY,29,1.0,1.208,ok
863406,The Blue Rose,2024,qwen,THE BLUE ROSE,13,1.0,1.01,ok
918096,"Hemet, or the Landlady Don't Drink Tea",2024,qwen,"HEMET,\nOR\nTHE\nLANDLADY\nDON'T DRINK\nTEA",38,1.0,1.619,ok
931049,Beware the Woods,2022,qwen,Beware the Woods,16,1.0,0.97,ok
1022479,You're Melting!,2022,qwen,YOU'RE MELTING,14,1.0,2.285,ok
1083119,The Lost Chronicles,2023,qwen,THE\nLOST\nCHRONICLES,19,1.0,1.173,ok
1125186,Home Education,2023,qwen,Home\nEducation\nLe\nRegole del\nMale,33,1.0,1.294,ok
1193824,Rabbit Trap,2025,qwen,Rabbit\nTrap,11,1.0,1.01,ok
1289969,The Battle of Grovers Mill,2024,qwen,THE BATTLE OF GROVERS MILL,26,1.0,1.136,ok
1298819,Clickbait: Unfollowed,2024,qwen,Clickbait\nUnfollowed,20,1.0,1.131,ok
1307154,Sinister Surgeon,2024,qwen,SINISTER\nSURGEON,16,1.0,1.131,ok
1375109,Darby After Dark,2024,qwen,Macabre Productions presents\nDarby After Dark\nPresented by: Ana Ramill\nDarby After Dark\nProduced by: Megan Farley\nClare Bower\nLana Salame\nKyle Johnson\nPeter Martin\nProduced by: Ana Ramill\nJohnson Collier\nMegan Farley\nAna Ramill,227,1.0,3.562,ok
1397562,Coreys,2024,qwen,Coreys,6,1.0,0.927,ok
1441287,House Rules,2024,qwen,House\nRules\nA film by\nAndy Rowland,34,1.0,1.291,ok
1443966,How Was Your Weekend?,2025,qwen,HOW WAS YOUR\nWEEKEND?\nA SHORT FILM BY\nCAM BANFIELD\nSTARRING JAMES MORDISINI & RACHAEL HARRIS,92,1.0,2.286,ok
1475231,Bonehead,2025,qwen,Bonehead,8,1.0,0.926,ok
1718150,Curfew,2025,qwen,CURFEW\nCREATURE SIGHTINGS IN COLDBROOK!\nSTARRING\nALEXIS VANLEUVEN\nSYDNEY LOVERING\nCHUCK GRIFITH\nKATIE GRIFITH\nATTENTION\nPLEASE STAY OUT OF THE WOODS\nTOWN CURFEW AT 9:00 PM\nUNTIL FURTHER NOTICE\nTHE COLDBROOK TIMES,212,1.0,4.423,ok
652004,The Wolf of Snow Hollow,2020,qwen,The Wolf of Snow Hollow,23,1.0,1.05,ok
931940,The Fix,2024,qwen,THE FIX,7,1.0,0.93,ok
949486,Doors,2020,qwen,DOORS\nDeath comes knocking.\nUrban Pebble Productions,52,1.0,1.29,ok
988142,The Five Fingers of a Dog,2022,qwen,THE FIVE FINGERS\nOF A DOG,25,1.0,2.247,ok
1085262,Our House,2023,qwen,OUR\nHOUSE\nA FILM BY FELIX SHAW\nZAC PILE,39,1.0,1.577,ok
1148920,Trial 22,2023,qwen,Trial 22,8,1.0,0.919,ok
1229586,Stutter,2024,qwen,Stutter,7,1.0,0.895,ok
1273536,Theoretical: The Invisible Man,2024,qwen,Theoretical\nThe Invisible Man,29,1.0,1.091,ok
1294319,Shades of Red,2024,qwen,Shades of Red,13,1.0,0.965,ok
1346645,Lupo,2024,qwen,LUPO,4,1.0,0.927,ok
1351896,Sally,2024,qwen,"She escaped one nightmare, only to end up in another...\nSALLY\nNever again.\nA Raging Pictures Production of a Dad Officine Line ""Sally""\nMacKenzie Wynn\nLee Briscoe\nDavid Brown King\nBrian Zuzet",190,1.0,2.958,ok
1363776,Paralysis,2024,qwen,PARALYSIS,9,1.0,0.935,ok
1379480,Oliver's Basement,2024,qwen,Oliver's Basement,17,1.0,1.003,ok
1405670,xOxExFx,2024,qwen,A Film by Reverend Ray,22,0.0,1.079,ok
1463113,Bone,2023,qwen,BONE,4,1.0,0.887,ok
1483020,Camp Baloney,2025,qwen,CAMP BALONEY,12,1.0,1.008,ok
1483743,"up here, disappear",2025,qwen,up here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup here.\nup,3071,0.6667,41.997,ok
1541944,A Hollow Tree,2023,qwen,A Hollow Tree,13,1.0,0.963,ok
1578643,Cymophane,2024,qwen,a film by Ghazal Yousefi,24,0.0,1.208,ok
