id,title,original_title,year,original_language,ocr_lang,ocr_chars,overlap_max,overlap_max_local,model,model_id,status,verdict,confidence,poster_title_guess,reason,latency_s,error
250788,Savage Encounter,Savage Encounter,1980,en,en,53,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,Demon Lust,"Poster clearly displays 'DEMON LUST' as the title, which does not match the catalog film 'Savage Encounter'.",1.672,
251526,The Mutagen,The Mutagen,1988,en,es,86,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,Genes Asesinos,"Poster title 'Genes Asesinos' (Killer Genes) in Spanish does not match catalog film 'The Mutagen' (1988), and the OCR hint indicates Spanish language while catalog lists English.",2.061,
254701,The Mask of Love,The Mask of Love,2012,en,et,84,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,鬼乱鬼,Poster displays Asian characters and styling inconsistent with English-language 2012 film 'The Mask of Love'; appears to be a different horror film entirely.,2.141,
257275,The Night Comes Too Soon,The Night Comes Too Soon,1946,en,en,25,0.2,0.2,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,The Ghost of Rashmon Hall,"Poster clearly displays 'The Ghost of Rashmon Hall' title, which does not match the catalog film 'The Night Comes Too Soon' (1946).",2.083,
258726,The Game,Il gioko,1989,en,en,35,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,School of Fear,"Poster clearly displays 'SCHOOL OF FEAR' by Lamberto Bava, not 'The Game' (1989).",1.525,
259828,Bloodless,Bloodless,2014,en,en,55,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,VAMPIRES,"Poster clearly displays 'VAMPIRES' as the title, not 'Bloodless', and shows a 15 certificate typical of UK horror films, not matching the 2014 'Bloodless' catalog entry.",1.982,
260824,Under Surveillance,Under Surveillance,2006,en,en,203,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,Dark Chamber,Poster clearly displays 'Dark Chamber' as the title with different cast and plot elements than 'Under Surveillance' (2006).,1.874,
262919,Catacombs,Catacombs,1964,en,en,79,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,The Woman Who Wouldn't Die,"Poster clearly displays 'The Woman Who Wouldn't Die' as the title, which does not match the catalog film 'Catacombs' (1964).",1.332,
265321,A Shred Of Mist,A Shred Of Mist,,,et,240,0.3333,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,HIERÓN DE NIEBLA,"Poster clearly displays 'HIERÓN DE NIEBLA' (Spanish title) which does not match the catalog entry 'A Shred Of Mist', and the OCR hint suggests Estonian language content, not Spanish.",2.187,
272100,Supernatural,Sobrenatural,1982,es,en,25,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,Return of the Powerblast,Poster title reads 'Return of the Powerblast' which does not match the catalog film 'Supernatural' (1982).,2.246,
273418,Killer Dead,Killer Dead,1992,en,en,94,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,Non-Vegetarian Zombies From Outer Space,"Poster clearly displays 'Non-Vegetarian Zombies From Outer Space' as the title, which does not match the catalog film 'Killer Dead' (1992).",2.349,
273946,Hostage,Hostage,2013,en,et,222,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,Entity,"Poster clearly displays 'ENTITY' as the title, not 'Hostage', with different imagery and cast credits.",1.67,
275203,Locked in a Room,Locked in a Room,2012,en,en,88,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,American Liar,"Poster clearly displays 'American Liar' as the title with cast names (Robert Milano, Rae'ven Kelly, Carl Weyant, RJ Perry), which does not match the catalog film 'Locked in a Room' (2012).",2.67,
276692,Natural Selection,Natural Selection,1994,en,et,191,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,Dark Reflection,"Poster clearly shows 'Dark Reflection' as the title with C. Thomas Howell, not 'Natural Selection' (1994).",1.853,
277506,Invicta,Invicta,2009,en,en,36,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,Killer Ants,"Poster clearly displays 'KILLER ANTS' as the title with tagline 'They Are Coming For You', which does not match the catalog film 'Invicta' (2009).",1.496,
280928,A Chilling Cosplay,制服,2013,zh,en,187,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.85,冰棋殺 (Ice Chess Murder / 1979°C Murder),"Poster title appears to be '冰棋殺' (1979°C Murder), not '制服' (A Chilling Cosplay), indicating this is artwork for a different film.",2.063,
283783,Serenity Farm,Serenity Farm,2014,en,en,36,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,3 Tunnels 2 Hell,"Poster clearly displays '3 Tunnels 2 Hell' as the title, which does not match the catalog film 'Serenity Farm'.",2.166,
286659,Gabi ng Lagim,Gabi ng Lagim,1960,tl,en,28,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,uncertain,0.3,Night and a Thousand Horrors,"Poster title is in English, not Tagalog, and does not match the catalog film's Filipino title 'Gabi ng Lagim' despite era and horror genre alignment.",2.085,
286681,Vayanadan Thampan,വയനാടൻ തമ്പാൻ,1978,ml,en,216,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,Pyasa Shaitan,"Poster clearly displays 'PYASA SHAITAN' as the title with Hindi/Urdu text, directed by Joginder, featuring different cast and artwork than the Malayalam film Vayanadan Thampan.",2.457,
287258,Viola,Viola,1967,en,en,144,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,And Graves Give Up Their Dead,"Poster is for a horror anthology collection edited by Frederick Pickersgill, not the 1967 film 'Viola'.",1.973,
289476,Kill Me Tomorrow,Kill Me Tomorrow,2005,en,fr,59,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,La Sorcière de Mountain Glenn,Poster clearly shows French title 'La Sorcière de Mountain Glenn' which does not match the catalog film 'Kill Me Tomorrow' (2005).,1.786,
290696,Dysmorphia,Dysmorphia,2014,en,en,26,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.99,Treasure Chest of Horrors 3,"Poster clearly displays 'Treasure Chest of Horrors 3' as the title, which does not match the catalog film 'Dysmorphia' (2014).",1.923,
290732,VIViD,VIViD,2011,en,en,26,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,WONDERLAND,"Poster clearly displays 'WONDERLAND' as the title with tagline 'A ONE WAY TRIP', not VIViD.",1.806,
292227,Night is the Time For Killing,Night is the Time For Killing,1975,en,en,120,0.3333,0.3333,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,Murder on the Midnight Express,"Poster clearly shows 'Murder on the Midnight Express' as the title, which does not match the catalog film 'Night is the Time For Killing'.",1.469,
294488,Maniac Too!,Maniac Too!,,,ht,98,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.85,Vault of Terror,"Poster clearly reads 'Vault of Terror' at top, not 'Maniac Too!' as cataloged.",1.692,
299637,Masseur’s Curse,怪談累が渕,1970,ja,en,57,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,Ghost of Rasane Swamp,"Poster clearly displays 'Ghost of Rasane Swamp' as the title, which does not match the catalog entry 'Masseur's Curse' (怪談累が渕).",2.189,
300817,Graves & Bones,Grafir og bein,2014,is,en,69,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,그레이브 하우스 (The Grave House),"Poster displays Korean text and appears to be for an Asian horror film, not the Icelandic film 'Graves & Bones' (Grafir og bein).",2.185,
302038,An Erotic Tale of Ms. Dracula,An Erotic Tale of Ms. Dracula,,,no,44,0.3333,0.3333,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,Ghost Bride of Dracula,"Poster clearly displays 'Ghost Bride of Dracula' title, which does not match the catalog entry 'An Erotic Tale of Ms. Dracula'.",2.564,
302512,Awaken the Devil,Awaken the Devil,,,en,455,0.3333,0.3333,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,An Anti American,"Poster clearly displays 'An Anti American' as the title, which does not match the catalog film 'Awaken the Devil'.",1.852,
303898,Cut Throat,Cut Throat,2002,en,sw,98,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,SCARED,"Poster clearly displays 'SCARED' as the title with tagline 'IT'S A SCREAM', not 'Cut Throat'.",2.22,
308135,Cryptid,Cryptid,2006,en,en,532,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,Primitive,Poster clearly displays 'PRIMITIVE' as the title with different cast and imagery than the 2006 film 'Cryptid'.,8.407,
308421,Somebody's There,Somebody's There,2013,en,en,98,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,The Pigman Murders,"Poster clearly displays 'The Pigman Murders' title in red text, which does not match the catalog film 'Somebody's There' (2013).",2.95,
309063,The Ouija Experiment 2: Theatre of Death,The Ouija Experiment 2: Theatre of Death,2015,en,en,50,0.1667,0.1667,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,The Ouija Resurrection,"Poster clearly displays 'The Ouija Resurrection' title, not 'The Ouija Experiment 2: Theatre of Death'.",1.916,
321713,Grudge,Han 2,1968,en,nl,106,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,uncertain,0.35,總天然色 (appears to reference color/natural tones); other text unclear,"Poster is in mixed CJK languages with poor legibility; no clear match to 'Grudge' or 'Han 2' title; OCR hint suggests Dutch language overlap (0.0) which contradicts visible CJK text, making verification unreliable.",3.378,
321768,Captive,Captive,2014,en,en,37,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,24 Hours to Die,"Poster clearly displays '24 HOURS TO DIE' as the title, which does not match the catalog film 'Captive' (2014).",1.639,
322858,The Third Sex,The Third Sex,1934,en,en,22,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.85,Children of Loneliness,"Poster clearly displays 'Children of Loneliness' as the title, not 'The Third Sex'.",1.645,
328939,Cheerleader Camp 2 the Death,Cheerleader Camp 2 the Death,2023,en,en,21,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,Summerhouse Slaughter,"Poster clearly shows 'Summerhouse Slaughter' title with a killer panda mascot, not 'Cheerleader Camp 2 the Death'.",1.712,
332689,Playing with Dolls,Playing with Dolls,2015,en,en,54,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,METALFACE,"Poster clearly displays 'METALFACE' as the title, which does not match the catalog film 'Playing with Dolls' (2015).",1.724,
336107,Meat the Jones,Meat the Jones,,,tl,20,0.3333,0.3333,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,GET OUT OF THE HOUSE,"Poster clearly displays 'GET OUT OF THE HOUSE' title, not 'Meat the Jones'.",2.536,
343336,Plot 7,Plot 7,2007,en,et,94,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,Cemitério Maldito,"Poster clearly shows 'CEMITÉRIO MALDITO' (Portuguese title, likely 'Pet Sematary'), not 'Plot 7'.",2.344,
347438,Kamara Kattu,கமரகட்டு,2015,ta,en,255,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,Kaliking (or similar Tamil title),Poster displays a different Tamil film title and artwork unrelated to 'Kamara Kattu' (2015).,1.803,
347855,Curtain,Curtain,2015,en,en,47,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,The Gateway,"Poster clearly displays 'THE GATEWAY' as the title, not 'Curtain', with completely different imagery (bathtub portal scene vs. expected curtain-related horror).",2.211,
348523,Black Mass of the Nazi Sex Wizard,Black Mass of the Nazi Sex Wizard,2015,en,en,125,0.1429,0.1429,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,uncertain,0.35,V94 (or similar - text unclear),"Poster shows childlike Christmas artwork with teddy bear and tree, but title text is illegible and imagery does not match the catalog film's apparent genre/theme.",2.052,
354386,Turnover,夜籃人靜,2014,ms,en,53,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,3 Doors of Horrors / Phyu Phyu / Doghouse 73 Pictures,"Poster clearly shows '3 Doors of Horrors' and 'Phyu Phyu' titles with 'doghouse 73 pictures' production credit, which does not match the catalog film 'Turnover' (夜籃人靜).",2.083,
359056,Primordial,Primordial,2015,en,en,21,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,Violent Instinct,"Poster clearly displays 'VIOLENT INSTINCT' as the title, which does not match the catalog film 'Primordial' (2015).",1.942,
362807,Paranoid,Paranoid,,,en,36,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,FRIGHTMARE,"Poster clearly displays 'FRIGHTMARE' as the title, not 'Paranoid', and the imagery depicts a masked figure with goggles/headgear inconsistent with a film titled Paranoid.",2.096,
365701,The Devil's Bed,Tod im November,1978,de,de,26,0.3333,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,Die Wölfin vom Teufelsmoor,"Poster title 'Die Wölfin vom Teufelsmoor' does not match catalog entry 'The Devil's Bed' (Tod im November), indicating different films.",1.681,
366071,Enchiridion,Enchiridion,2012,en,en,46,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,Bloodsucker's Handbook,"Poster clearly displays 'BLOODSUCKER'S HANDBOOK' as the title, which does not match the catalog film 'Enchiridion' (2012).",1.997,
373027,Geheimnisvolle Freundinnen,Geheimnisvolle Freundinnen,2003,de,en,76,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,Frat House Massacre,"Poster clearly displays 'FRAT HOUSE MASSACRE' in English, which does not match the German-language catalog entry 'Geheimnisvolle Freundinnen' (2003).",1.85,
373786,Nilalang,Nilalang,2015,tl,en,151,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.85,Mariah/Maria (with Chinese characters 存在者),Poster displays Asian titles and styling inconsistent with Filipino film Nilalang; visible text suggests different film entirely.,2.015,
379100,M is for Merry Christmas,M is for Merry Christmas,2013,en,en,127,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,The ABCs of Death,"Poster clearly shows 'The ABCs of Death' with '26 Directors | 26 Ways to Die' and depicts a dark horror anthology, not a Christmas-themed film.",2.329,
379697,Raju Gari Gadhi,రాజు గారి గది,2015,te,en,234,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,match,0.92,Raju Gari Gadhi,"Poster displays Telugu title characters matching the catalog film, features ensemble cast in horror-comedy style consistent with 2015 release, and 'Happy Diwali' greeting aligns with Indian film marketing.",2.213,
382052,Not Alone,Not Alone,2015,en,tl,26,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,The Haunting of Ellie Rose,"Poster clearly displays 'The Haunting of Ellie Rose' as the title, which does not match the catalog film 'Not Alone' (2015).",2.222,
385378,Gemini,Gemini,2014,en,en,120,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,Deadly Famous,"Poster clearly displays 'DEADLY FAMOUS' as the title, not 'Gemini', with completely different visual styling and imagery.",2.785,
385502,The Human Quality,The Human Quality,2000,en,en,51,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,Flesh Hunters,"Poster clearly displays 'FLESH HUNTERS' as the title, which does not match the catalog film 'The Human Quality' (2000).",1.364,
392051,The Damned Thing,The Damned Thing,2014,en,en,52,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,Hotel Hell,"Poster clearly displays 'HOTEL HELL' as the title with tagline 'You can check in, but you can't check out,' which does not match the catalog film 'The Damned Thing' (2014).",2.894,
398656,Possessed,Possessed,2013,en,id,199,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,พี่ว้ายพี่อ๋อก (Pee Wai Pee Ork),"Poster is for a Thai comedy film, not the 2013 English-language horror film 'Possessed'; the OCR hint confirms Indonesian/Thai language and the imagery shows a comedic van scene rather than horror content.",2.314,
404206,The Music of Jo Hyeja,The Music of Jo Hyeja,2012,en,en,63,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,H.P. Lovecraft Film Festival Classics Vol.1 Short Film Collection,"Poster is for a Lovecraft Film Festival compilation, not 'The Music of Jo Hyeja' (2012).",2.006,
404713,Downhill,Downhill,2016,es,en,65,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,Wrong Trail,"Poster clearly displays 'WRONG TRAIL' in red text, not 'Downhill', and shows different cast names than expected for the 2016 Spanish film.",2.349,
406582,Delirium,Delirium,2015,en,en,21,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,The Haunting of Emily,"Poster clearly displays 'THE HAUNTING OF EMILY' as the title, which does not match the catalog film 'Delirium' (2015).",1.959,
410464,Wild Things,Les petites sauvages,1982,fr,en,100,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,Habitación Prohibida,Poster clearly shows Spanish title 'Habitación Prohibida' with different cast and artwork than the 1982 French film 'Les petites sauvages' (Wild Things).,1.55,
412471,Dark Silence,Dark Silence,2016,en,en,75,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,The Blind King,"Poster clearly displays 'The Blind King' as the title with tagline 'Kneel Down to His Will', not 'Dark Silence'.",1.625,
412998,Mo,மோ,2016,ta,en,538,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,G20,"Poster clearly displays 'G20' as the title with credits to director Bhuvan Nullan R, not matching the Tamil film 'Mo' (2016).",2.697,
415852,Blood Church,Blood Church,1992,en,en,21,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,Heartland of Darkness,"Poster clearly displays 'Heartland of Darkness' as the title, not 'Blood Church', and the imagery does not match a 1992 film's typical aesthetic or branding.",1.966,
417180,Vacant House,Vacant House,2016,en,en,50,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,The Haunting at Woodland Hills,"Poster clearly displays 'The Haunting at Woodland Hills' as the title, not 'Vacant House'.",1.966,
418450,Grave Walkers,Grave Walkers,2015,en,id,433,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,LIVE EVIL,"Poster clearly shows 'LIVE EVIL' as the title with different cast (Vladimir Kulich, Charlene Amoia) and distinct demonic imagery unrelated to Grave Walkers.",3.12,
419018,Pearlies,Pearlies,2016,en,fr,709,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,Quenottes,"Poster clearly displays 'Quenottes' as the title in large glowing text, which is a French film, not 'Pearlies' (2016).",2.812,
420441,Mae Nak America,แม่นาคอเมริกา,1975,th,en,20,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,The Pot,Poster clearly shows 'THE POT' title and depicts a Western exploitation/adult film aesthetic inconsistent with a 1975 Thai horror film about Mae Nak.,1.881,
421490,Tall Men,Tall Men,2016,en,en,489,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,Customer 152,"Poster clearly displays 'Customer 152' as the title, not 'Tall Men', with no visual or textual connection to the catalog film.",1.642,
424078,Spirits,Spirits,2014,en,en,75,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,Ouija Death Trap,Poster clearly shows 'Ouija Death Trap' title and depicts a supernatural horror scenario unrelated to a film titled 'Spirits' from 2014.,1.79,
428696,Monster: The Prehistoric Project,Monster: The Prehistoric Project,2016,en,de,152,0.25,0.25,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,Jurassic Monster,"Poster clearly shows 'JURASSIC MONSTER' title in large yellow text, which does not match the catalog film 'Monster: The Prehistoric Project'.",1.445,
434230,Disturbed,Disturbed,2017,en,ceb,123,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,SOTERIA,"Poster clearly displays 'SOTERIA' as the title, not 'Disturbed', and shows different visual branding and styling.",2.537,
440659,Catalina,Catalina,2016,en,en,21,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,EVIL WILL CONSUME YOU,Poster text reads 'EVIL WILL CONSUME YOU' which does not match the catalog film 'Catalina' (2016).,2.204,
440919,Zedd,Zedd,2014,ko,en,49,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,uncertain,0.35,FORBIDDANCE SAVE THE WORLD,"Poster text is rotated/unclear and does not legibly match 'Zedd'; the Korean sci-fi imagery and 2014 timeframe could align, but title verification is insufficient.",2.276,
441063,Puen Tee Raluek,Puen Tee Raluek,2017,th,id,522,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,match,0.95,The Promise,"Poster displays 'The Promise' as English title with Thai film styling, credits, and atmospheric horror imagery consistent with 2017 Thai cinema.",2.088,
447858,I'm Scared,I'm Scared,2017,en,en,252,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,uncertain,0.35,BASED ON THE ART OF GREG 'CRAOLA' SIMKINS,Poster credits Greg Simkins artwork but title text is not clearly legible; cannot definitively confirm this matches the 2017 'I'm Scared' film.,2.158,
456011,Bamy,Bâmî,2018,ja,en,124,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,match,0.95,バーミー (Bâmî/Bamy),"Poster displays Japanese title matching the catalog entry, directed by Jun Tanaka, with minimalist horror aesthetic consistent with 2018 Japanese horror cinema.",3.267,
459220,Shockwave,Shockwave,2016,en,es,173,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,Onda de Choque,"Poster is in Spanish with credits to Ríos de Alen and Angie Velázquez, clearly a different film than the 2016 English-language 'Shockwave'.",1.876,
461724,The Spirits of Jupiter,The Spirits of Jupiter,1984,en,en,50,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,Planet Gone Mad,"Poster clearly shows 'Planet Gone Mad' title with cast Rex Cutter, James Aerni, Carol Engel, not matching 'The Spirits of Jupiter' catalog entry.",2.513,
465177,Meltdown,Meltdown,2014,en,en,37,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,BERSERKERS,"Poster clearly displays 'BERSERKERS' as the title, not 'Meltdown', with distinct zombie/horror imagery unrelated to a 2014 film titled Meltdown.",2.584,
466677,Dead South,Dead South,2017,en,en,47,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,Vampire Wars,"Poster clearly displays 'Vampire Wars' title with tagline about Lincoln's Army, not 'Dead South'.",2.246,
467320,Heavenly Sin,Heavenly Sin,2016,en,en,314,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,uncertain,0.3,"Partially visible text includes 'OCTOBER 19' and other fragmented words, but main title is not clearly legible","The poster is heavily collaged and layered making the primary title illegible; while the aesthetic and date reference could match a 2016 film, insufficient clear textual confirmation exists to verify this is 'Heavenly Sin.'",3.136,
468609,No Tomorrow,No Tomorrow,2002,en,en,79,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,Bladgeorneo,"Poster clearly displays 'Bladgeorneo' as the title with cast names Hershel Hutt, Gary Houston, Rich Romenich, and Marisa Blogas, which does not match the catalog film 'No Tomorrow' (2002).",1.958,
477115,Rasathi Varum Naal,ராசாத்தி வரும் நாள்,1991,ta,en,68,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,Pyasi Chudail,"Poster clearly displays 'PYASI CHUDAIL' title and credits Rafi as director, not matching the Tamil film 'Rasathi Varum Naal' (1991).",1.766,
477576,DeadThirsty,DeadThirsty,2017,en,en,60,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,RAVE PARTY MASSACRE,"Poster clearly displays 'RAVE PARTY MASSACRE' in large magenta text, which does not match the catalog film 'DeadThirsty'.",1.506,
481566,Bonefire,Bonefire,2017,en,en,183,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,uncertain,0.35,FIRE,"Poster title appears to be 'FIRE' (partial text visible), not 'Bonefire', and the natural/outdoor imagery doesn't clearly match expected horror film branding.",1.842,
484399,Beach 67,Beach 67,2017,en,id,30,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.85,TAKES HOLD / HOLDS TERRA,Poster text does not match 'Beach 67' and appears to reference different film entirely.,2.203,
484983,Treasure Hunter,Treasure Hunter,1988,th,en,24,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,Magic Island,Poster clearly displays 'Magic Island' title and depicts fantasy/adventure imagery inconsistent with a treasure hunter film.,1.678,
486684,Aux,Aux,2018,en,en,44,0.0,0.0,claude-haiku,us.anthropic.claude-haiku-4-5-20251001-v1:0,ok,mismatch,0.95,Soldier of War,"Poster clearly displays 'SOLDIER OF WAR' as title with tagline 'HOW DO YOU FIGHT THE UNDEAD?', which does not match the catalog film 'Aux' (2018).",3.017,
