id,width,height,bytes
985892,1500,2250,587842
986805,2000,3000,2160161
987330,2000,3000,379868
987772,600,850,162007
988092,500,750,75599
988480,647,971,155944
988591,1060,1590,366665
988777,680,1000,204391
990521,584,876,180897
990577,500,750,167322
991170,1800,2400,453379
991291,1920,2879,1543678
991294,1370,2048,301944
991611,741,1112,79144
992707,1200,1600,450922
992709,1000,1500,218271
993259,843,1124,82934
993324,2000,2997,1167507
993871,1200,1600,583263
994348,1175,1763,202163
996885,800,1200,196835
997390,1000,1478,224363
998134,2000,2667,289580
998293,1000,1500,375971
998390,2000,3000,961392
999136,2000,3000,1054910
999869,600,800,73502
1001547,600,900,47969
1001669,1437,2156,953213
1001688,500,750,83553
1002135,529,800,79497
1002258,2000,3000,2395991
1002644,1400,2100,461187
1003114,1184,1796,128132
1003233,910,1200,208933
1003838,2000,3000,992938
1003849,1200,1600,377482
1003960,1000,1333,226436
1004269,1175,1763,327797
1004466,1920,2879,2010535
1004691,760,1140,240955
1007931,800,1200,551704
1008169,1000,1500,250425
1008368,640,861,88086
1008876,960,1440,329738
1009719,2000,2963,487269
1010673,500,750,146204
1010755,2000,3000,1014782
1011213,2000,3000,858291
1011219,500,750,101489
1011566,2000,3000,675524
1012706,2000,3000,1238501
1013589,2000,3000,978851
1014501,1400,2100,476142
1014503,508,762,74463
1014975,1672,2508,200016
1015081,2000,3000,928389
1015254,2000,3000,1639393
1015261,1060,1590,274412
1015360,524,750,95574
1016686,2000,3000,1366532
1017635,1443,2048,624335
1018149,1000,1420,142721
1018416,666,1000,117523
1019967,2000,3000,454429
1020182,500,750,105956
1020410,600,900,129674
1020857,1000,1408,147143
1021335,1200,1600,902895
1021532,1284,1926,399411
1022827,500,750,39485
1024702,1000,1500,232372
1025832,1067,1600,365627
1026421,1431,2147,1083723
1026891,678,960,97988
1026938,1514,2271,862936
1027385,2000,3000,916104
1028703,2000,3000,1038011
1029038,1596,2128,377830
1029536,1587,2245,310824
1030149,1000,1500,216094
1030250,2000,3000,1530301
1030537,1000,1480,309334
1030721,1088,1633,975953
1030789,2000,2667,472440
1031283,500,750,99171
1031702,2000,3000,1381114
1031876,1589,2384,451204
1032061,1000,1417,174294
1032419,500,750,66187
1032612,2000,3000,503412
1032876,2000,3000,835264
1032988,1325,1988,649478
1033244,1280,1920,152705
1033413,540,800,165317
1033494,500,750,133265
1033636,563,834,126385
1033883,500,750,102336
1033909,1061,1604,331966
1034542,1000,1500,339403
1034673,500,750,74063
1034725,2000,3000,695168
1034771,1000,1481,143776
1035420,1382,2048,447563
1035450,1635,2180,848497
1035462,1707,2560,497443
1035499,500,750,100917
1035583,2000,3000,989144
1035595,2000,3000,1074587
1035641,2000,3000,573750
1035654,2000,3000,879289
1035689,720,1080,275707
1035903,743,1100,160297
1036291,2000,3000,1058367
1036293,615,923,99755
1036685,1000,1480,133062
1036809,1000,1500,297285
1036814,1920,2880,703829
1036820,1152,1727,296685
1036985,2000,3000,965453
1037125,2000,3000,866987
1037459,864,1296,272230
1037578,1070,1618,149485
1037664,600,900,99987
1037841,1500,2250,733543
1037903,1000,1401,137085
1038002,967,1449,78940
1038043,2000,3000,1416824
1038048,960,1440,321463
1038116,1000,1500,229619
1038134,1067,1600,339811
1038217,2000,3000,223100
1038272,1327,1991,603230
1038378,894,1340,139813
1038460,500,750,11503
1038473,1000,1428,124616
1038869,872,1162,277032
1038972,2000,2829,704717
1039233,1000,1481,226968
1039368,500,750,13145
1039380,1000,1333,154346
1039425,970,1455,241683
1039454,1400,2100,577458
1039790,2000,2963,612537
1039792,698,1000,152857
1039795,530,750,139806
1039811,960,1280,174062
1039821,1707,2560,1139697
1039871,1067,1600,596993
1039928,550,827,93860
1040150,1604,2250,588368
1040155,1200,1600,185489
1040161,1536,2048,701501
1040176,1000,1481,90085
1040182,1000,1500,419474
1040197,2000,2829,2544537
1040632,2000,3000,1151027
1040821,1000,1332,255582
1040884,1000,1500,386240
1040961,1000,1433,210538
1041195,1000,1481,280345
1041446,1994,2991,516441
1041680,1200,1600,577533
1041905,1000,1481,250251
1041968,1000,1333,203760
1041971,1000,1500,204698
1041972,1000,1500,248539
1042028,2000,3000,610082
1042179,852,1300,224513
1042369,667,1000,207594
1042555,1250,1875,176241
1042736,2000,3000,657693
1043608,2000,3000,980781
1043984,1080,1426,226566
1044305,2000,2997,546342
1044433,500,750,10681
1044533,1575,2100,1137098
1044714,1000,1333,146310
1044719,533,800,45831
1044873,1536,2048,306386
1044945,651,960,139200
1045275,2000,2963,126512
1045572,1000,1483,244743
1045777,1000,1469,226188
1045801,1707,2560,439777
1046297,1000,1333,118899
1046594,1300,1950,402029
1046603,725,1024,295398
1046810,1755,2481,849653
1046896,1000,1500,492378
1046909,2000,3000,727510
1046969,1333,2000,268767
1047365,600,800,105679
1047662,1000,1415,245419
1048097,1000,1421,204752
1048099,1000,1500,300426
1048448,1000,1434,245949
1048582,1000,1500,123276
1049070,543,800,117841
1049075,1000,1431,97077
1049501,2000,3000,1254963
1049591,1191,1684,227845
1049622,2000,3000,976038
1050249,595,897,133596
1050443,1000,1500,397200
1050464,2000,3000,747990
1050676,500,753,93476
1050752,2000,3000,1069724
1051483,500,750,113403
1051518,2000,3000,1133687
1051735,1000,1500,429650
1052157,1000,1333,240702
1052244,500,750,142815
1052559,2000,3000,623790
1052633,500,750,115161
1053244,1000,1405,179921
1053734,500,750,50160
1053846,1067,1600,257833
1054109,1024,1360,293611
1054624,1500,2250,648111
1054947,500,750,134161
1055108,500,750,133839
1055206,896,1344,353748
1055363,1595,2362,1341436
1055424,1200,1600,276719
1055510,1200,1600,198257
1056502,500,750,109549
1056561,500,750,63763
1056569,2000,3000,1014918
1056838,500,750,60647
1057626,2000,3000,475519
1058152,2000,3000,686094
1058343,1053,1500,387220
1058372,1053,1500,327226
1058717,500,750,95823
1059407,2000,3000,1431736
1059537,2000,3000,2931562
1059990,1400,2100,505823
1060205,1200,1600,77212
1060341,1000,1500,341438
1060351,1372,2032,319237
1060421,2000,3000,651749
1061125,1550,2324,946891
1061429,2000,3000,721954
1062084,1080,1620,198603
1062137,1706,2560,380132
1062181,500,750,62561
1062413,2000,3000,1099694
1062839,2000,3000,1351494
1062970,1000,1414,192478
1063589,600,900,59294
1063731,1275,1800,76851
1064775,500,750,86451
1065610,2000,3000,1566630
1066767,676,1013,195481
1067337,500,750,72296
1067568,1000,1500,159394
1067571,1066,1600,198578
1067575,1000,1500,349263
1067825,1200,1600,917948
1067828,1000,1500,288188
1068623,900,1285,363394
1068936,1920,2560,764372
1068952,500,750,100168
1069350,1066,1600,473352
1069510,790,1200,231808
1069825,2000,3000,745310
1071115,2000,3000,647273
1071529,667,1000,130465
1072949,1728,2304,356379
1073077,1208,1798,252596
1074533,1067,1600,196030
1074609,2000,3000,1154603
1075356,2000,3000,547931
1076318,960,1440,292018
1077191,2000,3000,1712255
1077350,500,750,56670
1077470,633,948,185193
1077874,1728,2304,252964
1078079,1067,1600,220432
1078203,2000,3000,440263
1078318,600,800,63305
1078907,500,750,141066
1079158,1200,1600,249664
1079250,1400,2100,683774
1079613,1122,1496,272275
1079640,2000,2963,1063749
1079707,1365,2048,748851
1079915,2000,3000,557915
1079937,2000,3000,1207569
1079940,1000,1500,260387
1080284,1000,1500,152910
1080816,682,1023,57763
1081069,1650,2475,689983
1082701,500,750,60433
1082925,500,750,119337
1083381,2000,3000,429732
1083699,500,750,93749
1083729,1000,1500,318377
1083733,2000,3000,900893
1083816,500,750,28744
1083818,1000,1514,228688
1083819,2000,3000,916608
1084187,2000,3000,860874
1084287,2000,3000,804292
1084741,525,750,38811
1085067,817,1200,152685
1085252,2000,3000,1480211
1085788,1000,1402,274905
1087293,500,750,84026
1088179,507,750,94379
1088944,1344,2036,389222
1089134,2000,3000,279841
1089187,2000,3000,1299088
1090273,1400,2100,924252
1090658,2000,3000,552086
1091546,1920,2880,730451
1092892,1000,1471,277723
1094265,650,976,82319
1094678,1400,2100,250426
1094787,2000,3000,866771
1094984,1200,1600,222966
1095036,640,960,154050
1095775,2000,3000,706921
1096022,2000,3000,700777
1096486,1000,1331,150409
1096630,500,750,114339
1096890,1602,2138,799315
1097092,500,755,46569
1097191,1400,2100,190048
1097199,1400,2100,552973
1097251,500,750,126176
1097745,1400,2100,375594
1097789,1280,1920,399231
1097964,1701,2556,1002605
1097971,1867,2800,250820
1097983,1400,2100,513836
1098018,500,750,124398
1098024,500,750,54503
1098055,1400,2100,896610
1098072,500,750,21294
1098117,500,750,73268
1098118,1400,2100,685976
1098163,1400,2100,503575
1098898,500,750,76987
1098988,1000,1500,336173
1099085,500,750,72607
1099228,577,762,141178
1099688,2000,3000,264631
1100046,1080,1620,254568
1100125,540,750,100937
1100244,1391,2048,584026
1101540,1365,2048,649869
1102526,562,750,74598
1102838,1200,1600,238613
1102905,1170,1754,470349
1103117,2000,3000,719399
1103160,1000,1333,334118
1103463,500,750,78698
1104052,500,750,100667
1105060,500,750,68636
1106012,1000,1414,243563
1106213,1000,1479,163661
1107166,1012,1500,361064
1107359,786,1180,142211
1107637,500,750,80847
1107787,1482,2222,1043953
1109493,1000,1500,291924
1109927,1000,1500,244532
1110052,2000,3000,1134197
1110099,1400,2100,396632
1110171,943,1335,241662
1110546,500,750,124298
1111446,1000,1500,132020
1111687,500,750,102211
1112204,1440,2160,555528
1113771,1000,1499,240278
1114096,600,800,26447
1114313,2000,2851,1712901
1115208,500,750,45007
1115827,1000,1417,252035
1115980,650,960,117434
1116201,2000,3000,884088
1116536,500,750,86038
1117627,1365,2048,319128
1120025,500,750,134792
1120080,2000,3000,536089
1120246,2000,3000,1002783
1120409,1200,1600,659941
1121322,1064,1500,305768
1121697,2000,3000,866714
1121753,1920,2879,439754
1122242,500,750,85697
1122867,1944,2952,750205
1123380,1080,1440,231824
1123903,1920,2560,703991
1125609,566,755,112006
1125627,833,1250,194861
1126010,764,1146,251237
1127279,501,751,95340
1127384,2000,3000,658117
1128168,651,977,113240
1128181,653,979,59391
1128204,2000,3000,2826618
1128300,2000,3000,832932
1129136,500,750,129101
1129183,2000,3000,1044449
1129250,1000,1333,103889
1130097,506,750,147456
1130173,1737,2601,602768
1131142,599,887,139280
1131907,1365,2048,561253
1131927,1000,1333,230611
1133667,2000,3000,1152030
1134546,835,1182,98392
1134902,541,799,76024
1135190,1067,1600,448772
1135223,1920,2879,1544045
1135900,2000,3000,1153554
1135963,698,977,111722
1137076,600,900,96660
1137458,2000,3000,1088850
1137688,1179,1768,115472
1137799,2000,3000,577334
1138936,501,751,43630
1139098,500,750,76094
1139099,500,750,81640
1139129,1566,2231,978276
1139138,1000,1500,249670
1141267,500,750,141055
1141416,2000,2857,468600
1141741,1170,1675,345558
1142400,1391,2000,964785
1142694,1399,2000,351705
1143801,596,844,115994
1144340,680,1000,170519
1144519,1243,1865,700163
1144527,1000,1500,252259
1145542,800,1200,180121
1146433,1000,1500,178372
1147276,562,750,96430
1147590,680,1000,78099
1149276,1060,1571,210102
1149940,1566,2231,660719
1149943,960,1440,248410
1150504,2000,3000,452411
1150832,500,750,103182
1151320,1566,2231,671799
1151326,750,1050,307121
1151329,2000,3000,484514
1151505,1035,1553,257194
1151709,2000,3000,576031
1152470,500,750,52358
1154456,500,750,87612
1154994,667,1000,200496
1154996,715,1073,178963
1155261,542,750,57706
1156834,1000,1500,452192
1156991,1365,2048,344001
1158326,500,750,119579
1158776,1000,1484,123730
1159559,2000,3000,992122
1159831,2000,3000,1347339
1160134,640,853,234121
1161145,527,750,70803
1162685,1920,2879,903412
1163256,711,1067,205018
1163775,627,928,237839
1164176,500,750,118980
1166528,500,750,51049
1168089,668,960,102946
1169681,631,905,43811
1170057,500,750,55123
1171230,500,750,85928
1171233,589,833,141435
1172466,1000,1500,182117
1172652,1000,1400,232224
1172918,1925,2888,685268
1173070,576,864,161948
1174093,500,750,94177
1174161,800,1120,212572
1174240,2000,3000,1086723
1174278,1584,2376,334992
1175237,2000,3000,679409
1175601,1149,1600,556154
1176393,500,750,81069
1176464,500,750,60651
1177275,1000,1503,92418
1177512,938,1407,224846
1179110,2000,3000,1028342
1179119,2000,3000,1557195
1179170,1525,2172,873630
1179252,2000,3000,411717
1180483,1179,1757,557422
1180572,500,750,100204
1181555,1200,1800,332904
1181566,2000,3000,742830
1182601,1290,1822,848168
1182646,1000,1500,214468
1183199,625,938,77404
1183405,2000,3000,1281905
1184620,1976,3000,819470
1185020,1000,1500,266900
1185076,1000,1500,325360
1185192,800,1200,187626
1186332,605,907,152829
1187097,993,1490,341659
1187100,960,1440,125625
1189157,500,750,92724
1189160,500,750,47741
1189259,1727,2590,586946
1189390,1200,1600,283722
1189885,2000,3000,950136
1190057,500,750,101214
1192222,1000,1482,192852
1192922,1575,2100,580197
1193314,1080,1599,344351
1193501,2000,3000,611219
1194931,1000,1500,197484
1195652,1575,2100,322293
1196997,2000,2667,373496
1198355,500,750,132008
1198475,2000,3000,1023135
1198984,2000,3000,1280442
1198994,2000,3000,1095461
1199289,592,887,51784
1199731,1524,2160,236537
1199836,1045,1590,178571
1199996,500,750,72020
1200414,1099,1616,402565
1201757,645,966,111875
1202267,1000,1481,246507
1202568,2000,3000,807310
1203068,500,750,85152
1205108,1000,1416,379945
1208394,1500,2250,281032
1209189,1468,2099,485659
1209324,1200,1600,457016
1209505,986,1479,84568
1210307,747,1074,200082
1210376,1944,2880,882588
1211257,2000,3000,696122
1211290,671,960,197890
1211862,1132,1510,163883
1212366,640,960,81072
1212461,1693,2500,722330
1212763,2000,3000,1858227
1213218,1570,2250,816169
1213415,500,750,60347
1213559,2000,2998,620786
1213718,600,850,145843
1213733,1296,1792,628686
1213946,530,750,80442
1214117,2000,3000,583765
1214926,2000,2668,1442868
1214943,500,750,35782
1215034,600,850,124576
1215919,2000,3000,567173
1216595,1000,1425,162896
1217207,1400,2100,422404
1217931,1000,1500,388017
1218622,1080,1617,357750
1218707,1024,1536,398783
1218787,1214,1619,521691
1219062,1079,1619,215752
1219267,1745,2443,115673
1219663,1079,1619,207242
1219681,1078,1617,166838
1224289,620,930,92118
1224315,1000,1500,254791
1224965,800,1200,227592
1225148,1000,1500,108753
1226230,2000,3000,814680
1227460,986,1480,371081
1227471,1800,2700,526549
1228314,500,750,95704
1228320,1944,2880,825496
1228870,1447,2048,578642
1229021,1200,1600,410493
1229626,2000,3000,684736
1230860,500,750,150504
1231558,2000,3000,417263
1231910,1824,2430,1325470
1232569,2000,3000,628183
1232955,1079,1619,312162
1233883,2000,2829,572946
1233915,1407,1875,300505
1234364,1165,1650,330689
1234559,2000,3000,654675
1234882,1124,1499,102500
1237549,1000,1500,112028
1240889,800,1200,247980
1241989,500,752,65151
1242561,600,849,122047
1242879,688,1031,139078
1242937,2000,3000,1841989
1243538,948,1400,226071
1243805,1508,2148,963610
1243853,1175,1763,586833
1243953,1079,1619,524132
1244101,2000,3000,824833
1244525,601,900,154822
1244706,2000,3000,1029364
1245191,500,750,194660
1245526,500,750,95305
1245802,973,1450,165555
1246036,1024,1536,271031
1247436,500,750,14952
1247729,2000,3000,1765356
1248339,500,750,83604
1248896,1079,1619,158276
1249026,1200,1800,356020
1249508,1280,1920,709412
1250512,2000,3000,1337119
1253284,1200,1600,428655
1253575,1000,1389,139166
1253664,1985,2940,3234331
1253929,1000,1392,173289
1254933,1365,2048,445223
1255394,1989,3000,1025022
1255413,500,750,92488
1255833,2000,3000,2301988
1256214,1135,1702,368530
1257984,1079,1619,167288
1258328,1200,1800,555118
1259059,1200,1800,152744
1259256,2000,3000,624707
1260158,500,750,81087
1260732,1185,1580,234159
1260835,500,750,143212
1261260,750,1125,116000
1261577,551,827,95465
1263723,982,1472,256364
1264452,978,1467,351719
1265593,1112,1668,221168
1265637,1025,1537,207208
1266127,2000,3000,1323989
1266167,1000,1333,220133
1267219,1440,2160,483991
1267252,1000,1401,201319
1267277,1079,1619,371372
1267304,1016,1524,173963
1267407,500,750,72633
1267887,1377,2040,269192
1267975,1079,1619,206607
1268053,1024,1536,343527
1269475,1079,1619,205413
1271268,2000,3000,256432
1271315,2000,3000,750377
1271685,864,1280,197376
1272837,2000,3000,1251888
1273310,939,1407,143669
1275526,1079,1614,223859
1275531,500,750,123796
1275930,1191,1787,275469
1276743,602,852,161369
1277013,1004,1506,87480
1277131,1335,2002,652835
1277459,1157,1620,240217
1277775,1000,1500,342370
1278930,900,1200,125882
1279504,720,1079,133867
1279755,500,750,95889
1280056,1079,1619,360925
1280300,1000,1500,261165
1280745,912,1368,317534
1281233,1000,1499,165914
1284041,900,1350,267320
1284046,2000,3000,982501
1285471,1536,2304,368962
1286493,1024,1536,243535
1286498,1013,1520,365686
1287245,1536,2047,306392
1287482,1200,1600,419390
1288241,648,958,107280
1288613,500,750,90740
1289513,2000,3000,940584
1290417,1000,1500,254021
1291195,1200,1600,341281
1291595,2000,3000,1146171
1291697,1200,1600,550676
1291776,600,900,81557
1292518,1843,2765,287059
1292695,2000,3000,1010826
1292705,1023,1535,423664
1293126,1000,1333,322982
1293241,2000,3000,587708
1293393,1156,1619,421569
1293395,1156,1619,251389
1293560,1079,1619,295737
1294301,1073,1609,302224
1295268,1079,1619,283187
1296949,500,750,96986
1297344,1219,1724,221963
1297446,2000,3000,841158
1298145,2000,3000,1498649
1298622,500,750,67170
1299357,600,900,149356
1300229,1566,2231,521740
1300565,878,1300,329282
1300954,1000,1481,492836
1301270,1080,1620,278666
1301472,666,1000,116107
1303300,1000,1500,415216
1303705,1000,1309,103320
1304313,1000,1500,251581
1304314,500,750,159503
1304470,813,1147,301261
1305700,871,1307,224795
1307118,1920,2880,986600
1307524,1600,2400,567623
1308238,1301,1734,227534
1308388,1255,1883,406147
1309083,2000,3000,1990317
1309575,1001,1500,310946
1310783,2000,3000,1264851
1311613,1920,2880,1574405
1312017,2000,3000,910366
1312359,1079,1619,361466
1312915,1575,2100,292283
1313517,1200,1600,297615
1313831,500,750,18002
1313837,500,750,17209
1313842,500,750,16147
1314165,1748,2480,1992417
1314304,500,750,120532
1314464,972,1296,174657
1314748,864,1296,257945
1314829,2000,3000,1555946
1314832,842,1238,448835
1315303,2000,3000,1462493
1316408,500,750,101457
1317048,1728,2304,551450
1317104,574,803,55997
1317321,1000,1500,338990
1318168,1000,1398,232368
1318306,716,1074,125601
1318998,2000,2963,796084
1320004,500,750,51415
1320610,525,750,64294
1320756,2000,3000,790471
1321008,2000,3000,831555
1321946,729,1080,77653
1323534,1243,1657,424126
1323618,500,750,132572
1323625,2000,3000,508833
1323909,995,1492,240736
1324129,1000,1507,285820
1324828,612,871,178840
1325261,2000,3000,499436
1325270,1068,1599,314956
1325939,695,983,189790
1325979,1079,1619,495224
1325980,947,1420,290026
1325982,667,1000,196532
1325984,1057,1500,241133
1325986,512,768,118375
1326382,2000,3000,448153
1326564,1138,1707,285297
1326696,889,1333,226242
1327806,1080,1620,338440
1328160,1720,2430,638297
1328631,526,789,133246
1328651,500,750,138245
1328679,1000,1520,298286
1328735,896,1344,239861
1328945,974,1461,203338
1329390,2000,3000,889285
1329467,2000,2990,929924
1330416,1075,1613,181018
1331234,2000,2667,680720
1331538,992,1403,331008
1335839,2000,3000,2260608
1337729,1069,1500,337932
1338346,2000,3000,745680
1339173,2000,3000,2007909
1339210,1920,2880,877463
1339293,1175,1664,336597
1339544,1205,1807,207959
1339713,2000,3000,495642
1340076,2000,3000,573389
1340360,500,750,67937
1340374,500,750,48228
1340799,1200,1600,503073
1341040,1728,2592,753202
1341502,1036,1368,365249
1341751,864,1295,382233
1346487,501,763,50617
1353372,1348,2047,425298
1354791,500,750,154952
1355159,1728,2304,187994
1356050,1333,2000,511484
1356053,2000,3000,839881
1356264,500,750,116426
1359353,2000,3000,1151660
1359767,2000,3000,1457768
1361057,2000,3000,1352157
1361355,501,750,114240
1361806,1364,2048,659162
1362262,2000,3000,977173
1362947,575,862,94348
1362981,500,750,74768
1363387,1382,2048,210404
1364184,1200,1600,335980
1364953,1000,1500,335633
1365840,600,900,96896
1365843,1003,1504,669858
1365983,737,1000,130240
1366912,1350,2000,422498
1367338,1280,1920,322165
1367693,1365,2048,568495
1368107,1136,1500,506403
1368314,2000,3000,935686
1368492,2000,3000,868002
1369992,915,1373,77853
1370424,2000,2954,485162
1371646,1000,1415,137767
1371850,1440,2160,296609
1372026,1575,2100,308007
1372160,1280,1920,525943
1372687,600,900,133819
1373198,2000,3000,1526224
1373377,1000,1500,203166
1373722,639,959,169352
1374051,1400,2100,388280
1374386,1498,1998,530626
1374493,648,900,133324
1374770,2000,2962,458690
1375161,2000,3000,674516
1375770,832,1249,183225
1376400,2000,3000,349468
1376435,520,780,95797
1376980,1587,2245,329107
1378428,960,1440,231278
1379077,1200,1600,208555
1379249,836,1254,290674
1379486,2000,3000,1052614
1379578,1000,1420,177009
1379606,705,1000,223783
1380279,2000,3000,788419
1381087,1144,1716,165490
1382363,2000,3000,1265916
1382802,500,750,35551
1382832,960,1440,257848
1383270,2000,3000,1547614
1383612,908,1362,136675
1384040,1000,1500,278016
1384133,775,1103,168169
1385663,1000,1468,176410
1385925,1000,1401,240147
1388771,1170,1750,219708
1388873,1000,1328,193031
1389763,1000,1435,206307
1389881,2000,3000,1656010
1391780,1000,1481,104251
1391847,2000,3000,767618
1391899,2000,3000,1124626
1392522,500,750,61188
1392690,500,750,84179
1393652,500,750,121440
1393942,1400,2100,536423
1394349,1000,1333,174975
1395551,1728,2592,377667
1395668,1000,1481,249915
1396080,2000,3000,827875
1396928,500,750,87675
1398037,1620,2429,522380
1398053,507,750,66455
1398067,712,1000,245853
1398285,1000,1500,218459
1398291,1054,1580,278192
1398292,1026,1536,106859
1400761,1916,2874,968227
1400763,2000,3000,1350680
1401357,1280,1920,316011
1401711,1000,1499,149134
1402208,1280,1920,665470
1402249,1080,1620,477591
1402886,500,750,105217
1402887,1000,1500,72230
1402949,1024,1536,288462
1403907,1000,1414,190522
1404133,1587,2245,189796
1404615,2000,3000,985801
1404715,500,750,123901
1405033,723,1024,97107
1405130,1054,1500,55633
1405714,1000,1430,309641
1405737,766,1148,154363
1405738,766,1148,183969
1406476,1071,1607,249419
1407278,2000,3000,753531
1407496,1175,1763,192390
1407858,1000,1412,242598
1408324,1944,2592,518961
1408336,1000,1499,268346
1408843,964,1445,300634
1408861,842,1182,341159
1409632,1000,1500,422316
1410121,1944,2880,713270
1412598,2000,3000,1170382
1412603,1000,1333,290796
1413560,1000,1489,94469
1414735,1013,1500,262135
1415665,2000,3000,1567029
1415752,500,750,45189
1416042,900,1261,137042
1417714,648,960,168798
1417904,931,1397,195804
1418657,2000,3000,781729
1419125,1000,1333,109258
1420048,1062,1593,162388
1420331,2000,3000,701906
1420765,1536,2048,435348
1421042,1008,1323,220244
1422011,1157,1735,243531
1422120,2000,3000,1128059
1422966,972,1458,312324
1423191,900,1350,267836
1423192,632,960,127133
1424947,688,1024,119434
1427153,1440,2160,602625
1427189,1440,2160,462056
1427504,1199,1679,268859
1428514,1000,1333,193170
1428766,2000,3000,1396856
1428968,500,750,134637
1428990,1920,2560,915786
1430077,1334,2000,623993
1430698,1476,2197,532241
1431114,600,848,126339
1431247,2000,3000,718200
1431290,1212,1601,487733
1432306,1137,1706,221358
1432706,834,1251,272311
1432968,500,750,67924
1433354,958,1437,67371
1434572,1000,1496,129803
1434583,2000,3000,1599537
1435836,1000,1500,218950
1435898,1184,1776,223182
1436214,1000,1499,343204
1436835,2000,3000,732900
1436994,587,881,35845
1437034,1170,1755,105170
1437546,1997,3000,1178246
1438207,2000,3000,615732
1438453,1536,2045,645360
1439556,2000,3000,847934
1439773,932,1398,208981
1439851,700,970,177105
1439881,1000,1500,94426
1440930,1400,2100,494167
1441285,720,1079,165836
1441813,2000,3000,2060449
1442361,953,1429,191470
1442570,1000,1481,507221
1443582,939,1248,194989
1444158,500,750,101038
1444573,1000,1323,481385
1445148,1080,1528,377954
1445953,502,750,54635
1447335,1296,1920,543305
1447427,813,1138,163465
1447446,1997,3000,1324647
1447559,1200,1800,374682
1449771,1000,1500,189770
1450527,2000,3000,1644831
1451238,1260,1900,377660
1451588,2000,3000,719214
1452662,1208,1812,155276
1453509,727,1079,96153
1453972,776,1087,68119
1454102,2000,2962,831611
1454741,1080,1620,266463
1456696,1200,1778,312071
1456918,2000,3000,1216225
1459937,2000,2963,2181935
1460141,2000,3000,1041290
1460308,2000,2963,535492
1460572,1728,2304,298363
1461211,1000,1500,231070
1463681,1700,2550,1078332
1464773,1498,2224,805423
1467408,964,1446,203396
1469274,602,900,67978
1469342,2000,3000,1257721
1470080,940,1250,146977
1470130,900,1350,359403
1472210,1290,1890,221153
1473290,1096,1634,543715
1473878,1920,2880,1188821
1474628,2000,3000,435248
1475490,1024,1536,381288
1476493,2000,3000,773825
1476851,2000,3000,555818
1477712,1000,1500,470583
1477836,1400,2100,437391
1478208,571,867,127366
1479197,926,1297,101038
1479836,994,1491,215215
1479846,1920,2880,1140985
1480147,502,750,36246
1480387,2000,3000,2167497
1481343,2000,3000,1387517
1481946,725,1094,118909
1484542,1000,1500,413630
1484970,1067,1600,428415
1485138,1024,1536,165800
1485886,737,965,175942
1486256,1166,1749,342836
1486952,832,1248,268939
1487300,2000,2963,881936
1488560,2000,3000,710095
1492566,1000,1500,281968
1492655,908,1207,285856
1494164,500,750,70496
1494294,500,750,21310
1494303,500,750,16561
1494754,960,1440,141659
1495041,1189,1783,560796
1495050,1024,1536,82504
1495590,2000,3000,1632641
1495638,2000,3000,788376
1496428,1951,2926,1129121
1496532,1200,1600,779861
1496674,600,900,84658
1496696,2000,3000,686726
1497031,1344,1882,619372
1497961,1000,1500,110718
1497979,1400,2100,446218
1499007,1000,1522,317864
1499608,2000,3000,596999
1499927,1000,1333,165425
1500774,2000,3000,646430
1500890,2000,3000,1494105
1501220,500,750,31080
1502117,657,880,241440
1503002,1000,1333,172679
1503486,2000,3000,2623739
1504899,1144,1716,206195
1506323,1200,1600,381858
1510745,2000,3000,1813821
1513607,500,750,139407
1513838,1365,2048,394828
1513914,1170,1655,544637
1514026,1944,2880,2476537
1514338,500,750,167808
1514378,2000,3000,3180352
1514475,854,1280,264108
1514682,1366,2048,624714
1514962,1000,1500,102134
1515872,1892,2838,816839
1515881,1200,1800,304815
1517372,1282,1908,2205075
1517409,2000,3000,1548688
1519067,1024,1536,164466
1520453,1920,2560,1332243
1522191,900,1350,600184
1522832,1920,2880,1308783
1522849,1710,2533,3919024
1524396,2000,3000,1374656
1525775,1365,2048,405804
1525810,1000,1500,409086
1527201,840,1200,287283
1527285,1400,2100,1446770
1528625,1053,1500,156786
1529716,1772,2658,1075777
1529833,1200,1600,559436
1532032,565,831,105105
1532410,2000,3000,465229
1532438,699,1000,202266
1532997,502,750,73113
1533044,2000,3000,514860
1533549,2000,3000,1490823
1533793,2000,3000,633172
1534664,2000,3000,861686
1535429,2000,3000,594682
1536432,562,750,78391
1536528,1000,1500,109179
1536756,2000,3000,2404717
1537268,1575,2100,981672
1537617,2000,3000,2210045
1537654,1000,1429,244789
1537659,1333,2000,199229
1538581,2000,3000,3140181
1538584,955,1433,267241
1539009,650,973,98406
1539177,1132,1600,338751
1540678,1187,1807,711019
1542164,1000,1400,169089
1542307,1025,1538,348746
1542720,1000,1481,311067
1545251,972,1458,88719
1545484,1179,1760,650212
1546530,1400,2100,496536
1546924,1448,2048,263225
1546947,1800,2700,2272369
1547525,1080,1496,287382
1548155,2000,3000,1259099
1548300,1061,1500,331755
1548421,1000,1418,370812
1548774,789,1184,223646
1548780,2000,3000,363125
1548951,500,750,55455
1549004,814,1221,168733
1549075,1223,1712,462248
1549556,625,938,126619
1549799,1103,1655,333109
1550335,1067,1600,639012
1553392,718,1024,235086
1553426,1342,2013,518417
1553816,500,750,129363
1558000,2000,2829,3138786
