id,title,original_title,year,original_language,ocr_lang,ocr_chars,overlap_max,overlap_max_local,model,model_id,status,verdict,confidence,poster_title_guess,reason,latency_s,error
261071,Happy Camp,Happy Camp,2014,en,en,307,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,HAPPY CAMP,"The poster prominently displays the title 'HAPPY CAMP' in large, stylized red letters, matching the catalog film title.",1.498,
261090,CanniBallistic!,CanniBallistic!,2002,en,en,414,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,CANNIBALLISTIC!,The poster clearly displays the exact title 'CANNIBALLISTIC!' and matches the described theme and visual style.,1.642,
262087,MurderDrome,MurderDrome,2013,en,en,80,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,MURDER DROME,The poster prominently displays the exact title 'MURDER DROME' matching the catalog entry.,1.385,
262347,Bhuloka Rambhai,பூலோக ரம்பை,1958,ta,cv,54,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,பூலோக ரம்பை,"The poster prominently displays the title ""பூலோக ரம்பை"" matching the catalog entry.",1.931,
262402,Curse of the Blood,怪談残酷物語,1968,ja,en,108,0.25,0.25,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,怪談残酷物語,"The poster displays the exact original Japanese title ""怪談残酷物語"" and matches the 1968 release year.",1.99,
262690,Ammar: Cin Tarikatı,Ammar: Cin Tarikatı,2014,tr,tr,284,0.3333,0.3333,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,AMMAR,"The poster displays the exact title 'AMMAR' and the subtitle 'CIN TARIKATI', matching the catalog entry.",3.236,
262919,Catacombs,Catacombs,1964,en,en,79,0.0,0.0,nova-pro,us.amazon.nova-pro-v1:0,ok,mismatch,0.95,The Woman Who Wouldn't Die,"The poster clearly shows a different title, 'The Woman Who Wouldn't Die', which does not match the catalog film 'Catacombs'.",1.959,
263309,Dead in the Water,Dead in the Water,2006,en,en,112,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,KILLER YACHT PARTY,"The poster features a woman in water with a yacht in the background, aligning with the aquatic theme of 'Dead in the Water', and the title style matches typical horror marketing.",1.501,
263497,Yaamirukka Bayamey,யாமிருக்க பயமே,2014,ta,en,239,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,யாமிருக்க பயமே,"The poster displays the Tamil title ""யாமிருக்க பயமே"" matching the catalog entry, and the visual style aligns with the 2014 horror-comedy film.",0.965,
263905,Beckoning the Butcher,Beckoning the Butcher,2013,en,en,20,0.3333,0.3333,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,BECKONING THE BUTCHER,The poster title matches exactly with the catalog film title.,1.7,
264239,Reflections,Вeћ виђeно,1987,sh,en,326,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,ВEČ VIĐENO,"The poster displays the exact original title ""Вeћ виђeно"" matching the catalog entry.",1.82,
264269,Apartment 18,Владение 18,2014,ru,en,200,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,Владение 18,The poster displays the exact title 'Владение 18' and matches the expected visual style for a horror film.,0.909,
264443,Sexandroide,Sexandroide,1987,fr,fr,126,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,SEXANDROIDE,"The poster title 'SEXANDROIDE' matches the catalog entry exactly, and the imagery aligns with the film's horror theme.",1.417,
265321,A Shred Of Mist,A Shred Of Mist,,,et,240,0.3333,0.0,nova-pro,us.amazon.nova-pro-v1:0,ok,mismatch,0.9,Jiron de Niebla,"The poster clearly shows the title 'Jiron de Niebla', which does not match the catalog film title 'A Shred Of Mist'.",1.66,
265499,Zombi Kilang Biskut,Zombi Kilang Biskut,2014,en,id,505,0.3333,0.3333,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,ZOMBI,"Poster displays the title 'ZOMBI' and release date '20 MARCH 2014', aligning with the catalog film's year and language.",1.795,
266219,VDO Clip,วีดีโอ คลิปสยอง,2009,en,en,149,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,VDO CLIP,The poster displays the exact title 'VDO CLIP' and matches the visual style and theme of the film.,1.313,
266873,Pet Peeve,不安の種,2013,ja,en,90,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,不安の種,"The poster displays the original Japanese title ""不安の種"" and matches the visual style and setting typical of the film.",1.353,
267226,An Uninvited Guest,손님1 첫번째 이야기,2011,ko,en,94,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,손님1 첫번째 이야기,"The poster displays the exact title ""손님1 첫번째 이야기"" matching the catalog entry, and the visual style aligns with a horror theme.",2.323,
267927,Dirty Love,Dirty Love,2009,en,da,96,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,DIRTY LOVE,The poster displays the exact title 'DIRTY LOVE' and matches the year 2009 as indicated on the poster.,1.63,
268053,"Salt, Saliva, Sperm and Sweat","Salt, Saliva, Sperm and Sweat",,,lt,309,0.2,0.2,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,SALT/SALIVA SPERM AND SWEAT,The poster displays the exact title 'Salt/Saliva Sperm and Sweat' matching the catalog entry.,1.573,
268111,Warau Iemon,嗤う伊右衛門,2004,ja,en,106,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,嗤う伊右衛門,"The poster displays the Japanese title 嗤う伊右衛門, matching the catalog entry.",1.435,
268157,Departyd,Departyd,2007,en,es,139,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,Departyd,The poster prominently displays the title 'Departyd' and matches the visual style and theme expected for the film.,3.212,
268186,,,,,en,34,0.0,0.0,nova-pro,us.amazon.nova-pro-v1:0,ok,uncertain,0.3,Red's Breakfast II Dawn of the Red,The title on the poster is unclear and does not match any known catalog film exactly.,1.526,
268721,RAW 2,RAW 2,2014,de,de,290,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,RAW 2,The poster clearly displays the title 'RAW 2' and matches the catalog entry's title and language.,1.403,
268740,I Heart U,I Heart U,2014,en,en,107,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,I HEART U,The poster clearly displays the exact title 'I HEART U' matching the catalog entry.,1.661,
269050,Love and Rage,Ljubav i bijes,1978,sh,en,155,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,LJUBAV,The poster displays the title 'LJUBAV' which aligns with the original title 'Ljubav i bijes' of the catalog film.,1.4,
269176,The Dream of Dr. Mišić,San doktora Mišića,1973,sh,sr,39,0.2,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,САН.ДОКТОРА МИШИЦА,"The poster displays the exact original title 'San doktora Mišića' in Cyrillic script, matching the catalog entry.",2.546,
269290,The Temptress and the Monk,白夜の妖女,1957,ja,en,74,0.25,0.25,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,白夜の妖女,"The poster displays the original Japanese title ""白夜の妖女"" matching the catalog entry.",3.249,
269358,Mad Sad Bad,신촌좀비만화,2014,ko,en,49,0.3333,0.3333,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,MAD SAD BAD,The poster displays the exact title 'MAD SAD BAD' matching the catalog entry.,1.71,
269602,I REC U,I REC U,2015,en,en,168,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,I REC U,"The poster displays the title 'I REC U' and features a dark, horror-themed visual style consistent with the catalog entry.",1.484,
269844,Aparichithan,അപരിചിതൻ,2004,ml,pt,47,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,അപരിചിതൻ,The poster displays the Malayalam title അപരിചിതൻ (Aparichithan) and matches the visual style and cast of the 2004 film.,1.441,
270176,Go To Hell,Go To Hell,1999,en,en,297,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,Go To Hell,The poster clearly displays the title 'Go To Hell' and matches the Troma branding and style typical of their releases.,2.066,
270465,Filth Eating Spirit Bites Ogre,กระสือกัดปอบ,1990,th,en,43,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,กระสือกัดปอบ,"The poster displays the exact original Thai title ""กระสือกัดปอบ"" and features iconic horror imagery consistent with the film's theme.",1.522,
270595,1st Bite,1st Bite,2006,en,en,200,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,1st Bite,The poster clearly displays the title '1st Bite' and features the main cast members listed on the catalog entry.,1.654,
270837,Lizard Man,Lizard Man,2012,en,en,352,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,LIZARDMAN THE TERROR OF THE SWAMP,"The poster displays the exact title 'LIZARDMAN' and subtitle 'THE TERROR OF THE SWAMP', matching the catalog entry.",2.047,
270880,Survive,Survive,2013,en,en,55,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,SURVIVE,The poster prominently displays the title 'SURVIVE' matching the catalog entry.,1.547,
271499,Visions of Horror,Visions of Horror,2007,en,en,52,0.3333,0.3333,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,VISIONS OF HORROR,The poster displays the exact title 'VISIONS OF HORROR' and matches the described theme and style.,1.536,
271744,Goregasm,Goregasm,2007,en,en,675,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,Goregasm,The poster prominently displays the title 'Goregasm' and matches the described horror/sex comedy theme.,2.83,
272100,Supernatural,Sobrenatural,1982,es,en,25,0.0,0.0,nova-pro,us.amazon.nova-pro-v1:0,ok,mismatch,0.95,Return of the Poltergeist,"The poster clearly shows a different title, 'Return of the Poltergeist', which does not match the catalog film 'Supernatural'.",1.777,
273418,Killer Dead,Killer Dead,1992,en,en,94,0.0,0.0,nova-pro,us.amazon.nova-pro-v1:0,ok,mismatch,0.95,Non-Vegetarian Zombies From Outer Space,"The poster clearly shows a different title, 'Non-Vegetarian Zombies From Outer Space', which does not match 'Killer Dead'.",1.896,
273603,Threesome,เธอ เขา เรา ผี,2014,th,et,55,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,เธอ เขา เรา ผี,"The poster displays the exact original Thai title ""เธอ เขา เรา ผี"" and features the expected visual style and characters for the film.",1.51,
273855,Embedded,Embedded,2013,en,en,419,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,Embedded,The poster clearly displays the title 'Embedded' and matches the film's branding and visual style.,1.298,
273946,Hostage,Hostage,2013,en,et,222,0.0,0.0,nova-pro,us.amazon.nova-pro-v1:0,ok,mismatch,0.95,Entity,"The poster clearly shows the title 'Entity', which does not match the catalog film 'Hostage'.",2.124,
274877,Hylo,Hylo,2012,en,en,308,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,Hylo,"The poster displays the title 'Hylo' and the year '2012', matching the catalog entry.",1.474,
274883,01:00 A.M.,夜半一點鐘,1995,cn,bg,43,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,夜半一點鐘,"The poster displays the Chinese title ""夜半一點鐘"" matching the catalog entry, and the visual style aligns with the film's horror theme.",1.712,
275039,Around the World in 80 Beds,In 80 Betten um die Welt,1977,de,de,133,0.1667,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,IN 80 BETTEN UM DIE WELT,The poster displays the exact German title matching the catalog entry and features the expected visual style for the film.,1.568,
275203,Locked in a Room,Locked in a Room,2012,en,en,88,0.0,0.0,nova-pro,us.amazon.nova-pro-v1:0,ok,mismatch,0.9,AMERICAN LIAR,"Poster clearly shows a different title, 'AMERICAN LIAR', not 'Locked in a Room'.",1.747,
275637,Back Slash,Back Slash,2005,en,en,40,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,BACKSLASH,The poster displays the exact title 'BACKSLASH' and matches the visual style and theme of the film.,1.18,
276056,Sssshhh...,Sssshhh...,2003,hi,en,39,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,SSSHHH...,The poster displays the exact title 'SSSHHH...' matching the catalog entry.,1.906,
276210,,,,,et,184,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,SWAHA,The poster clearly displays the title 'SWAHA' and matches the visual style and branding of a film DVD cover.,1.899,
276535,,,,,en,85,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,SLAUGHTERHOUSE PHI DEATH SISTERS,The poster displays the exact title and imagery consistent with the film's branding.,1.901,
276692,Natural Selection,Natural Selection,1994,en,et,191,0.0,0.0,nova-pro,us.amazon.nova-pro-v1:0,ok,mismatch,0.95,Dark Reflection,"The poster clearly shows the title 'Dark Reflection', which does not match the catalog film 'Natural Selection'.",2.117,
276836,Refused,Απεταξάμην,1980,el,tl,24,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,ΑΠΕΤΑΞΑΜΗΝ,"The poster displays the original Greek title ""ΑΠΕΤΑΞΑΜΗΝ"" matching the catalog entry.",0.93,
277046,Maintenance,Maintenance,,,en,54,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,Maintenance,"The poster displays the exact title 'Maintenance' and features a stylized, eerie imagery consistent with horror themes.",1.546,
277500,,,,,en,539,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,5 STATES OF FEAR,The poster prominently displays the title '5 STATES OF FEAR' and features a collage of disturbing imagery consistent with a horror anthology film.,1.758,
277506,Invicta,Invicta,2009,en,en,36,0.0,0.0,nova-pro,us.amazon.nova-pro-v1:0,ok,mismatch,1.0,Killer Ants,"The poster clearly shows the title 'Killer Ants', which does not match the catalog film 'Invicta'.",2.177,
279087,Specter,Specter,2014,en,en,33,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,SPECTOR,The poster displays the exact title 'SPECTOR' matching the catalog entry.,1.593,
279548,,,,,fr,71,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,Cannibal Lolita: A Love Story,The poster clearly displays the title 'Cannibal Lolita: A Love Story' and features imagery consistent with the film's horror theme.,1.085,
279588,Cool As Hell,Cool As Hell,2013,en,en,32,0.3333,0.3333,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,COOL AS HELL,The poster displays the exact title 'COOL AS HELL' and features stylized horror imagery consistent with the film's branding.,2.441,
279969,Zombio 2: Chimarrão Zombies,Zombio 2: Chimarrão Zombies,2013,pt,pt,334,0.3333,0.3333,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,ZOMBiO2 CHIMARRÃO ZOMBIES,The poster displays the exact title 'ZOMBiO2 CHIMARRÃO ZOMBIES' and matches the expected horror/zombie theme.,1.958,
280241,Tabloid!,Tabloid!,1985,en,en,509,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,Tabloid!,The poster prominently displays the title 'Tabloid!' matching the catalog entry.,1.632,
280468,Where the Truth Lies,Maléfices,1962,fr,fr,63,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,MALÉFICES,The poster displays the exact original title 'Maléfices' matching the catalog entry.,1.695,
280928,A Chilling Cosplay,制服,2013,zh,en,187,0.0,0.0,nova-pro,us.amazon.nova-pro-v1:0,ok,mismatch,0.9,-197°C Murder,The poster clearly shows a different title and imagery unrelated to 'A Chilling Cosplay'.,1.673,
280931,Misteri Jam 12 Kronik,Misteri Jam 12 Kronik,2012,en,id,631,0.25,0.25,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,MJ12 KRONIK,"The poster displays the exact title 'MJ12 KRONIK' matching the catalog entry, and the visual style aligns with a horror theme.",1.412,
281140,My Soul Is Slashed,咬みつきたい,1991,ja,en,159,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,咬みつきたい,"The poster displays the exact original title ""咬みつきたい"" and matches the expected visual style for the 1991 Japanese film.",2.642,
281720,,,,,en,58,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,HORROR ANTHOLOGY MOVIE VOLUME ONE,"The poster clearly displays the title 'HORROR ANTHOLOGY MOVIE VOLUME ONE', matching the catalog entry.",1.35,
281872,Ammoru,అమ్మోరు,1995,te,id,97,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,అమ్మోరు,The poster displays the Telugu title 'అమ్మోరు' matching the catalog entry and features distinctive traditional Indian theatrical makeup consistent with the film's style.,1.374,
282367,Dugo ng Vampira,Dugo ng Vampira,1969,tl,en,383,0.3333,0.3333,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,DUGO NG VAMPIRA,The poster displays the exact title 'DUGO NG VAMPIRA' and features horror-themed imagery consistent with the film's genre.,1.925,
282554,Apthamitra,ಆಪ್ತಮಿತ್ರ,2004,kn,en,50,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,ಆಪ್ತಮಿತ್ರ,The poster displays the Kannada title 'ಆಪ್ತಮಿತ್ರ' matching the catalog entry and features typical South Indian cinematic styling.,1.029,
283009,Amukan Puaka,Amukan Puaka,2003,en,ms,27,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,Amukan Puaka,"The poster displays the exact title 'Amukan Puaka' in a stylized font, matching the catalog entry.",2.905,
283783,Serenity Farm,Serenity Farm,2014,en,en,36,0.0,0.0,nova-pro,us.amazon.nova-pro-v1:0,ok,mismatch,0.9,3 TUNNELS 2 HELL,"Poster clearly shows a different title, '3 Tunnels 2 Hell', not 'Serenity Farm'.",2.312,
284262,,,,,tl,48,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,LIBERTY,"The poster displays the title 'LIBERTY' and is labeled as a psychological thriller, matching the catalog entry.",1.329,
284893,The Orgies of Dr. Orloff,Les orgies du docteur orloff,1967,es,es,230,0.2,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,EL ENIGMA DEL ATAUD,The poster matches the Spanish title and visual style typical of the Dr. Orloff series from the same era.,2.532,
285957,,,,,de,24,0.0,0.0,nova-pro,us.amazon.nova-pro-v1:0,ok,uncertain,0.3,Призрак бродит по Европе,"The title on the poster is in Cyrillic script, but the OCR hint suggests a German language film, creating uncertainty.",1.826,
286659,Gabi ng Lagim,Gabi ng Lagim,1960,tl,en,28,0.0,0.0,nova-pro,us.amazon.nova-pro-v1:0,ok,mismatch,0.95,NIGHT AND A THOUSAND HORRORS,Poster title does not match the catalog film title.,1.84,
286681,Vayanadan Thampan,വയനാടൻ തമ്പാൻ,1978,ml,en,216,0.0,0.0,nova-pro,us.amazon.nova-pro-v1:0,ok,mismatch,0.95,Pyasa Shaitan,"The poster clearly shows the title 'Pyasa Shaitan', which does not match the catalog film 'Vayanadan Thampan'.",1.472,
287258,Viola,Viola,1967,en,en,144,0.0,0.0,nova-pro,us.amazon.nova-pro-v1:0,ok,mismatch,0.9,And Graves Give Up Their Dead,"The poster clearly shows a different title, unrelated to 'Viola'.",1.81,
287715,Survival,Survival,2013,en,de,181,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,SURVIVAL,The poster displays the exact title 'SURVIVAL' and matches the post-apocalyptic horror theme typical of the film.,1.091,
287783,The Third Full Moon,正月十五之一生一世,1994,cn,en,62,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,正月十五之一生一世,The poster displays the exact original title and matches the expected visual style for the film.,1.532,
288137,Crowbar,Crowbar,2011,en,en,85,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,CROWBAR THE KILLINGS OF WENDELL GRAVES,The poster displays the exact title 'CROWBAR' and subtitle matching the catalog entry.,1.274,
288335,Sacrificing the Few for the Many,I Am Legend: Awakening - Story 1: Sacrificing the Few for the Many,2007,en,en,21,0.3333,0.3333,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,I AM LEGEND AWAKENING,"The poster displays the exact title 'I AM LEGEND AWAKENING', matching the catalog entry.",1.756,
288411,Navigation,내비게이션,2014,ko,en,69,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,내비게이션,"The poster displays the exact Korean title ""내비게이션"" and the year 2014, matching the catalog entry.",1.769,
288500,Vampire Boulevard,Vampire Boulevard,2004,en,en,57,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,Vampire Blvd.,The poster displays the exact title 'Vampire Blvd.' and matches the visual style typical of a horror film.,1.609,
289271,Divided Into Zero,Divided Into Zero,1999,en,ca,410,0.3333,0.3333,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,DIVIDED INTO ZERO,The poster clearly displays the title 'DIVIDED INTO ZERO' and matches the film's branding and visual style.,1.598,
289476,Kill Me Tomorrow,Kill Me Tomorrow,2005,en,fr,59,0.0,0.0,nova-pro,us.amazon.nova-pro-v1:0,ok,mismatch,0.95,La Sorcière de Mountain Glenn,Poster title is in French and does not match the catalog film title.,1.944,
289571,Impaktita,Impaktita,1989,tl,en,581,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,IMPAKTITA,The poster clearly displays the title 'IMPAKTITA' and features the main cast listed in the catalog.,1.979,
289920,"Shake, Rattle & Roll","Shake, Rattle & Roll",1984,tl,en,40,0.3333,0.3333,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,SHAKE RATTLE & ROLL,The poster displays the exact title 'SHAKE RATTLE & ROLL' and includes horror-themed imagery consistent with the film.,1.92,
290391,"Run, Hide, Die",The Anniversary,2015,en,en,20,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,"RUN, HIDE, DIE",The poster text matches the catalog title exactly and features a silhouette consistent with horror themes.,1.732,
290619,Bollenti spiriti,Bollenti spiriti,1981,it,it,89,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,BOLLENTI SPIRITI,The poster displays the exact title 'BOLLENTI SPIRITI' and matches the expected visual style and elements for this film.,2.23,
290637,Pay the Ghost,Pay the Ghost,2015,en,en,24,0.3333,0.3333,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,PAY THE GHOST,"The poster displays the exact title 'PAY THE GHOST' and features a man in a dark coat holding a flashlight, consistent with the film's branding and visual style.",0.962,
290656,Raised by Wolves,Raised by Wolves,2014,en,en,46,0.3333,0.3333,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,RAISED BY WOLVES,The poster displays the exact title 'RAISED BY WOLVES' and matches the expected visual style for the film.,1.572,
290696,Dysmorphia,Dysmorphia,2014,en,en,26,0.0,0.0,nova-pro,us.amazon.nova-pro-v1:0,ok,mismatch,0.95,Treasure Chest of Horrors 3,"The poster clearly displays a different title, 'Treasure Chest of Horrors 3', which does not match the catalog film 'Dysmorphia'.",1.555,
290732,VIViD,VIViD,2011,en,en,26,0.0,0.0,nova-pro,us.amazon.nova-pro-v1:0,ok,mismatch,0.9,wonderland,poster title 'wonderland' does not match catalog title 'VIViD',1.386,
291163,Roseville,Вила Роза,2014,bg,cv,252,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,ВИЛА РОЗА,The poster displays the exact original title 'ВИЛА РОЗА' matching the catalog entry.,1.35,
291336,Honeyspider,Honeyspider,2014,en,en,165,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,HONEYSIDER,The poster prominently displays the title 'HONEYSIDER' and features stylized horror elements consistent with the film's branding.,1.582,
291438,Aleta: Vampire Mistress,Aleta: Vampire Mistress,2012,en,en,33,0.3333,0.3333,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,ALETA VAMPIRE MISTRESS,"The poster displays the exact title 'ALETA VAMPIRE MISTRESS' and features a vampire woman in a gothic setting, matching the catalog entry.",2.099,
292227,Night is the Time For Killing,Night is the Time For Killing,1975,en,en,120,0.3333,0.3333,nova-pro,us.amazon.nova-pro-v1:0,ok,mismatch,0.9,Murder on the Midnight Express,Poster clearly advertises a different film with a distinct title.,1.523,
292506,Shock: My Abstraction of Death,Shock: My Abstraction of Death,2013,it,en,96,0.2,0.2,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,SHOCK,"The poster displays the exact title 'SHOCK' and matches the dark, intense aesthetic typical of horror films, aligning with the catalog entry.",1.432,
292992,Crazed,Crazed,2014,en,en,46,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,CRAZED,The poster prominently displays the title 'CRAZED' and features stylized action imagery consistent with the film's genre and year.,1.128,
293021,The House That Never Dies,京城81号,2014,zh,es,71,0.2,0.2,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,京城81号,"Poster displays the exact title '京城81号' and release year 2014, matching the catalog entry.",1.731,
293379,Aftermath,Aftermath,2012,en,de,127,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,AFTERMATH,The poster displays the exact title 'AFTERMATH' and matches the visual style and tagline typical of the 2012 film.,1.589,
293517,Howl,Howl,2013,en,et,372,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,HOWL,"The poster displays the title 'HOWL' and the year 2013, matching the catalog entry.",6.297,
294147,Home Made,Home Made,2008,en,en,95,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,HOMEMADE,"The poster displays the exact title 'HOMEMADE' and branding as 'A Jason Impey Film', matching the catalog entry.",1.026,
294488,Maniac Too!,Maniac Too!,,,ht,98,0.0,0.0,nova-pro,us.amazon.nova-pro-v1:0,ok,mismatch,0.95,Vault of Terror,"The poster clearly states 'Vault of Terror', which does not match the catalog film 'Maniac Too!'.",1.85,
294515,The G-string Horror,The G-string Horror,2012,en,en,23,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,ALL STRIPPERS MUST DIE!,"The poster's title and imagery align with the thematic elements of a horror film about strippers, matching the catalog entry's title and genre.",1.957,
294723,Visitante de invierno,Visitante de invierno,2008,es,es,502,0.3333,0.3333,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,VISITANTE DE INVIERNO,The poster displays the exact title 'VISITANTE DE INVIERNO' and matches the expected visual style and cast names.,2.726,
294798,Morbid,Morbid,2013,en,en,38,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,MORBID,"The poster prominently displays the title 'MORBID' in large, stylized text, matching the catalog entry.",1.014,
295375,Sreekrishna Parunthu,ശ്രീകൃഷ്ണപ്പരുന്ത്,1984,ml,en,21,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,Shree KRISHNAPARUNTHU,The poster displays the exact title 'Shree KRISHNAPARUNTHU' matching the catalog entry.,1.469,
295466,Honeymoon,Luna de miel,2015,es,en,90,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,HONEYMOON,The poster displays the exact title 'HONEYMOON' and matches the visual style and branding of the 2015 film.,1.662,
295737,The Demon of Mount Oe,大江山酒天童子,1960,ja,en,96,0.2,0.2,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,大江山酒天童子,The poster prominently displays the original Japanese title matching the catalog entry.,1.994,
