id,title,original_title,year,original_language,ocr_lang,ocr_chars,overlap_max,overlap_max_local,model,model_id,status,verdict,confidence,poster_title_guess,reason,latency_s,error
254701,The Mask of Love,The Mask of Love,2012,en,et,84,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.85,鬼女 (Ghost Woman),"Poster displays Chinese characters and appears to be for a Chinese horror film, not an English-language 2012 film titled 'The Mask of Love'.",3.001,
257275,The Night Comes Too Soon,The Night Comes Too Soon,1946,en,en,25,0.2,0.2,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,The Ghost of Rashmon Hall,Poster clearly shows title 'The Ghost of Rashmon Hall' which does not match catalog entry 'The Night Comes Too Soon'.,3.434,
258726,The Game,Il gioko,1989,en,en,35,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.98,School of Fear,"Poster clearly shows title 'School of Fear' and credits 'a Lamberto Bava film', not matching catalog entry 'The Game' (1989).",3.844,
259828,Bloodless,Bloodless,2014,en,en,55,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,VAMPIRES,Poster clearly displays the title 'VAMPIRES' which does not match the catalog film 'Bloodless' from 2014.,3.237,
260824,Under Surveillance,Under Surveillance,2006,en,en,203,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.98,Dark Chamber,Poster clearly shows title 'DARK CHAMBER' which does not match catalog entry 'Under Surveillance'.,2.784,
262919,Catacombs,Catacombs,1964,en,en,79,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,The Woman Who Wouldn't Die,Poster clearly shows title 'The Woman Who Wouldn't Die' which does not match catalog film 'Catacombs' from 1964.,2.985,
265321,A Shred Of Mist,A Shred Of Mist,,,et,240,0.3333,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,JIRÓN DE NIEBLA,Poster clearly shows Spanish title 'JIRÓN DE NIEBLA' which does not match catalog entry 'A Shred Of Mist'.,2.501,
272100,Supernatural,Sobrenatural,1982,es,en,25,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,RETURN OF THE POLTERGEIST,"Poster clearly shows 'RETURN OF THE POLTERGEIST' title, not matching the 1982 Spanish film 'Sobrenatural/Supernatural'.",3.373,
273418,Killer Dead,Killer Dead,1992,en,en,94,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,Non-Vegetarian Zombies from Outer Space,Poster clearly shows title 'Non-Vegetarian Zombies from Outer Space' which does not match catalog entry 'Killer Dead'.,2.666,
273946,Hostage,Hostage,2013,en,et,222,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,ENTITY,"Poster clearly shows title 'ENTITY' with 'DIRECTOR'S CUT' subtitle, not 'Hostage'.",3.152,
275203,Locked in a Room,Locked in a Room,2012,en,en,88,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.98,American Liar,"Poster clearly shows title 'American Liar' with cast names, completely different from catalog entry 'Locked in a Room' (2012).",3.881,
276692,Natural Selection,Natural Selection,1994,en,et,191,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,DARK REFLECTION,"Poster clearly shows title 'DARK REFLECTION' with C. Thomas Howell, not 'Natural Selection'.",2.346,
277506,Invicta,Invicta,2009,en,en,36,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.98,KILLER ANTS,Poster clearly shows title 'KILLER ANTS' which does not match catalog entry 'Invicta' from 2009.,3.113,
280928,A Chilling Cosplay,制服,2013,zh,en,187,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.85,水裸殺 -197°C Murder,Poster shows title '水裸殺' (Water Naked Murder) which does not match catalog title '制服' (Uniform/A Chilling Cosplay).,3.903,
283783,Serenity Farm,Serenity Farm,2014,en,en,36,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.98,3 Tunnels 2 Hell,Poster clearly shows title '3 Tunnels 2 Hell' which does not match catalog entry 'Serenity Farm'.,3.098,
286659,Gabi ng Lagim,Gabi ng Lagim,1960,tl,en,28,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,uncertain,0.4,NIGHT AND A THOUSAND HORRORS,"Poster shows 'NIGHT AND A THOUSAND HORRORS' in English, but catalog film 'Gabi ng Lagim' (1960, Tagalog) translates to 'Night of Terror' with no clear match confirmation.",3.976,
286681,Vayanadan Thampan,വയനാടൻ തമ്പാൻ,1978,ml,en,216,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,PYASA SHAITAN,"Poster clearly shows 'PYASA SHAITAN' in large text, which is a different film title than 'Vayanadan Thampan', and appears to be in Hindi/Urdu rather than Malayalam.",3.862,
287258,Viola,Viola,1967,en,en,144,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.98,AND GRAVES GIVE UP THEIR DEAD,"This is clearly a book cover for a horror anthology edited by Frederick Pickersbill, not a 1967 film titled Viola.",3.292,
289476,Kill Me Tomorrow,Kill Me Tomorrow,2005,en,fr,59,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,La Sorciere de Mountain Glenn,Poster clearly shows French title 'La Sorciere de Mountain Glenn' which does not match 'Kill Me Tomorrow' and appears to be a different film entirely.,3.194,
290696,Dysmorphia,Dysmorphia,2014,en,en,26,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.98,TREASURE CHEST OF HORRORS 3,Poster clearly displays 'TREASURE CHEST OF HORRORS 3' which is a different film than 'Dysmorphia' (2014).,3.34,
290732,VIViD,VIViD,2011,en,en,26,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,WONDERLAND,"Poster clearly displays title 'WONDERLAND' with tagline 'A ONE WAY TRIP', not 'VIViD' from 2011.",2.989,
292227,Night is the Time For Killing,Night is the Time For Killing,1975,en,en,120,0.3333,0.3333,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,Murder on the Midnight Express,Poster clearly shows title 'Murder on the Midnight Express' which does not match catalog film 'Night is the Time For Killing'.,2.79,
294488,Maniac Too!,Maniac Too!,,,ht,98,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,VAULT OF TERROR,"Poster clearly shows title 'VAULT OF TERROR' by Sean Weathers, not 'Maniac Too!'",3.265,
299637,Masseur’s Curse,怪談累が渕,1970,ja,en,57,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.98,Ghost of Kasane Swamp,"Poster clearly shows 'Ghost of Kasane Swamp' by Kimiyoshi Yasuda, not 'Masseur's Curse' (怪談累が渕).",3.322,
300817,Graves & Bones,Grafir og bein,2014,is,en,69,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,그레이브스 하우스,"Poster shows Korean text and appears to be for a Korean horror film, while catalog entry is an Icelandic film from 2014.",3.442,
302038,An Erotic Tale of Ms. Dracula,An Erotic Tale of Ms. Dracula,,,no,44,0.3333,0.3333,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,Ghost Brides of Dracula,Poster clearly shows title 'Ghost Brides of Dracula' which does not match catalog entry 'An Erotic Tale of Ms. Dracula'.,2.975,
302512,Awaken the Devil,Awaken the Devil,,,en,455,0.3333,0.3333,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,An Anti American,Poster clearly shows title 'An Anti American' which does not match catalog entry 'Awaken the Devil'.,2.621,
303898,Cut Throat,Cut Throat,2002,en,sw,98,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,SCARED,"Poster clearly shows the title 'SCARED' with tagline 'IT'S A SCREAM', not 'Cut Throat'.",3.501,
308135,Cryptid,Cryptid,2006,en,en,532,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.98,Primitive,"Poster clearly shows title 'Primitive' with cast names Lori Petty, Petey Pablo, and Colin Moss, not 'Cryptid'.",3.609,
308421,Somebody's There,Somebody's There,2013,en,en,98,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.98,The Pigman Murders,"Poster clearly displays 'THE PIGMAN MURDERS' as the title, which does not match 'Somebody's There'.",2.737,
309063,The Ouija Experiment 2: Theatre of Death,The Ouija Experiment 2: Theatre of Death,2015,en,en,50,0.1667,0.1667,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.92,Ouija Resurrection,Poster clearly shows title 'OUIJA RESURRECTION' which does not match catalog entry 'The Ouija Experiment 2: Theatre of Death'.,2.372,
321713,Grudge,Han 2,1968,en,nl,106,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,uncertain,0.4,恨,"Poster shows large Korean/Chinese character '恨' (han/grudge) and appears to be from 1960s Asian cinema, but cannot definitively confirm this is the 1968 English-language 'Grudge' film without more information.",4.72,
321768,Captive,Captive,2014,en,en,37,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,24 Hours to Die,Poster clearly shows title '24 Hours to Die' which does not match catalog film 'Captive' (2014).,2.352,
322858,The Third Sex,The Third Sex,1934,en,en,22,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,CHILDREN OF LONELINESS,Poster clearly displays title 'CHILDREN OF LONELINESS' which does not match catalog entry 'The Third Sex'.,3.603,
328939,Cheerleader Camp 2 the Death,Cheerleader Camp 2 the Death,2023,en,en,21,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.98,Summerhouse Slaughter,Poster clearly shows title 'Summerhouse Slaughter' which does not match catalog entry 'Cheerleader Camp 2 the Death'.,3.698,
332689,Playing with Dolls,Playing with Dolls,2015,en,en,54,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,METALFACE,Poster clearly shows title 'METALFACE' which does not match catalog film 'Playing with Dolls'.,2.134,
336107,Meat the Jones,Meat the Jones,,,tl,20,0.3333,0.3333,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.98,GET OUT OF THE HOUSE,Poster clearly shows title 'GET OUT OF THE HOUSE' which does not match catalog entry 'Meat the Jones'.,3.5,
343336,Plot 7,Plot 7,2007,en,et,94,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,CEMITERIO MACABRO,Poster clearly shows title 'CEMITERIO MACABRO' which does not match 'Plot 7'.,3.358,
347438,Kamara Kattu,கமரகட்டு,2015,ta,en,255,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,Kattu Mela,Poster clearly shows different Tamil title text that does not match Kamara Kattu/கமரகட்டு.,3.084,
347855,Curtain,Curtain,2015,en,en,47,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,THE GATEWAY,Poster clearly shows title 'THE GATEWAY' which does not match catalog film 'Curtain' from 2015.,3.243,
348523,Black Mass of the Nazi Sex Wizard,Black Mass of the Nazi Sex Wizard,2015,en,en,125,0.1429,0.1429,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,sister's chalice heather cage v94,"Poster shows a childlike Christmas-themed artwork with teddy bear and tree, completely inconsistent with the catalog film's title and expected horror content.",3.048,
354386,Turnover,夜籃人靜,2014,ms,en,53,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,3 Doors of Horrors,Poster clearly shows '3 Doors of Horrors' title which does not match catalog film 'Turnover' (夜籃人靜).,2.687,
359056,Primordial,Primordial,2015,en,en,21,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,VIOLENT INSTINCT,Poster clearly displays title 'VIOLENT INSTINCT' which does not match catalog film 'Primordial'.,3.089,
362807,Paranoid,Paranoid,,,en,36,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,FRIGHTMARE,Poster clearly displays the title 'FRIGHTMARE' which does not match the catalog entry 'Paranoid'.,3.88,
365701,The Devil's Bed,Tod im November,1978,de,de,26,0.3333,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,uncertain,0.45,Die Wölfin vom Teufelsmoor,"Poster shows German title 'Die Wölfin vom Teufelsmoor' which differs from catalog's 'Tod im November', though both are 1978 German films and could be alternate titles.",3.317,
366071,Enchiridion,Enchiridion,2012,en,en,46,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.98,Bloodsucker's Handbook,Poster clearly shows title 'Bloodsucker's Handbook' which does not match catalog entry 'Enchiridion'.,2.682,
373027,Geheimnisvolle Freundinnen,Geheimnisvolle Freundinnen,2003,de,en,76,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.99,FRAT HOUSE MASSACRE,Poster clearly shows 'FRAT HOUSE MASSACRE' (English horror film) while catalog entry is 'Geheimnisvolle Freundinnen' (2003 German film).,3.528,
373786,Nilalang,Nilalang,2015,tl,en,151,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,match,0.92,NILALANG,Poster clearly displays 'NILALANG' title with 2015 festival laurels matching the catalog entry for this Filipino horror film.,3.004,
379100,M is for Merry Christmas,M is for Merry Christmas,2013,en,en,127,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,THE ABCs OF DEATH,"Poster clearly shows 'THE ABCs OF DEATH' title with '26 DIRECTORS | 26 WAYS TO DIE', which is a different anthology film from 'M is for Merry Christmas'.",2.594,
379697,Raju Gari Gadhi,రాజు గారి గది,2015,te,en,234,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,match,0.95,రాజు గారి గది (Raju Gari Gadhi),"Poster displays Telugu title matching the catalog entry, marked as 'PEOPLES HIT' and 'HAPPY DIWALI', consistent with 2015 Telugu horror-comedy film.",3.11,
382052,Not Alone,Not Alone,2015,en,tl,26,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.98,The Haunting of Ellie Rose,Poster clearly displays title 'The Haunting of Ellie Rose' which does not match catalog entry 'Not Alone'.,2.889,
385378,Gemini,Gemini,2014,en,en,120,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,DEADLY FAMOUS,Poster clearly shows title 'DEADLY FAMOUS' which does not match catalog entry 'Gemini' (2014).,2.992,
385502,The Human Quality,The Human Quality,2000,en,en,51,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,FLESH HUNTERS,Poster clearly displays title 'FLESH HUNTERS' which does not match catalog entry 'The Human Quality'.,3.147,
392051,The Damned Thing,The Damned Thing,2014,en,en,52,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,HOTEL HELL,Poster clearly displays 'HOTEL HELL' title which does not match 'The Damned Thing' catalog entry.,2.564,
398656,Possessed,Possessed,2013,en,id,199,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,Thai title visible in stylized text,"Poster shows Thai language text and appears to be a Thai romantic comedy with a van/group setting, not matching the 2013 English horror film 'Possessed'.",4.374,
404206,The Music of Jo Hyeja,The Music of Jo Hyeja,2012,en,en,63,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,H.P. Lovecraft Film Festival Classics Vol 1 Short Film Collection,"Poster clearly shows H.P. Lovecraft Film Festival branding and is a short film collection, not a 2012 film titled 'The Music of Jo Hyeja'.",2.991,
404713,Downhill,Downhill,2016,es,en,65,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.98,WRONG TRAIL,Poster clearly shows title 'WRONG TRAIL' which does not match catalog film 'Downhill' from 2016.,1.96,
406582,Delirium,Delirium,2015,en,en,21,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,THE HAUNTING OF EMILY,Poster clearly displays title 'THE HAUNTING OF EMILY' which does not match catalog entry 'Delirium' from 2015.,2.976,
410464,Wild Things,Les petites sauvages,1982,fr,en,100,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,HABITACION PROHIBIDA,Poster clearly shows Spanish title 'HABITACION PROHIBIDA' which does not match 'Wild Things' or 'Les petites sauvages'.,2.5,
412471,Dark Silence,Dark Silence,2016,en,en,75,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.98,The Blind King,Poster clearly shows title 'The Blind King' which does not match catalog entry 'Dark Silence'.,3.774,
412998,Mo,மோ,2016,ta,en,538,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,Ezra,"Poster clearly shows title 'Ezra' with writer/director Shivam Nallat, not matching catalog film 'Mo' from 2016.",3.191,
415852,Blood Church,Blood Church,1992,en,en,21,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,Heartland of Darkness,Poster clearly displays title 'Heartland of Darkness' which does not match catalog entry 'Blood Church'.,2.85,
417180,Vacant House,Vacant House,2016,en,en,50,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,Haunting at Woodland Hills,Poster clearly shows title 'Haunting at Woodland Hills' which does not match catalog entry 'Vacant House'.,3.14,
418450,Grave Walkers,Grave Walkers,2015,en,id,433,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,LIVE-EVIL,"Poster clearly shows title 'LIVE-EVIL' at bottom, not 'Grave Walkers'.",2.555,
419018,Pearlies,Pearlies,2016,en,fr,709,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,Quenottes,"Poster clearly shows French title 'Quenottes' with French credits, not 'Pearlies' (2016, English language).",3.67,
420441,Mae Nak America,แม่นาคอเมริกา,1975,th,en,20,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,uncertain,0.4,THE POT,Poster shows Thai text and English 'THE POT' but cannot confirm match to 'Mae Nak America' (1975) without clearer title correspondence.,2.905,
421490,Tall Men,Tall Men,2016,en,en,489,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.98,Customer 152,Poster clearly shows title 'Customer 152' which does not match catalog entry 'Tall Men'.,2.399,
424078,Spirits,Spirits,2014,en,en,75,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.98,OUIJA DEATH TRAP,Poster clearly shows title 'OUIJA DEATH TRAP' which does not match catalog entry 'Spirits' from 2014.,2.7,
428696,Monster: The Prehistoric Project,Monster: The Prehistoric Project,2016,en,de,152,0.25,0.25,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,match,0.85,JURASSIC MONSTER,"Poster shows 'JURASSIC MONSTER' which is likely an alternate/German release title for 'Monster: The Prehistoric Project' (2016), matching year and monster theme.",2.849,
434230,Disturbed,Disturbed,2017,en,ceb,123,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,SOTERIA,Poster clearly displays the title 'SOTERIA' which does not match the catalog film 'Disturbed'.,2.369,
440659,Catalina,Catalina,2016,en,en,21,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,EVIL WILL CONSUME YOU,"Poster displays text 'EVIL WILL CONSUME YOU' with no mention of 'Catalina', clearly different film artwork.",3.866,
440919,Zedd,Zedd,2014,ko,en,49,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,uncertain,0.4,ZEDD,"Title 'ZEDD' is visible on poster but the tagline references zombies/music/dance and saving the world, which may indicate different film or insufficient confirmation of 2014 Korean film match.",3.538,
441063,Puen Tee Raluek,Puen Tee Raluek,2017,th,id,522,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,match,0.92,The Promise,"Poster shows 'The Promise' as English title with Thai film branding and 'BALINALI BALI' logo, consistent with 2017 Thai film 'Puen Tee Raluek' (which translates to 'The Promise').",3.775,
447858,I'm Scared,I'm Scared,2017,en,en,252,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,match,0.92,I'M SCARED,"Poster clearly displays 'I'M SCARED' as the title and credits indicate it's based on art by Craola Simkins, matching the 2017 catalog entry.",3.735,
456011,Bamy,Bâmî,2018,ja,en,124,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,match,0.95,バーミー (Bâmî),"Poster displays Japanese katakana title バーミー matching the romanized catalog title Bâmî, with director credit to Jun Tanaka and 2018 timeframe consistent with catalog year.",3.41,
459220,Shockwave,Shockwave,2016,en,es,173,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,ONDA DE CHOQUE,"Poster shows Spanish title 'ONDA DE CHOQUE' with different actors (Ríos de Alen, Angie Velazquez) and appears to be a different production entirely.",3.032,
461724,The Spirits of Jupiter,The Spirits of Jupiter,1984,en,en,50,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,1.0,PLANET GONE MAD,Poster clearly shows title 'PLANET GONE MAD' which does not match 'The Spirits of Jupiter'.,2.206,
465177,Meltdown,Meltdown,2014,en,en,37,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.98,BERSERKERS,Poster clearly displays title 'BERSERKERS' which does not match catalog entry 'Meltdown'.,2.721,
466677,Dead South,Dead South,2017,en,en,47,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,VAMPIRE WARS,"Poster clearly shows title 'VAMPIRE WARS' with tagline about Lincoln's Army, not 'Dead South'.",3.256,
467320,Heavenly Sin,Heavenly Sin,2016,en,en,314,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,uncertain,0.4,,"Collage-style poster with multiple overlapping elements and text fragments, but no clearly readable title matching 'Heavenly Sin' can be definitively identified.",3.063,
468609,No Tomorrow,No Tomorrow,2002,en,en,79,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,Bludgeoned,"Poster clearly shows title 'Bludgeoned' with tagline 'Dreams Can Kill', not 'No Tomorrow'.",2.896,
477115,Rasathi Varum Naal,ராசாத்தி வரும் நாள்,1991,ta,en,68,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,PYASI CHUDAIL,Poster clearly shows Hindi title 'PYASI CHUDAIL' which does not match the Tamil film 'Rasathi Varum Naal' from 1991.,3.658,
477576,DeadThirsty,DeadThirsty,2017,en,en,60,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,RAVE PARTY MASSACRE,Poster clearly displays title 'RAVE PARTY MASSACRE' which does not match catalog entry 'DeadThirsty'.,2.435,
481566,Bonefire,Bonefire,2017,en,en,183,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,LURE,"Poster clearly shows title 'LURE' and credits for a LUSTR short film, not 'Bonefire'.",3.274,
484399,Beach 67,Beach 67,2017,en,id,30,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,uncertain,0.3,AKES HO IS TERA,"Poster text is heavily degraded and unreadable, cannot confirm match to 'Beach 67' with confidence.",3.297,
484983,Treasure Hunter,Treasure Hunter,1988,th,en,24,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,uncertain,0.4,WITCH EMERALD,Poster shows 'WITCH EMERALD' title which doesn't match 'Treasure Hunter' despite adventure/treasure hunting imagery.,3.894,
486684,Aux,Aux,2018,en,en,44,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.98,SOLDIER OF WAR,Poster clearly shows title 'SOLDIER OF WAR' with tagline 'HOW DO YOU FIGHT THE UNDEAD?' which does not match catalog film 'Aux'.,2.858,
489454,The Devil's Warehouse,The Devil's Warehouse,2016,en,en,93,0.3333,0.3333,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,HIM,"Poster clearly shows title 'HIM' with tagline 'IT'S TIME TO PLAY', which does not match 'The Devil's Warehouse' from 2016.",2.995,
492535,Darkness Wakes,Darkness Wakes,2017,en,en,37,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,THE SITTER,Poster clearly displays title 'THE SITTER' which does not match catalog film 'Darkness Wakes'.,3.553,
495015,Post Human: An Event,Post Human: An Event,2017,en,es,40,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,ANTIHUMAN,Poster clearly shows title 'ANTIHUMAN' which does not match catalog film 'Post Human: An Event'.,2.708,
495827,Bloodland,Bloodland,2011,en,en,27,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.85,BLOOD RESERVE FIRST NATIONS,Poster clearly shows 'BLOOD RESERVE FIRST NATIONS' sign which does not match the catalog title 'Bloodland'.,3.794,
496586,The Call Girls,The Call Girls,2017,en,en,78,0.0,0.0,claude-sonnet,us.anthropic.claude-sonnet-4-5-20250929-v1:0,ok,mismatch,0.95,,"Image shows a person wearing a uniform with 'SANITATION SERVICES' and a reindeer logo, not a horror movie poster for 'The Call Girls'.",2.822,
