id,width,height,bytes
86615,684,1024,134882
88197,500,750,91639
89445,759,1139,102785
89723,714,1071,153392
90025,635,879,149190
91890,554,831,149401
93394,994,1481,154932
93629,600,900,96648
93699,675,1000,62951
93958,508,750,82839
93959,800,1200,55672
94736,780,1170,234068
94746,696,1045,158181
94841,667,1000,235251
95115,500,750,61420
95757,960,1440,258429
97654,600,900,135093
101588,850,1275,157780
103514,960,1440,234853
103676,529,750,111495
103683,500,750,76706
104713,527,793,123306
107331,500,750,73109
107341,800,1200,131029
108226,900,1372,421868
109763,500,750,73550
111461,500,750,138756
111735,500,750,62419
112287,600,900,81207
113132,960,1440,298713
115908,500,750,134950
116632,828,1209,201445
116829,800,1200,211894
118449,530,754,105087
118612,960,1440,301952
119198,848,1200,217413
119655,993,1490,346180
119677,960,1440,368734
120199,750,1063,149068
120240,916,1374,98451
120499,575,863,157440
122582,500,750,53719
123728,960,1440,339482
125129,500,750,98864
125137,666,1000,228106
125149,500,750,79556
126478,600,900,157439
126568,500,750,63068
127782,656,1000,137183
128643,611,813,90712
129195,500,750,90478
129663,500,750,98505
131083,960,1440,206523
131225,640,960,135140
132269,960,1440,327480
135208,700,993,84985
135251,680,1000,84263
135252,500,750,90098
136074,631,947,73061
137295,800,1200,133504
137955,960,1440,174354
138223,960,1440,84391
138630,500,750,61106
139431,733,1077,317298
139611,500,750,97600
140541,500,750,89451
142059,500,750,156086
143508,500,750,70450
144542,500,750,87680
146012,500,750,62678
147136,587,881,60105
148972,720,1080,184983
152434,696,1000,105350
154445,525,750,77224
155708,960,1440,426034
157599,781,1159,128908
157619,750,1000,232609
157922,630,961,113602
158066,500,750,122444
159390,500,750,84637
161154,663,889,200214
163541,600,900,97810
164687,500,750,117274
165279,780,1107,158148
168368,960,1440,333937
177096,780,1156,82975
177583,500,750,106994
179242,620,880,99139
179765,677,1010,144286
180850,960,1440,169275
181587,500,750,118452
181628,500,750,50241
182140,580,872,139951
182510,500,750,93695
184590,505,766,85009
186031,600,900,255532
187115,560,850,165896
187525,500,750,107951
188074,960,1440,280438
188628,500,750,137211
188837,630,1200,172415
193582,500,751,153809
195781,654,982,140840
200462,960,1440,223752
201110,500,750,87220
202628,962,1389,302987
204567,661,992,115694
204904,600,900,46901
205902,555,832,108799
206865,526,750,172149
208609,750,1000,235152
208617,750,1000,237781
211684,500,750,34601
211686,500,750,95648
211687,612,918,53856
211999,500,750,88672
212003,960,1440,336522
212178,500,750,61837
213760,612,867,189933
213805,549,824,176874
213810,505,758,88939
214754,852,1280,312012
216557,550,818,133298
217596,960,1440,332743
219044,800,1117,267298
219047,558,988,194649
219961,617,885,69432
220680,973,1461,379547
222438,946,1420,180366
223259,605,869,155402
223754,731,1000,178782
224680,840,1260,288130
225285,674,1000,141786
227531,715,1000,126570
227574,507,773,51067
227619,500,750,96698
227625,546,766,67213
227739,600,858,99431
227798,500,750,104876
227866,528,750,81859
227883,500,750,62279
228562,840,1200,53132
229333,500,750,39080
230643,810,1200,198024
233226,800,1200,169176
239352,823,1200,161906
244301,558,750,112652
246463,500,750,76443
248714,960,1440,193283
250577,750,1125,220224
253862,500,750,110814
255291,960,1440,346967
255299,721,1000,157235
256452,745,1117,214590
261943,600,888,80314
262609,647,999,129095
264172,830,1245,110216
265321,702,1000,220207
268053,574,861,155845
268892,500,750,90316
269248,500,750,88191
269676,707,1000,109332
271336,576,816,98805
272098,600,900,75933
272313,525,750,102816
272699,500,750,102097
272928,575,799,93365
272997,620,983,103088
273271,791,1200,136405
273792,960,1440,459702
274634,529,750,147263
275614,700,983,107897
276287,500,750,59943
276697,500,750,123264
277046,680,1000,114040
277054,535,753,106831
277133,534,799,96882
277461,746,1093,147319
277500,960,1440,588736
278653,555,750,68751
279673,857,1286,209754
279696,500,750,88730
279732,777,1166,258828
279752,720,960,158008
280731,526,789,102180
281189,960,1440,303664
281905,500,750,110641
282191,500,750,54467
288297,500,750,85989
288424,960,1440,193509
288671,720,1087,60080
290394,500,750,62569
290396,500,750,61243
291290,780,1170,237513
291331,553,750,76259
291610,500,750,91726
291661,500,750,107316
292013,600,900,126195
292482,550,776,114485
294488,700,1037,100386
294548,500,750,67927
294629,500,750,126198
294833,800,1132,213478
295207,500,750,109566
295933,533,800,95927
296496,550,800,115961
298302,720,1028,179381
299025,500,750,76921
300236,618,831,86709
300581,500,750,53370
300903,692,1000,169096
301014,675,1000,99389
301711,500,750,101627
302512,672,1000,128417
303204,550,826,91035
304021,800,1200,203559
304916,960,1440,152699
305028,963,1444,84026
305511,500,750,105944
308123,639,960,91943
308125,608,912,178438
308259,680,1000,159247
309290,942,1380,228869
309297,812,1217,229586
310018,500,750,173074
310996,667,1000,188360
312640,853,1280,104168
312692,720,1058,130500
314193,665,997,234776
314266,533,750,95523
315978,500,750,81984
318788,580,773,102326
318947,776,1165,102875
321665,527,750,132076
322266,667,1000,194176
325157,500,750,67755
325598,503,750,81084
325617,500,750,43588
328091,970,1455,182702
328640,535,750,98399
328985,500,750,51502
329838,500,750,133781
330656,666,1000,161128
331307,500,750,70077
334038,563,827,129732
335223,600,800,118715
335448,500,750,31482
335650,943,1414,161094
335656,500,750,100560
335736,704,1000,141701
335900,500,750,68008
337021,584,872,169108
338053,886,1329,78913
338677,500,751,85124
340820,600,800,85066
341057,500,750,70193
341460,500,891,68566
342492,500,750,102467
342730,960,1440,385092
343041,500,750,100101
344088,600,900,136311
344885,736,1129,207783
345091,667,1000,222435
353090,629,957,149712
353800,632,1000,226734
354021,500,750,35370
354108,600,900,111267
354642,700,1054,201573
354651,611,917,177514
357007,510,750,88910
358802,501,750,119907
359062,650,975,194806
360924,500,750,82325
362807,676,960,141254
367249,888,1333,142938
369163,678,960,91192
371851,500,750,86509
374167,705,1058,315918
376416,500,750,96457
377635,500,750,74580
379322,960,1440,213330
379965,500,750,82404
383327,500,750,82953
385964,597,835,187550
388199,500,750,52832
388415,500,753,113012
388543,987,1481,206838
389260,700,1050,164483
391625,507,750,168886
395713,933,1400,281515
397456,750,1125,74463
398211,500,757,103349
399073,800,1200,132255
400038,500,750,90350
401049,674,960,108313
401052,500,750,122139
401054,704,1000,142580
401793,672,1000,69364
402726,948,1422,177934
408220,700,1050,149350
410625,500,750,100305
411779,700,1049,248463
412529,709,1000,241885
413070,500,750,85409
413985,640,900,29460
416874,500,750,146997
417705,600,900,48988
419319,518,777,81384
419590,666,1000,121238
420046,681,1049,127128
422649,706,1000,119547
425007,960,1440,300246
426075,605,908,94751
429855,698,960,186343
430217,720,1080,149462
431056,675,1000,100064
431505,500,750,80298
432856,600,900,185064
433628,853,1280,67550
433823,500,750,70680
434585,500,750,139038
437761,500,759,140738
439562,800,1200,270959
439788,673,982,121587
440317,960,1440,296581
440522,500,750,53187
440698,896,1344,272070
446198,537,750,52490
446448,500,750,121066
446462,500,750,95564
447737,864,1280,248964
449457,704,1000,210214
450290,720,1080,129854
450413,600,876,115509
450703,578,864,91454
452654,750,1000,167605
452705,965,1392,215392
453600,600,905,97044
455232,707,1000,171278
458033,563,750,100345
458381,800,1200,388825
464776,500,751,77433
466473,675,1000,292872
468436,674,1000,222735
470823,750,1000,217385
476642,500,750,81057
477495,714,1024,174183
477977,706,1000,167197
478258,925,1388,207169
479003,643,1000,173960
480139,611,814,109742
483052,647,1000,223337
483340,500,750,81668
483586,943,1408,202945
485784,632,960,173273
485792,577,784,216428
485809,750,1000,182873
486385,500,750,89972
486892,750,1000,94105
487442,744,1000,281295
489463,675,1000,205089
492332,653,960,28196
493442,700,1000,62593
493448,683,1024,177577
493595,513,750,89171
494991,500,750,103367
495496,691,1024,247712
498084,972,1440,288269
498748,691,1000,138216
498754,706,1000,179683
498797,750,1000,94294
498886,666,1000,58406
498904,500,750,84985
499482,666,1000,80163
499812,735,1108,269228
499953,720,1031,191913
501294,500,750,63438
503658,500,750,116637
503731,500,750,97819
503768,500,750,71564
504076,500,750,176001
504129,720,1080,191702
504151,500,750,81076
504180,799,1200,175782
504197,500,750,70640
505775,507,750,55625
506893,630,1200,253742
507624,500,750,39187
507966,706,1000,175173
508384,500,750,69640
509315,693,1000,127957
509760,500,750,94872
510654,618,960,149400
511051,706,1000,165008
511274,500,750,160516
514438,675,1000,79527
515537,506,750,77163
516774,500,750,123047
517072,562,999,94184
522285,529,750,116481
523415,500,751,46638
523938,750,1000,186809
528732,710,1000,126195
533094,840,1260,326309
535106,600,900,132403
543468,704,1000,76277
545499,685,960,194790
547620,500,750,130387
549369,546,819,82891
549639,750,1000,64482
551435,679,1000,75453
551694,728,1092,148970
552170,750,1334,124792
552925,500,763,90917
555211,500,750,90943
555295,788,1182,235859
557450,648,984,203454
557883,500,750,83596
561829,698,960,198549
562771,666,1000,56886
563655,675,1000,63878
565500,527,750,131941
565594,701,1056,185389
566239,768,1024,157128
566561,707,999,93055
566707,750,1000,116269
566848,666,1000,100709
567607,752,1000,141937
567708,999,1498,199212
567984,750,1000,135183
568598,500,750,137171
569085,679,960,315793
570305,750,1000,118316
570453,600,1000,30886
570536,541,750,160291
571782,675,1000,127940
572438,667,1000,119310
572727,658,1000,125411
575980,526,800,133366
576134,682,999,123100
578378,712,1000,230917
579296,666,1000,143046
580088,706,1000,43379
580370,647,889,75153
580550,500,750,98854
582875,500,750,17652
583166,500,751,67569
583711,667,1000,226365
585081,500,750,93607
585149,500,750,119556
590802,872,1308,426374
591832,600,900,124633
594542,667,1000,145717
594568,684,1025,107002
595966,600,857,160588
596061,500,750,58448
596325,500,750,58303
597175,960,1440,485130
597453,520,780,135284
597455,650,975,171731
597468,636,954,234123
601108,658,1000,182953
601656,667,945,119416
603012,954,1350,207184
603013,656,875,155346
603577,600,847,84586
603705,707,1000,92064
605572,500,750,85406
609075,700,1000,96578
609080,500,750,80857
609238,500,750,84809
612394,500,750,104508
616659,676,1000,68893
618375,666,999,85231
619503,500,750,135681
621080,737,1000,118818
623341,560,750,47253
623642,976,1336,262747
625759,674,1000,244227
627840,573,860,71790
630925,674,1000,158078
631592,500,750,32137
632567,999,1499,251183
636681,647,1000,248629
636806,634,900,113204
636808,500,751,63429
636812,917,1375,74847
636827,750,1000,126861
637162,500,750,96987
637255,665,998,172719
638609,500,750,49630
639495,616,855,115251
639506,652,928,145206
640427,750,1000,164316
640758,800,1200,302605
640766,907,1196,262549
640962,502,750,43635
641709,500,750,34455
642108,707,993,103066
643225,716,1000,185389
643375,851,1280,124358
643503,600,900,136984
649407,680,1000,207510
649770,960,1440,263847
650093,666,1000,214551
650893,500,750,90132
650898,528,750,106193
650900,724,1000,227616
650952,682,1024,176930
651006,500,750,60104
651018,500,750,103384
651488,500,750,53412
654092,500,750,26467
656174,500,750,89983
657528,550,825,70292
657767,666,1000,117190
661924,702,1000,154186
665087,720,960,146392
672278,500,750,106087
673526,707,1000,116241
676896,500,750,89595
676981,720,960,105954
683557,828,1120,52008
686208,600,900,67462
686478,709,1000,142239
688863,646,1000,95076
693749,737,1089,291662
694224,500,750,39767
699177,500,750,120420
700650,684,1024,210738
703698,500,750,108398
708805,500,750,141028
710457,561,800,111205
716119,647,1000,138824
718159,802,1194,217717
718460,500,750,33098
719770,700,1050,132172
720104,750,1000,176883
720132,500,750,125984
722354,792,1203,215268
723135,500,750,101200
724789,910,1340,125981
725303,500,750,61033
728941,500,750,35702
729877,600,900,90248
730407,500,750,90299
731041,600,900,91466
733605,500,750,46120
735967,500,750,59313
736752,659,1000,122535
737759,666,1000,115595
738183,749,1000,100526
738914,500,750,90902
742107,500,750,45894
745467,667,1000,279661
747941,500,750,89311
748155,720,960,155099
748543,958,1437,165097
749269,923,1296,237122
750344,682,910,101873
752450,950,1348,280549
752715,600,900,71680
753931,505,750,73048
754017,658,1000,113296
756112,766,1150,37974
756599,500,750,274839
758344,567,758,58121
759248,500,750,116159
759970,500,750,139257
761260,500,750,92030
762916,500,750,31847
763370,560,830,152457
764294,500,750,106592
770590,500,750,142450
772278,548,829,97103
775567,500,750,76648
777486,500,750,112692
777573,720,1080,54257
778042,960,1440,356956
779167,500,750,75168
779247,506,750,155201
780182,500,750,66955
780400,500,750,83173
782204,600,900,147207
782667,500,750,57023
783638,584,864,203182
784593,750,1045,743725
793914,500,750,114164
796734,595,842,80136
798443,500,750,111384
802605,680,978,231685
802954,603,854,126655
807412,639,904,154042
809668,680,1000,89541
816365,566,750,120795
823393,712,1067,68788
824657,500,750,107109
829053,500,750,142558
832543,812,1218,202438
835243,734,1101,125423
842200,640,960,128117
845004,500,750,108360
846045,500,750,88809
847314,500,750,129951
847339,500,750,78028
849496,828,1242,198788
849847,500,750,115118
858600,500,750,138991
859430,600,800,156940
859431,600,800,128668
860177,500,750,92650
860861,500,750,132994
861454,853,1280,199414
862404,500,750,51240
864142,500,750,66767
864207,678,960,227006
872253,600,800,83643
872376,500,750,60403
872642,960,1440,362078
873639,640,960,201447
873808,889,1333,358971
879912,783,1173,137692
882835,504,750,88514
884288,500,750,106447
885938,854,1280,162514
886142,533,800,73837
887690,600,800,47068
888192,500,750,49384
893861,500,750,133623
893985,672,960,184616
903500,500,750,67876
903513,525,750,110831
917324,500,750,113412
919076,522,750,82387
920470,500,750,75642
926003,543,777,65608
926827,560,839,95987
927287,500,750,73210
927516,500,750,93367
927849,544,816,72415
931510,960,1440,342528
934131,750,1125,218097
936615,960,1440,224713
938049,600,861,51884
940561,600,900,111905
941060,500,750,72889
943233,500,750,84644
947335,975,1462,393247
947884,500,750,87693
950680,904,1280,235959
950711,500,750,88144
953367,544,762,68935
956547,500,750,132723
957598,695,983,151673
961512,501,753,66424
961613,892,1262,172074
965455,500,750,73050
967967,566,849,79972
969245,500,750,67988
972488,900,1350,353934
972988,662,947,33174
973093,500,750,114589
977786,724,1024,176900
978928,942,1413,182339
979499,500,750,55708
979760,960,1440,356523
980150,600,900,86101
980173,683,1024,239310
980325,810,1200,140189
981319,932,1397,301352
981696,918,1377,151325
983527,758,1011,195327
987772,600,850,162007
988092,500,750,75599
988480,647,971,155944
988777,680,1000,204391
990521,584,876,180897
990577,500,750,167322
991611,741,1112,79144
993259,843,1124,82934
996885,800,1200,196835
999869,600,800,73502
1001547,600,900,47969
1001688,500,750,83553
1002135,529,800,79497
1003233,910,1200,208933
1004691,760,1140,240955
1007931,800,1200,551704
1008368,640,861,88086
1008876,960,1440,329738
1010673,500,750,146204
1011219,500,750,101489
1014503,508,762,74463
1015360,524,750,95574
1018416,666,1000,117523
1020182,500,750,105956
1020410,600,900,129674
1022827,500,750,39485
1026891,678,960,97988
1031283,500,750,99171
1032419,500,750,66187
1033413,540,800,165317
1033494,500,750,133265
1033636,563,834,126385
1033883,500,750,102336
1034673,500,750,74063
1035499,500,750,100917
1035689,720,1080,275707
1035903,743,1100,160297
1036293,615,923,99755
1037459,864,1296,272230
1037664,600,900,99987
1038002,967,1449,78940
1038048,960,1440,321463
1038378,894,1340,139813
1038460,500,750,11503
1038869,872,1162,277032
1039368,500,750,13145
1039425,970,1455,241683
1039792,698,1000,152857
1039795,530,750,139806
1039811,960,1280,174062
1039928,550,827,93860
1042179,852,1300,224513
1042369,667,1000,207594
1044433,500,750,10681
1044719,533,800,45831
1044945,651,960,139200
1046603,725,1024,295398
1047365,600,800,105679
1049070,543,800,117841
1050249,595,897,133596
1050676,500,753,93476
1051483,500,750,113403
1052244,500,750,142815
1052633,500,750,115161
1053734,500,750,50160
1054947,500,750,134161
1055108,500,750,133839
1055206,896,1344,353748
1056502,500,750,109549
1056561,500,750,63763
1056838,500,750,60647
1058717,500,750,95823
1062181,500,750,62561
1063589,600,900,59294
1064775,500,750,86451
1066767,676,1013,195481
1067337,500,750,72296
1068623,900,1285,363394
1068952,500,750,100168
1069510,790,1200,231808
1071529,667,1000,130465
1076318,960,1440,292018
1077350,500,750,56670
1077470,633,948,185193
1078318,600,800,63305
1078907,500,750,141066
1080816,682,1023,57763
1082701,500,750,60433
1082925,500,750,119337
1083699,500,750,93749
1083816,500,750,28744
1084741,525,750,38811
1085067,817,1200,152685
1087293,500,750,84026
1088179,507,750,94379
1094265,650,976,82319
1095036,640,960,154050
1096630,500,750,114339
1097092,500,755,46569
1097251,500,750,126176
1098018,500,750,124398
1098024,500,750,54503
1098072,500,750,21294
1098117,500,750,73268
1098898,500,750,76987
1099085,500,750,72607
1099228,577,762,141178
1100125,540,750,100937
1102526,562,750,74598
1103463,500,750,78698
1104052,500,750,100667
1105060,500,750,68636
1107359,786,1180,142211
1107637,500,750,80847
1110171,943,1335,241662
1110546,500,750,124298
1111687,500,750,102211
1114096,600,800,26447
1115208,500,750,45007
1115980,650,960,117434
1116536,500,750,86038
1120025,500,750,134792
1122242,500,750,85697
1125609,566,755,112006
1125627,833,1250,194861
1126010,764,1146,251237
1127279,501,751,95340
1128168,651,977,113240
1128181,653,979,59391
1129136,500,750,129101
1130097,506,750,147456
1131142,599,887,139280
1134546,835,1182,98392
1134902,541,799,76024
1135963,698,977,111722
1137076,600,900,96660
1138936,501,751,43630
1139098,500,750,76094
1139099,500,750,81640
1141267,500,750,141055
1143801,596,844,115994
1144340,680,1000,170519
1145542,800,1200,180121
1147276,562,750,96430
1147590,680,1000,78099
1149943,960,1440,248410
1150832,500,750,103182
1151326,750,1050,307121
1152470,500,750,52358
1154456,500,750,87612
1154994,667,1000,200496
1154996,715,1073,178963
1155261,542,750,57706
1158326,500,750,119579
1160134,640,853,234121
1161145,527,750,70803
1163256,711,1067,205018
1163775,627,928,237839
1164176,500,750,118980
1166528,500,750,51049
1168089,668,960,102946
1169681,631,905,43811
1170057,500,750,55123
1171230,500,750,85928
1171233,589,833,141435
1173070,576,864,161948
1174093,500,750,94177
1174161,800,1120,212572
1176393,500,750,81069
1176464,500,750,60651
1177512,938,1407,224846
1180572,500,750,100204
1183199,625,938,77404
1185192,800,1200,187626
1186332,605,907,152829
1187097,993,1490,341659
1187100,960,1440,125625
1189157,500,750,92724
1189160,500,750,47741
1190057,500,750,101214
1198355,500,750,132008
1199289,592,887,51784
1199996,500,750,72020
1201757,645,966,111875
1203068,500,750,85152
1209505,986,1479,84568
1210307,747,1074,200082
1211290,671,960,197890
1212366,640,960,81072
1213415,500,750,60347
1213718,600,850,145843
1213946,530,750,80442
1214943,500,750,35782
1215034,600,850,124576
1224289,620,930,92118
1224965,800,1200,227592
1227460,986,1480,371081
1228314,500,750,95704
1230860,500,750,150504
1240889,800,1200,247980
1241989,500,752,65151
1242561,600,849,122047
1242879,688,1031,139078
1243538,948,1400,226071
1244525,601,900,154822
1245191,500,750,194660
1245526,500,750,95305
1245802,973,1450,165555
1247436,500,750,14952
1248339,500,750,83604
1255413,500,750,92488
1260158,500,750,81087
1260835,500,750,143212
1261260,750,1125,116000
1261577,551,827,95465
1263723,982,1472,256364
1264452,978,1467,351719
1267407,500,750,72633
1271685,864,1280,197376
1273310,939,1407,143669
1275531,500,750,123796
1276743,602,852,161369
1278930,900,1200,125882
1279504,720,1079,133867
1279755,500,750,95889
1280745,912,1368,317534
1284041,900,1350,267320
1288241,648,958,107280
1288613,500,750,90740
1291776,600,900,81557
1296949,500,750,96986
1298622,500,750,67170
1299357,600,900,149356
1300565,878,1300,329282
1301472,666,1000,116107
1304314,500,750,159503
1304470,813,1147,301261
1305700,871,1307,224795
1313831,500,750,18002
1313837,500,750,17209
1313842,500,750,16147
1314304,500,750,120532
1314464,972,1296,174657
1314748,864,1296,257945
1314832,842,1238,448835
1316408,500,750,101457
1317104,574,803,55997
1318306,716,1074,125601
1320004,500,750,51415
1320610,525,750,64294
1321946,729,1080,77653
1323618,500,750,132572
1323909,995,1492,240736
1324828,612,871,178840
1325939,695,983,189790
1325980,947,1420,290026
1325982,667,1000,196532
1325986,512,768,118375
1326696,889,1333,226242
1328631,526,789,133246
1328651,500,750,138245
1328735,896,1344,239861
1328945,974,1461,203338
1331538,992,1403,331008
1340360,500,750,67937
1340374,500,750,48228
1341751,864,1295,382233
1346487,501,763,50617
1354791,500,750,154952
1356264,500,750,116426
1361355,501,750,114240
1362947,575,862,94348
1362981,500,750,74768
1365840,600,900,96896
1365983,737,1000,130240
1369992,915,1373,77853
1372687,600,900,133819
1373722,639,959,169352
1374493,648,900,133324
1375770,832,1249,183225
1376435,520,780,95797
1378428,960,1440,231278
1379249,836,1254,290674
1379606,705,1000,223783
1382802,500,750,35551
1382832,960,1440,257848
1383612,908,1362,136675
1384133,775,1103,168169
1392522,500,750,61188
1392690,500,750,84179
1393652,500,750,121440
1396928,500,750,87675
1398053,507,750,66455
1398067,712,1000,245853
1402886,500,750,105217
1404715,500,750,123901
1405033,723,1024,97107
1405737,766,1148,154363
1405738,766,1148,183969
1408843,964,1445,300634
1408861,842,1182,341159
1415752,500,750,45189
1416042,900,1261,137042
1417714,648,960,168798
1417904,931,1397,195804
1422966,972,1458,312324
1423191,900,1350,267836
1423192,632,960,127133
1424947,688,1024,119434
1428968,500,750,134637
1431114,600,848,126339
1432706,834,1251,272311
1432968,500,750,67924
1433354,958,1437,67371
1436994,587,881,35845
1439773,932,1398,208981
1439851,700,970,177105
1441285,720,1079,165836
1442361,953,1429,191470
1443582,939,1248,194989
1444158,500,750,101038
1445953,502,750,54635
1447427,813,1138,163465
1453509,727,1079,96153
1453972,776,1087,68119
1467408,964,1446,203396
1469274,602,900,67978
1470080,940,1250,146977
1470130,900,1350,359403
1478208,571,867,127366
1479197,926,1297,101038
1479836,994,1491,215215
1480147,502,750,36246
1481946,725,1094,118909
1485886,737,965,175942
1486952,832,1248,268939
1492655,908,1207,285856
1494164,500,750,70496
1494294,500,750,21310
1494303,500,750,16561
1494754,960,1440,141659
1496674,600,900,84658
1501220,500,750,31080
1502117,657,880,241440
1513607,500,750,139407
1514338,500,750,167808
1514475,854,1280,264108
1522191,900,1350,600184
1527201,840,1200,287283
1532032,565,831,105105
1532438,699,1000,202266
1532997,502,750,73113
1536432,562,750,78391
1538584,955,1433,267241
1539009,650,973,98406
1545251,972,1458,88719
1548774,789,1184,223646
1548951,500,750,55455
1549004,814,1221,168733
1549556,625,938,126619
1553392,718,1024,235086
1553816,500,750,129363
1559805,576,761,132518
1561415,897,1345,294195
1564504,773,1159,186749
1564505,908,1362,177618
1564594,700,1037,87917
1572064,500,750,141589
1575542,500,750,74406
1577795,500,750,58139
1579168,800,1200,295448
1579880,500,750,83109
1584033,500,750,115391
1585594,552,808,292909
1586823,750,1125,63225
1589348,500,750,82633
1590102,718,1024,161499
1596301,734,1087,154045
1599021,972,1440,260244
1600149,648,960,84858
1601242,600,900,76206
1602267,500,750,124744
1602567,500,750,103189
1604613,600,900,201643
1606790,750,1125,177001
1612522,837,1245,340731
1616344,500,750,15235
1616405,563,750,190700
1616575,550,814,123028
1619417,500,750,163177
1619430,608,813,98116
1619600,500,750,213890
1620503,952,1428,335592
1620724,600,835,208773
1622163,540,800,85009
1623127,998,1497,425345
1623822,832,1232,248158
1624353,566,849,109769
1634982,530,750,157084
1635530,600,900,129047
1636140,768,1126,391704
1636200,853,1280,282084
1638985,520,780,143675
1639848,540,800,191688
1643197,661,992,171450
1646116,500,750,161484
1646124,500,750,191605
1646461,500,750,80831
1648343,600,900,207598
1648434,720,1080,47241
1649128,533,800,148062
1653672,500,750,135642
1654674,800,1200,276826
1655198,527,750,77976
1655693,848,1264,260222
1656101,800,1200,106457
1656845,533,801,93385
1658692,803,1211,321388
1662599,500,750,108903
1664906,582,874,171500
1668381,500,750,31721
1668962,506,750,100273
1673140,500,750,34053
1675147,500,750,155623
1678192,600,900,151880
1678417,686,960,127759
1682410,500,750,109169
1683097,564,783,96963
1686904,900,1200,620986
1688318,853,1280,119162
1689220,600,900,41965
1689569,540,800,160235
1691953,724,1024,127937
1692068,691,1036,188395
1692259,848,1264,237558
1695276,768,1140,320743
1695493,600,900,93206
1698893,523,784,203417
1699309,500,750,111010
1700726,500,750,84274
1705035,600,900,89930
1708239,800,1200,178813
1708253,691,1024,36415
1708376,597,800,106771
1708791,795,1193,151061
1711129,500,750,179402
1713821,891,1188,368156
1713962,800,1200,270718
1716716,810,1080,310643
1717247,847,1184,437103
1718636,600,900,60473
1720656,500,750,115706
1720666,500,750,101647
1722750,500,750,62068
1726190,695,1030,234921
1727234,500,750,93789
1728265,780,1156,289740
1731343,655,988,314746
337445,500,750,128092
944367,500,750,131015
189547,819,1228,139000
148112,667,1000,202241
384627,580,870,260874
322858,500,750,78018
602708,750,1000,229439
335851,973,1459,254101
259729,500,750,85991
402885,500,750,95940
135559,800,1200,429317
260776,500,750,144308
337989,600,885,139536
445894,788,1162,132545
63007,600,901,184416
335185,780,1157,307101
380639,876,1314,299587
50110,958,1437,390064
152908,977,1465,348648
211774,576,864,145024
29599,960,1500,609052
397052,848,1272,197949
230264,704,1046,96706
607994,500,750,65540
49794,500,750,72952
168476,500,750,83661
743149,500,750,25291
30920,780,1200,174269
446585,857,1273,144306
97317,700,1051,110635
215836,750,1063,220230
508338,500,750,57954
73458,500,750,83049
173305,950,1425,119100
316233,500,750,65180
227569,600,895,95534
30748,575,862,146946
318000,500,750,66851
341725,734,1124,195985
344898,900,1350,313301
84988,500,756,71573
89935,781,1159,279998
109074,960,1440,184994
85010,667,1000,146440
211998,500,750,89937
216192,541,750,104931
322493,700,1046,177244
330938,500,750,73570
401432,500,750,65885
85138,861,1292,167613
113130,500,750,88936
256239,500,750,33704
163514,500,750,51544
312396,500,750,100215
86690,500,750,71733
119786,680,1000,98240
183760,600,900,108912
292877,600,900,118282
416203,500,750,144162
425444,600,900,133678
638464,699,1000,260647
85177,811,1218,240499
163554,500,750,176890
220618,600,900,99944
247113,500,750,85632
265472,567,862,210274
388165,700,1051,146041
642069,500,750,64229
202113,780,1171,160230
215243,580,871,138776
295278,500,750,132160
360722,500,750,88782
426067,800,1200,178133
28341,556,834,95683
109320,500,750,73492
204627,541,811,117855
227854,500,750,38978
343476,728,1093,268834
348049,572,800,98752
29761,550,825,88169
131967,500,750,103786
323371,500,750,118241
361846,960,1440,203171
415852,525,750,108310
465056,500,907,82594
481975,602,903,100933
208448,681,960,105505
278305,500,750,82717
311327,662,993,125730
331151,960,1440,238417
212014,800,1200,201297
224350,550,825,91189
378307,792,1162,121385
516778,500,750,102176
27542,500,750,79593
76467,500,750,78095
161367,600,898,107789
210194,600,900,146570
276926,595,907,143190
419171,500,750,53279
640767,500,750,109874
148148,690,1042,109479
276012,550,825,96540
306000,557,855,85386
348172,600,901,150528
531393,500,750,102094
28483,557,835,91310
30030,812,1218,132248
97810,705,1000,203753
275869,500,750,112413
342100,550,824,122945
27684,824,1248,152129
27778,500,750,63848
251365,592,841,84135
376415,500,750,169603
432116,629,944,130716
567232,832,1248,207829
77602,700,1000,100115
277377,687,971,145784
419311,630,960,72159
426701,877,1316,144622
441659,525,800,198590
80733,500,750,96871
144086,500,750,89917
309772,500,750,106277
398871,551,775,85088
500319,502,750,83720
756540,517,776,68705
776949,500,751,101561
108888,640,973,137282
153186,660,990,211880
294805,890,1322,166226
351201,668,1000,223801
567451,600,900,142430
179142,800,1199,146284
199939,500,750,80765
200130,800,1200,111868
211688,500,750,35755
215490,546,819,61604
267441,520,778,87432
296647,960,1442,389777
309079,500,750,89933
392405,500,750,53450
445868,551,824,79419
479188,600,903,98475
505596,500,750,96894
567450,600,902,159438
651514,500,750,66269
707085,700,1000,113693
745179,500,750,16379
28388,747,1120,140262
85969,600,900,150319
229761,600,900,60128
230688,600,900,93750
274218,783,1155,228888
426533,500,750,102609
429001,500,750,68505
433698,500,750,72032
449897,830,1243,202490
525301,529,750,59311
637237,533,796,57213
1018542,800,1133,161648
27487,500,750,86746
27758,500,750,114081
69323,500,750,93757
82995,500,750,89279
96140,500,750,54519
143226,500,750,78242
170259,836,1188,168313
177839,500,750,72342
207733,500,750,77886
218112,673,988,120062
276086,500,750,83560
281668,600,900,100241
