id,title,year,genre_names,reason
90736,Invasion Earth: The Aliens Are Here,1988,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
90888,Monster High,1989,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
90982,Twisted Issues,1988,"Comedy, Horror",tmdb_genre_Comedy
91006,The Bare Wench Project 2: Scared Topless,2001,"Comedy, Horror",tmdb_genre_Comedy
91110,Death Wish Club,1984,"Comedy, Crime, Horror, Romance, Thriller",tmdb_genre_Comedy
91228,Dirty Cop No Donut,1999,"Comedy, Crime, Horror",tmdb_genre_Comedy
91405,Hantu Dalam Botol Kicap,2012,"Comedy, Horror",tmdb_genre_Comedy
91431,Fraternity Massacre at Hell Island,2007,"Comedy, Horror",tmdb_genre_Comedy
91688,Fright Show,1985,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
92208,Mom's Got a Date with a Vampire,2000,"Comedy, Family, Fantasy, Horror, TV Movie",tmdb_genre_Comedy
92317,Vampire Dentist,2006,"Comedy, Horror",tmdb_genre_Comedy
92700,Night of the Dribbler,1990,"Comedy, Horror",tmdb_genre_Comedy
92716,The Maltese Bippy,1969,"Comedy, Horror, Mystery",tmdb_genre_Comedy
92755,Shock! Shock! Shock!,1987,"Comedy, Horror, Science Fiction, Thriller",tmdb_genre_Comedy
92787,Transylvania Twist,1989,"Comedy, Fantasy, Horror",tmdb_genre_Comedy
93030,Eldorado,2012,"Comedy, Horror, Western",tmdb_genre_Comedy
93451,Creatures from the Pink Lagoon,2006,"Comedy, Horror",tmdb_genre_Comedy
93867,Dr. Heckyl and Mr. Hype,1980,"Comedy, Fantasy, Horror",tmdb_genre_Comedy
94282,Demented Death Farm Massacre,1971,"Comedy, Horror, Thriller",tmdb_genre_Comedy
94583,The Gay Bed and Breakfast of Terror,2007,"Comedy, Horror",tmdb_genre_Comedy
94603,Strippers vs. Werewolves,2012,"Action, Comedy, Crime, Fantasy, Horror",tmdb_genre_Comedy
94769,Romeo & Juliet vs. The Living Dead,2009,"Comedy, Horror, Romance",tmdb_genre_Comedy
95567,The Monster of Camp Sunshine or How I Learned to Stop Worrying and Love Nature,1964,"Comedy, Horror",tmdb_genre_Comedy
95820,Love Bites,1993,"Comedy, Horror, Romance",tmdb_genre_Comedy
97183,Blood Junkie,2010,"Adventure, Comedy, Horror",tmdb_genre_Comedy
97220,Swamphead,2011,"Comedy, Horror",tmdb_genre_Comedy
97622,Camp Daze,2005,"Comedy, Horror",tmdb_genre_Comedy
97722,Cockhammer,2009,"Comedy, Horror",tmdb_genre_Comedy
97814,Skinned Deep,2004,"Comedy, Horror",tmdb_genre_Comedy
98175,Teenage Space Vampires,1999,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
98209,Nudist Colony of the Dead,1991,"Comedy, Horror, Music",tmdb_genre_Comedy
98308,Teen Vamp,1988,"Comedy, Horror",tmdb_genre_Comedy
98360,Cleavagefield,2009,"Comedy, Horror",tmdb_genre_Comedy
98862,Sorority Babes in the Dance-A-Thon of Death,1991,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
98887,Sex and the Single Vampire,1970,"Comedy, Horror",tmdb_genre_Comedy
99008,Hillbillys in a Haunted House,1967,"Comedy, Horror, Music",tmdb_genre_Comedy
99104,Bloodletting,1997,"Comedy, Horror",tmdb_genre_Comedy
99263,Schizophreniac: The Whore Mangler,1997,"Comedy, Drama, Horror",tmdb_genre_Comedy
99424,Blood Hook,1987,"Comedy, Horror",tmdb_genre_Comedy
99942,Porn Star Zombies,2009,"Comedy, Horror",tmdb_genre_Comedy
100034,The Worst Horror Movie Ever Made,2005,"Comedy, Horror",tmdb_genre_Comedy
100051,Graverobbers,1988,"Comedy, Horror",tmdb_genre_Comedy
100272,Harold's Going Stiff,2011,"Comedy, Drama, Horror",tmdb_genre_Comedy
100275,Eddie: The Sleepwalking Cannibal,2012,"Comedy, Horror",tmdb_genre_Comedy
100457,Scathed,1995,"Comedy, Horror, Mystery",tmdb_genre_Comedy
100516,Kill,2011,"Comedy, Horror, Thriller",tmdb_genre_Comedy
100782,The Scorned,2005,"Comedy, Horror, Thriller",tmdb_genre_Comedy
101054,Eat and Run,1987,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
101519,A Fantastic Fear of Everything,2012,"Comedy, Horror, Thriller",tmdb_genre_Comedy
101898,The She Beast,1966,"Comedy, Horror, Thriller",tmdb_genre_Comedy
102420,A Cadaver Christmas,2011,"Comedy, Horror",tmdb_genre_Comedy
102765,That Little Monster,1994,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
103217,Midnight Movie Massacre,1988,"Comedy, Horror, Mystery, Science Fiction",tmdb_genre_Comedy
104112,Grave Mistake,2008,"Comedy, Horror",tmdb_genre_Comedy
104205,Funny Man,1994,"Comedy, Horror",tmdb_genre_Comedy
104760,Hack Job,2011,"Comedy, Horror, Thriller",tmdb_genre_Comedy
105543,Hollywood Mortuary,1998,"Comedy, Horror",tmdb_genre_Comedy
105968,Untitled,2011,"Comedy, Drama, Horror",tmdb_genre_Comedy
107430,Full Moon High,1981,"Comedy, Fantasy, Horror",tmdb_genre_Comedy
107596,Halloween with the Addams Family,1977,"Comedy, Horror, TV Movie",tmdb_genre_Comedy
107918,Sherlock Holmes and the Baskerville Curse,1983,"Action, Animation, Comedy, Drama, Horror, Mystery, Thriller",tmdb_genre_Comedy
108147,Rise of the Animals,2012,"Adventure, Comedy, Horror",tmdb_genre_Comedy
108435,Zombie Hamlet,2012,"Comedy, Horror",tmdb_genre_Comedy
108541,Cowboy Killer,2008,"Comedy, Horror",tmdb_genre_Comedy
108743,Terror at Red Wolf Inn,1972,"Comedy, Horror",tmdb_genre_Comedy
108792,Parts of the Family,2003,"Comedy, Horror",tmdb_genre_Comedy
108878,Unmasked Part 25,1989,"Comedy, Horror, Romance",tmdb_genre_Comedy
108993,Detention,2010,"Action, Comedy, Horror, Thriller",tmdb_genre_Comedy
109218,The Monster Hunter,1999,"Comedy, Horror",tmdb_genre_Comedy
109563,Mega Scorpions,2003,"Action, Comedy, Horror, Science Fiction",tmdb_genre_Comedy
110588,Gingerdead Man 3: Saturday Night Cleaver,2011,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
111753,Drawing Blood,1999,"Comedy, Horror",tmdb_genre_Comedy
111878,Shadow Zone: My Teacher Ate My Homework,1997,"Comedy, Horror",tmdb_genre_Comedy
112529,Monstrosity,1987,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
112666,Love God,1997,"Comedy, Horror",tmdb_genre_Comedy
113340,Escapes,1986,"Action, Comedy, Horror, Thriller, TV Movie",tmdb_genre_Comedy
113344,The American Scream,1988,"Comedy, Horror",tmdb_genre_Comedy
113451,A Polish Vampire in Burbank,1983,"Comedy, Horror",tmdb_genre_Comedy
113625,Dorm of the Dead,2012,"Action, Comedy, Horror",tmdb_genre_Comedy
113984,Lizard Boy,2011,"Action, Comedy, Horror, Science Fiction",tmdb_genre_Comedy
114003,Jersey Shore Shark Attack,2012,"Action, Comedy, Drama, Horror, Science Fiction, TV Movie",tmdb_genre_Comedy
114126,Phantom of the Ritz,1988,"Comedy, Horror",tmdb_genre_Comedy
114169,Quest for the Egg Salad,2002,"Action, Comedy, Fantasy, Horror",tmdb_genre_Comedy
114178,Sea of Dust,2008,"Comedy, Fantasy, Horror",tmdb_genre_Comedy
114606,Cockneys vs Zombies,2012,"Comedy, Horror",tmdb_genre_Comedy
115084,Piranhaconda,2012,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
115282,Shower of Blood,2004,"Comedy, Horror",tmdb_genre_Comedy
116407,The Wacky World of Dr. Morgus,1962,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
117216,Terror Eyes,1989,"Comedy, Horror",tmdb_genre_Comedy
117546,Trippin',2011,"Comedy, Horror, Romance",tmdb_genre_Comedy
117942,Girls Gone Dead,2012,"Comedy, Horror",tmdb_genre_Comedy
117974,Sightseers,2012,"Adventure, Comedy, Crime, Horror, Romance",tmdb_genre_Comedy
118305,Fetish Dolls Die Laughing,2012,"Comedy, Fantasy, Horror",tmdb_genre_Comedy
118621,Portrait of a Zombie,2012,"Comedy, Horror",tmdb_genre_Comedy
118866,Blood Relations,1977,"Comedy, Horror",tmdb_genre_Comedy
119159,Sexbomb,1989,"Comedy, Horror",tmdb_genre_Comedy
119169,Mama Dracula,1980,"Comedy, Horror, Thriller",tmdb_genre_Comedy
119363,The Single Girls,1974,"Comedy, Drama, Horror",tmdb_genre_Comedy
119517,Zombies vs. Strippers,2012,"Comedy, Horror",tmdb_genre_Comedy
119586,Vampire Hookers,1978,"Comedy, Horror",tmdb_genre_Comedy
119884,Arnold,1973,"Comedy, Horror, Mystery, Thriller",tmdb_genre_Comedy
120211,Devil in My Ride,2013,"Comedy, Horror",tmdb_genre_Comedy
120771,Bloody Bloody Bible Camp,2012,"Comedy, Horror",tmdb_genre_Comedy
121390,Blades,1989,"Comedy, Horror",tmdb_genre_Comedy
121567,Mon Ami,2012,"Comedy, Horror",tmdb_genre_Comedy
121997,Dust,2001,"Comedy, Horror, Thriller",tmdb_genre_Comedy
122329,Skull & Bones,2007,"Comedy, Horror",tmdb_genre_Comedy
123107,Hellbenders,2013,"Comedy, Horror, Thriller",tmdb_genre_Comedy
123180,Big Junior,2010,"Comedy, Horror",tmdb_genre_Comedy
125540,The Refrigerator,1991,"Comedy, Fantasy, Horror",tmdb_genre_Comedy
125558,Among Friends,2012,"Comedy, Horror",tmdb_genre_Comedy
125659,Disgusting Spaceworms Eat Everyone!!,1989,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
126075,CreepTales,1989,"Comedy, Fantasy, Horror",tmdb_genre_Comedy
126107,New Guy,2003,"Comedy, Fantasy, Horror",tmdb_genre_Comedy
126170,Director's Cut,2003,"Comedy, Horror",tmdb_genre_Comedy
126491,The Legend of McCullough's Mountain,1975,"Comedy, Horror",tmdb_genre_Comedy
126757,100 Bloody Acres,2012,"Comedy, Horror",tmdb_genre_Comedy
126793,The Nostril Picker,1988,"Comedy, Horror",tmdb_genre_Comedy
128115,The Birthday,2004,"Comedy, Horror, Mystery",tmdb_genre_Comedy
129385,Gingerclown,2013,"Comedy, Horror",tmdb_genre_Comedy
130165,President's Day,2010,"Comedy, Horror, Thriller",tmdb_genre_Comedy
130942,Caesar and Otto's Deadly Xmas,2012,"Comedy, Horror",tmdb_genre_Comedy
131578,World of the Depraved,1967,"Comedy, Crime, Horror, Mystery",tmdb_genre_Comedy
131847,Stepmonster,1993,"Comedy, Horror",tmdb_genre_Comedy
131995,The Necro Files,1997,"Comedy, Horror",tmdb_genre_Comedy
132240,Seram Sejuk,2012,"Comedy, Horror",tmdb_genre_Comedy
132587,The Occultist,1988,"Action, Comedy, Horror, Science Fiction",tmdb_genre_Comedy
133319,Lucky Stiff,1988,"Comedy, Horror",tmdb_genre_Comedy
133463,Redd Inc.,2012,"Comedy, Horror, Thriller",tmdb_genre_Comedy
134570,Dead Men Don't Die,1990,"Comedy, Crime, Horror",tmdb_genre_Comedy
135480,Office of the Dead,2009,"Comedy, Horror",tmdb_genre_Comedy
135579,Dead Before Dawn,2012,"Adventure, Comedy, Horror",tmdb_genre_Comedy
136269,Incest Death Squad 2,2010,"Comedy, Horror",tmdb_genre_Comedy
136585,Return to Nuke 'Em High Volume 1,2013,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
136805,Dick Night,2011,"Comedy, Horror",tmdb_genre_Comedy
137069,Panman,2011,"Comedy, Horror",tmdb_genre_Comedy
137355,Scream Queen,2002,"Comedy, Horror, Thriller",tmdb_genre_Comedy
137528,You Can't Kill Stephen King,2012,"Comedy, Horror",tmdb_genre_Comedy
137688,Beauty Queen Butcher,1991,"Comedy, Horror, Thriller",tmdb_genre_Comedy
137756,I Spill Your Guts,2012,"Comedy, Horror",tmdb_genre_Comedy
137902,Darkwood Manor,2011,"Comedy, Horror",tmdb_genre_Comedy
137939,The Curse,1999,"Comedy, Horror",tmdb_genre_Comedy
138372,Bad Kids Go To Hell,2012,"Comedy, Horror, Mystery, Thriller",tmdb_genre_Comedy
138385,Midnight,1989,"Comedy, Horror",tmdb_genre_Comedy
139038,A Haunted House,2013,"Comedy, Horror",tmdb_genre_Comedy
139455,Silent Night,2012,"Comedy, Horror, Mystery, Thriller",tmdb_genre_Comedy
139668,Attitude for Destruction,2008,"Comedy, Horror, Music",tmdb_genre_Comedy
139715,Detention of the Dead,2012,"Comedy, Horror",tmdb_genre_Comedy
139721,Billy Club,2013,"Comedy, Horror",tmdb_genre_Comedy
139748,The Christmas Season Massacre,2001,"Comedy, Horror",tmdb_genre_Comedy
139804,Tales of the Third Dimension,1984,"Comedy, Horror",tmdb_genre_Comedy
140165,Video Diary of a Lost Girl,2012,"Comedy, Fantasy, Horror",tmdb_genre_Comedy
140359,Dominator,2003,"Animation, Comedy, Horror",tmdb_genre_Comedy
140403,Fresh Meat,2012,"Comedy, Horror",tmdb_genre_Comedy
140425,Conspiracy of Terror,1975,"Comedy, Crime, Drama, Horror, Thriller, TV Movie",tmdb_genre_Comedy
140652,My Super Psycho Sweet 16: Part 3,2012,"Comedy, Drama, Horror, Mystery, TV Movie",tmdb_genre_Comedy
140750,ThanksKilling 3,2012,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
141611,Two Front Teeth,2006,"Comedy, Horror",tmdb_genre_Comedy
141733,Cottage Country,2013,"Action, Comedy, Crime, Horror, Romance, Thriller",tmdb_genre_Comedy
142591,Love Bite,2012,"Comedy, Horror",tmdb_genre_Comedy
143369,The House in Nightmare Park,1973,"Comedy, Horror",tmdb_genre_Comedy
144351,Ghost Fever,1987,"Comedy, Horror",tmdb_genre_Comedy
144394,Vampiros Sexos,1988,"Comedy, Horror",tmdb_genre_Comedy
144909,Charm,2013,"Comedy, Crime, Horror",tmdb_genre_Comedy
145645,Cannibal Collector,2010,"Comedy, Horror",tmdb_genre_Comedy
145668,Butcher Boys,2013,"Action, Comedy, Horror, Thriller",tmdb_genre_Comedy
146138,Feeders 2: Slay Bells,1998,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
146163,Holla If I Kill You,2003,"Comedy, Horror",tmdb_genre_Comedy
147230,Night Crawlers,2009,"Comedy, Horror",tmdb_genre_Comedy
148773,The Age of Insects,1990,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
149804,The Hook of Woodland Heights,1990,"Comedy, Horror",tmdb_genre_Comedy
149806,Hookers in a Haunted House,1999,"Comedy, Horror",tmdb_genre_Comedy
150782,Bikini Frankenstein,2010,"Comedy, Horror, Romance, Science Fiction",tmdb_genre_Comedy
154621,Dead Bodyman Chronicles,2008,"Comedy, Horror",tmdb_genre_Comedy
155182,Overtime,2012,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
156307,Sorority House Vampires,1998,"Comedy, Horror",tmdb_genre_Comedy
157036,Revenge of the Red Baron,1994,"Adventure, Comedy, Family, Fantasy, Horror",tmdb_genre_Comedy
157161,I Didn't Come Here to Die,2010,"Comedy, Horror",tmdb_genre_Comedy
158752,Escape from Tomorrow,2013,"Comedy, Horror",tmdb_genre_Comedy
159092,Hell Baby,2013,"Comedy, Horror",tmdb_genre_Comedy
159638,Ghost Team One,2013,"Comedy, Horror",tmdb_genre_Comedy
160352,Night of the Tentacles,2013,"Comedy, Horror",tmdb_genre_Comedy
160405,Nocturna,1979,"Comedy, Horror, Music",tmdb_genre_Comedy
163454,The Hand of Pleasure,1971,"Comedy, Horror, Mystery",tmdb_genre_Comedy
165541,The Erotic Witch Project,2000,"Comedy, Horror",tmdb_genre_Comedy
165864,Hansel and Gretel Get Baked,2013,"Comedy, Horror",tmdb_genre_Comedy
166902,Bad Meat,2011,"Comedy, Horror",tmdb_genre_Comedy
166981,Chastity Bites,2013,"Comedy, Horror",tmdb_genre_Comedy
167282,The Immortalizer,1990,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
167575,Hatchet III,2013,"Action, Comedy, Horror, Thriller",tmdb_genre_Comedy
167733,Vamp U,2013,"Action, Comedy, Horror",tmdb_genre_Comedy
169366,Cannibal Suburbia,2008,"Comedy, Horror",tmdb_genre_Comedy
169644,Stalled,2013,"Comedy, Horror",tmdb_genre_Comedy
170261,The Legend of Sleepy Hollow,1980,"Comedy, Horror, TV Movie",tmdb_genre_Comedy
171603,Samurai Vampire Bikers from Hell,1992,"Action, Comedy, Fantasy, Horror",tmdb_genre_Comedy
172620,Billy the Kid and the Green Baize Vampire,1985,"Comedy, Horror, Music, Western",tmdb_genre_Comedy
172828,Bad Milo!,2013,"Comedy, Horror",tmdb_genre_Comedy
173802,Killer Barbys vs. Dracula,2002,"Comedy, Horror",tmdb_genre_Comedy
174188,Rapture-Palooza,2013,"Comedy, Fantasy, Horror",tmdb_genre_Comedy
177838,Ooga Booga,2013,"Comedy, Fantasy, Horror",tmdb_genre_Comedy
178135,Dropping Evil,2012,"Comedy, Horror",tmdb_genre_Comedy
178900,Cutting Room,2006,"Comedy, Horror, Mystery",tmdb_genre_Comedy
179111,A Field in England,2013,"Adventure, Comedy, Drama, History, Horror, Thriller",tmdb_genre_Comedy
179248,Vampire Camp,2012,"Comedy, Horror",tmdb_genre_Comedy
179496,Death Nurse 2,1988,"Comedy, Crime, Horror",tmdb_genre_Comedy
179672,Atomic Brain Invasion,2010,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
181921,Witch's Brew,2011,"Comedy, Horror",tmdb_genre_Comedy
183872,Evil Nurse 2,2011,"Comedy, Horror",tmdb_genre_Comedy
184345,A Haunted House 2,2014,"Comedy, Horror",tmdb_genre_Comedy
186574,Pretty Dead Things,2006,"Comedy, Horror",tmdb_genre_Comedy
186600,The Amateur Monster Movie,2011,"Comedy, Horror",tmdb_genre_Comedy
186869,The Vagrant,1992,"Comedy, Horror, Thriller",tmdb_genre_Comedy
186936,Bloodsucking Redneck Vampires,2004,"Comedy, Horror",tmdb_genre_Comedy
187010,Buck Wild,2013,"Comedy, Horror",tmdb_genre_Comedy
187851,They Bite,1996,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
188304,The Three Trials,2006,"Comedy, Crime, Fantasy, Horror",tmdb_genre_Comedy
188489,Birdemic 2: The Resurrection,2013,"Action, Comedy, Horror, Science Fiction",tmdb_genre_Comedy
189098,The Zombie King,2013,"Comedy, Horror",tmdb_genre_Comedy
189711,Love in the Time of Monsters,2014,"Comedy, Horror",tmdb_genre_Comedy
189755,The Happy House,2013,"Comedy, Horror",tmdb_genre_Comedy
193079,Kecoh! Hantu Raya Tok Chai,2013,"Comedy, Horror",tmdb_genre_Comedy
193335,Shopping for Fangs,1997,"Comedy, Drama, Horror, Thriller",tmdb_genre_Comedy
193596,Way Upstream,1987,"Comedy, Drama, Horror, TV Movie",tmdb_genre_Comedy
194150,Home: The Horror Story,2000,"Comedy, Horror",tmdb_genre_Comedy
194421,Mirror of Death,1988,"Action, Comedy, Horror",tmdb_genre_Comedy
194486,Ski Wolf,2008,"Comedy, Horror",tmdb_genre_Comedy
194490,Cemetery Sisters,1987,"Comedy, Crime, Horror, Thriller",tmdb_genre_Comedy
194759,Reel Horror,1985,"Comedy, Fantasy, Horror, Mystery",tmdb_genre_Comedy
195022,Kill Me Now,2012,"Comedy, Horror",tmdb_genre_Comedy
196328,Rockabilly Vampire,1996,"Comedy, Horror",tmdb_genre_Comedy
197389,Bride Of Killer Nerd,1992,"Comedy, Horror",tmdb_genre_Comedy
198207,Miss December,2011,"Comedy, Horror, Romance",tmdb_genre_Comedy
200213,Killing Me,2012,"Comedy, Horror",tmdb_genre_Comedy
200665,Invasion for Flesh and Blood,1991,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
200709,Matthew Blackheart: Monster Smasher,2002,"Action, Comedy, Fantasy, Horror, Science Fiction",tmdb_genre_Comedy
200872,Zombie Cheerleader Camp,2007,"Comedy, Horror",tmdb_genre_Comedy
201022,Asylum,2013,"Comedy, Horror",tmdb_genre_Comedy
201430,Strange Frequency,2001,"Comedy, Fantasy, Horror, Science Fiction",tmdb_genre_Comedy
201712,The Milpitas Monster,1976,"Action, Comedy, Horror, Science Fiction",tmdb_genre_Comedy
202357,The Exotic Ones,1968,"Action, Comedy, Horror",tmdb_genre_Comedy
203266,Beneath the Surface,2007,"Comedy, Drama, Horror",tmdb_genre_Comedy
203847,Tiny Toons Night Ghoulery,1995,"Animation, Comedy, Family, Horror, TV Movie",tmdb_genre_Comedy
203976,Hell's Drifter,2009,"Comedy, Drama, Horror, Thriller",tmdb_genre_Comedy
204473,Ghost Shark 2: Urban Jaws,2015,"Comedy, Horror, Thriller",tmdb_genre_Comedy
204577,Sharp Teeth,2006,"Comedy, Horror",tmdb_genre_Comedy
205321,Sharknado,2013,"Action, Comedy, Fantasy, Horror, Science Fiction, TV Movie",tmdb_genre_Comedy
206153,My Dead Girlfriend,2006,"Comedy, Horror",tmdb_genre_Comedy
206370,The Mystery in Dracula's Castle,1973,"Comedy, Family, Horror, TV Movie",tmdb_genre_Comedy
206721,Hey... Stop Stabbing Me!,2003,"Comedy, Horror",tmdb_genre_Comedy
206860,Tokak,2013,"Comedy, Horror",tmdb_genre_Comedy
207680,Return to... Return to Nuke 'Em High aka Vol. 2,2017,"Comedy, Horror",tmdb_genre_Comedy
209182,Zombie Brigade,1986,"Action, Comedy, Horror",tmdb_genre_Comedy
209495,Misfit Heights,2013,"Comedy, Horror, Music",tmdb_genre_Comedy
210842,WNUF Halloween Special,2013,"Comedy, Horror",tmdb_genre_Comedy
210908,All Cheerleaders Die,2013,"Comedy, Horror, Thriller",tmdb_genre_Comedy
211240,* Cemetery,2010,"Comedy, Horror, Thriller",tmdb_genre_Comedy
211400,Zombie Bankers,2010,"Comedy, Drama, Horror",tmdb_genre_Comedy
211587,Blood Shot,2013,"Action, Comedy, Horror",tmdb_genre_Comedy
212007,Guess What Happened to Count Dracula?,1971,"Comedy, Horror",tmdb_genre_Comedy
213803,The Witching,1993,"Comedy, Horror",tmdb_genre_Comedy
214126,Bigfoot,2006,"Comedy, Horror",tmdb_genre_Comedy
214597,Fright Night 2: New Blood,2013,"Comedy, Horror",tmdb_genre_Comedy
215332,Coons! Night of the Bandits of the Night,2005,"Comedy, Horror",tmdb_genre_Comedy
216178,Phantom Brother,1988,"Comedy, Horror",tmdb_genre_Comedy
216683,Dr. Hackenstein,1989,"Comedy, Horror",tmdb_genre_Comedy
217092,Vampires and Other Stereotypes,1994,"Comedy, Horror",tmdb_genre_Comedy
217787,Paranormal Whacktivity,2013,"Comedy, Horror",tmdb_genre_Comedy
218784,Freaks of Nature,2015,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
218809,The Lumberjack of All Trades,2006,"Comedy, Horror",tmdb_genre_Comedy
219668,The Vampires of Bloody Island,2010,"Comedy, Horror",tmdb_genre_Comedy
219816,InSpectres,2013,"Comedy, Horror",tmdb_genre_Comedy
220720,Zombie eXs,2012,"Comedy, Horror",tmdb_genre_Comedy
222858,A Bucket of Blood,1995,"Comedy, Horror, Thriller, TV Movie",tmdb_genre_Comedy
222969,Insane In The Brain,2007,"Comedy, Horror",tmdb_genre_Comedy
223178,Black Magic,1992,"Comedy, Drama, Horror, TV Movie",tmdb_genre_Comedy
223324,Macabre Pair of Shorts,1996,"Comedy, Horror",tmdb_genre_Comedy
223344,Maxie,1973,"Comedy, Drama, Horror, Thriller",tmdb_genre_Comedy
223625,The Wicked,1988,"Comedy, Horror, TV Movie",tmdb_genre_Comedy
224324,Conjoined,2013,"Comedy, Horror",tmdb_genre_Comedy
225456,Night of the Living Babes,1987,"Comedy, Horror",tmdb_genre_Comedy
225459,Viewer Discretion Advised,1998,"Comedy, Horror",tmdb_genre_Comedy
227234,Street Team Massacre,2007,"Action, Comedy, Horror",tmdb_genre_Comedy
227867,The Woodland Haunting 2,2006,"Comedy, Horror",tmdb_genre_Comedy
228724,4 Dead Girls: The Soul Taker,2012,"Comedy, Horror",tmdb_genre_Comedy
228942,A Monsterous Holiday,2013,"Animation, Comedy, Family, Horror",tmdb_genre_Comedy
229828,Baby Ghost,1995,"Comedy, Family, Horror",tmdb_genre_Comedy
230070,Stereotypes Don't Just Disappear Into Thin Air,2005,"Comedy, Horror",tmdb_genre_Comedy
230997,Do Not Disturb,2010,"Comedy, Horror",tmdb_genre_Comedy
231082,Gingerdead Man vs. Evil Bong,2013,"Comedy, Horror",tmdb_genre_Comedy
231516,Nightslave,1988,"Comedy, Horror",tmdb_genre_Comedy
232319,Coyote,2014,"Comedy, Fantasy, Horror, Science Fiction, Thriller",tmdb_genre_Comedy
232408,Scarlet Fry's Horrorama,1989,"Comedy, Fantasy, Horror",tmdb_genre_Comedy
232799,Silly Scaries,2011,"Comedy, Horror",tmdb_genre_Comedy
233833,A Slice of Terror,2004,"Comedy, Horror",tmdb_genre_Comedy
235385,Bikers Versus the Undead,1985,"Comedy, Horror",tmdb_genre_Comedy
235746,Sucker: The Vampire,1998,"Comedy, Horror",tmdb_genre_Comedy
236375,Barn of the Blood Llama,1997,"Comedy, Horror",tmdb_genre_Comedy
237714,I.B.S.,2013,"Comedy, Horror",tmdb_genre_Comedy
241528,Infinite Santa 8000,2013,"Action, Animation, Comedy, Horror",tmdb_genre_Comedy
241843,Cooties,2014,"Comedy, Horror",tmdb_genre_Comedy
243520,Unidentified,2013,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
244458,The Voices,2014,"Comedy, Crime, Fantasy, Horror",tmdb_genre_Comedy
244566,Life After Beth,2014,"Comedy, Horror, Romance",tmdb_genre_Comedy
244741,Room 36,2005,"Comedy, Horror, Thriller",tmdb_genre_Comedy
245716,Bad Movie Police: Case #1: Galaxy Of The Dinosaurs,2003,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
246223,Hot Wax Zombies on Wheels,1999,"Comedy, Horror",tmdb_genre_Comedy
246403,Tusk,2014,"Comedy, Horror",tmdb_genre_Comedy
246741,What We Do in the Shadows,2014,"Comedy, Horror",tmdb_genre_Comedy
248595,Alien Outlaw,1985,"Comedy, Horror, Mystery, Science Fiction, Western",tmdb_genre_Comedy
248661,Vampire Knights,1988,"Comedy, Horror",tmdb_genre_Comedy
249391,Here Come the Munsters,1995,"Comedy, Family, Horror",tmdb_genre_Comedy
249921,Silent but Deadly,2012,"Comedy, Horror",tmdb_genre_Comedy
250420,I Spit Chew on Your Grave,2008,"Comedy, Horror",tmdb_genre_Comedy
251368,Scream Dream,1989,"Comedy, Horror, Thriller",tmdb_genre_Comedy
251412,Nightlife,1989,"Comedy, Horror, TV Movie",tmdb_genre_Comedy
251719,Strange Tales,1986,"Comedy, Horror",tmdb_genre_Comedy
252130,So Shall You Reap,1999,"Comedy, Horror",tmdb_genre_Comedy
252208,Do You Like My Basement?,2014,"Comedy, Horror, Thriller",tmdb_genre_Comedy
252492,Filthy McNastier: Maximum Dousche,2005,"Comedy, Horror",tmdb_genre_Comedy
252496,Filthy McNastiest: Apocalypse Fuck!,2005,"Comedy, Horror",tmdb_genre_Comedy
253098,Midget Zombie Takeover,2013,"Comedy, Horror",tmdb_genre_Comedy
253108,Pajama Nightmare,2013,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
253306,Housebound,2014,"Comedy, Horror, Thriller",tmdb_genre_Comedy
253905,Night of the Flesh Eaters,2008,"Comedy, Horror",tmdb_genre_Comedy
254472,Stung,2015,"Comedy, Horror, Science Fiction",tmdb_genre_Comedy
254474,Zombeavers,2014,"Action, Comedy, Horror",tmdb_genre_Comedy
254634,The Chair,1988,"Comedy, Horror, Mystery",tmdb_genre_Comedy
255197,Reel Zombies,2008,"Action, Comedy, Horror",tmdb_genre_Comedy
