id,year,title,rek_labels,rek_top,rek_top_conf,rek_weapon,rek_animal,rek_person,rek_water,rek_fire,rek_silhouette,rek_n_boxes,rek_bright,rek_sharp,rek_contrast,rek_colors,rek_mod,rek_violence,rek_mod_weapons,rek_gore,rek_n_faces,rek_emotion,rek_gender,rek_age_lo,rek_age_hi
382275,0,,Adult:1.00|Bride:1.00|Female:1.00|Person:1.00|Woman:1.00|Male:0.99|Man:0.99|Lady:0.97|Book:0.94|Publication:0.94,Adult,0.9968,0.0,0.0,0.9968,0.0,0.0,0.0,10,12.76,34.21,50.0,#000000:82.8|#2f4f4f:9.4|#800000:4.6|#808080:3.3,,0.0,0.0,0.0,2,SURPRISED:0.61,Male,31,39
386867,2013,White With Red,Baseball (Ball):0.79|Sport:0.79|Clapperboard:0.65|Dynamite:0.62|Weapon:0.62|Text:0.57|Advertisement:0.54|Poster:0.54|Key:0.54|Hole:0.53,Baseball (Ball),0.7941,0.6161,0.0,0.0,0.0,0.0,0.0,3,22.52,87.75,89.82,#000000:64.4|#2f4f4f:11.6|#dcdcdc:9.5|#696969:7.1|#808080:4.1,,0.0,0.0,0.0,0,,,-1,-1
392048,2015,Postpartum,Face:1.00|Happy:1.00|Head:1.00|Person:1.00|Smile:1.00|Photography:0.96|Portrait:0.96|Laughing:0.57|Hospital:0.57|Mouth:0.57,Face,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2,64.92,34.59,81.74,#2f4f4f:33.3|#556b2f:17.1|#cd853f:11.9|#a0522d:10.4|#8b4513:9.1,,0.0,0.0,0.0,1,HAPPY:0.98,Female,24,30
393148,2015,Empty Bed,Adult:1.00|Female:1.00|Person:1.00|Woman:1.00|Face:1.00|Head:1.00|Sweating:0.65|Photography:0.57|Portrait:0.57|Sad:0.54,Adult,0.9974,0.0,0.0,0.9974,0.0,0.0,0.0,4,30.9,20.94,37.53,#000000:62.0|#2f4f4f:34.9|#708090:3.2,,0.0,0.0,0.0,1,FEAR:0.97,Female,27,35
395380,2016,Demented,Head:1.00|Person:1.00|Face:1.00|Smoke:1.00|Adult:0.98|Male:0.98|Man:0.98|Laptop:0.96|Hammer:0.93|Smoking:0.92,Head,1.0,0.5429,0.0,1.0,0.0,0.9993,0.0,7,32.99,35.0,65.62,#000000:58.7|#2f4f4f:34.0|#696969:4.7|#808080:2.6,,0.0,0.0,0.0,1,SAD:0.67,Female,21,27
396822,2014,Gutter Punk Massacre,Book:1.00|Publication:1.00|Face:0.95|Head:0.95|Person:0.95|Baby:0.94|Advertisement:0.94|Poster:0.94|Art:0.74|Comics:0.74,Book,1.0,0.5486,0.0,0.9476,0.0,0.0,0.0,8,39.28,78.98,82.86,#000000:50.4|#800000:15.8|#8b4513:13.8|#a0522d:10.1|#c0c0c0:4.7,Weapon Violence:0.77|Graphic Violence:0.77|Violence:0.77|Weapons:0.58,0.7701,0.5828,0.0,3,CALM:0.94,Male,36,44
397167,2013,Peter Coukis: Gimoire,Finger:1.00|Hand:1.00|Person:1.00|Adult:0.79|Male:0.79|Man:0.79|Symbol:0.56|Photography:0.55|Silhouette:0.55|Indoors:0.55,Finger,0.9982,0.0,0.0,0.9982,0.0,0.0,0.5501,4,80.38,13.95,82.16,#a9a9a9:23.9|#d8bfd8:23.0|#bc8f8f:16.7|#2f4f4f:15.5|#808080:12.7,,0.0,0.0,0.0,0,,,-1,-1
404193,1994,The Outsider,Adult:1.00|Female:1.00|Person:1.00|Woman:1.00|Head:0.87|Face:0.82|Lady:0.64|Animal:0.58|Indoors:0.58|Cobra:0.57,Adult,0.9981,0.0,0.5787,0.9981,0.0,0.0,0.0,8,21.52,23.85,76.18,#000000:70.5|#800000:10.4|#2f4f4f:7.9|#bc8f8f:5.9|#a0522d:5.3,,0.0,0.0,0.0,1,CALM:0.78,Female,25,33
404963,0,,Adult:1.00|Female:1.00|Person:1.00|Woman:1.00|Male:0.99|Man:0.99|People:0.98|Head:0.88|Face:0.86|Photography:0.75,Adult,0.9966,0.0,0.0,0.9966,0.0,0.0,0.0,25,8.19,81.08,88.09,#000000:84.0|#ffffff:6.7|#696969:3.8|#2f4f4f:3.3|#808080:1.2,,0.0,0.0,0.0,4,CALM:0.89,Male,35,43
405205,2006,Stanley's Girlfriend,Boy:0.96|Male:0.96|Person:0.96|Teen:0.96|Chess:0.95|Game:0.95|Adult:0.92|Man:0.92|Face:0.72|Head:0.72,Boy,0.9589,0.0,0.0,0.9589,0.0,0.0,0.0,9,9.44,44.57,82.17,#000000:73.6|#800000:9.8|#bc8f8f:8.2|#a0522d:5.1|#8b4513:2.9,,0.0,0.0,0.0,2,CALM:1.00,Male,26,34
406717,2012,Return of the Bloodsucking Nazi Zombies,Hat:1.00|Face:1.00|Head:1.00|Person:1.00|Photography:1.00|Portrait:1.00|Adult:0.99|Male:0.99|Man:0.99|Bottle:0.64,Hat,0.9993,0.0,0.0,0.996,0.0,0.0,0.0,5,46.87,24.22,78.52,#800000:51.3|#000000:20.2|#8b4513:7.2|#a52a2a:6.7|#a0522d:4.6,,0.0,0.0,0.0,1,CALM:0.95,Male,23,29
412273,0,,Advertisement:1.00|Poster:1.00|Fountain:0.98|Water:0.98|Person:0.97|Stage:0.56|Night:0.55|Indoors:0.55|Altar:0.54|Theater:0.54,Advertisement,1.0,0.0,0.0,0.9672,0.9753,0.0,0.0,2,22.79,84.91,90.17,#000000:68.4|#ffebcd:12.9|#2f4f4f:8.9|#800000:5.2|#696969:1.8,,0.0,0.0,0.0,0,,,-1,-1
417025,1996,Theater Dark Video Magazine,Adult:0.96|Female:0.96|Person:0.96|Woman:0.96|Face:0.89|Head:0.89|Male:0.83|Man:0.83|Slapping:0.60|Dog:0.60,Adult,0.9564,0.0,0.6019,0.9564,0.0,0.0,0.0,14,44.52,39.14,89.01,#000000:46.5|#2f4f4f:15.5|#708090:12.8|#dda0dd:12.8|#dcdcdc:5.4,,0.0,0.0,0.0,1,CALM:0.97,Female,25,33
419777,1987,Jonathan of the Night,Head:1.00|Person:1.00|Face:1.00|Adult:0.99|Male:0.99|Man:0.99|Photography:0.99|Portrait:0.99|Happy:0.99|Laughing:0.99,Head,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8,83.49,32.76,91.9,#daa520:20.5|#8b4513:15.4|#b8860b:13.6|#ffff00:13.3|#556b2f:12.7,Blood & Gore:0.95|Graphic Violence:0.95|Violence:0.95,0.9522,0.0,0.9522,1,HAPPY:1.00,Male,27,35
420773,2016,Rest my Bones,Photography:1.00|Face:1.00|Head:1.00|Person:1.00|Portrait:1.00|Book:1.00|Publication:1.00|Accessories:0.99|Formal Wear:0.99|Tie:0.99,Photography,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4,56.57,79.61,85.31,#2f4f4f:30.3|#000000:29.6|#808080:22.2|#a9a9a9:11.2|#b22222:4.2,,0.0,0.0,0.0,1,SURPRISED:0.96,Male,30,38
422427,1989,Dream car,Adult:0.97|Male:0.97|Man:0.97|Person:0.97|Car:0.94|Transportation:0.94|Vehicle:0.94|Machine:0.92|Wheel:0.92|Car - Exterior:0.81,Adult,0.9722,0.0,0.0,0.9722,0.0,0.0,0.0,7,52.7,48.66,86.08,#2f4f4f:61.6|#dcdcdc:10.7|#808080:10.1|#696969:9.0|#a9a9a9:7.6,,0.0,0.0,0.0,0,,,-1,-1
423658,2014,Sleeper,Boy:1.00|Male:1.00|Person:1.00|Teen:1.00|Head:0.97|Face:0.97|Baby:0.93|Photography:0.89|Portrait:0.89|Monitor:0.87,Boy,0.9956,0.0,0.0,0.9956,0.0,0.0,0.0,11,67.43,80.69,88.29,#2f4f4f:18.9|#000000:16.6|#cd853f:15.8|#a0522d:15.3|#ffebcd:14.2,,0.0,0.0,0.0,2,CALM:0.92,Male,34,42
424031,2016,West Skerra Light,People:1.00|Person:1.00|Face:1.00|Head:1.00|Photography:1.00|Portrait:1.00|Adult:1.00|Male:1.00|Man:1.00|Female:1.00,People,0.9999,0.0,0.0,0.9999,0.0,0.0,0.0,22,64.71,77.47,84.37,#000000:26.3|#696969:17.7|#2f4f4f:17.1|#a9a9a9:11.4|#bc8f8f:10.3,,0.0,0.0,0.0,4,CALM:0.67,Male,44,52
424594,2016,Dolls,Adult:0.97|Female:0.97|Person:0.97|Woman:0.97|Toy:0.94|Face:0.91|Head:0.91|Doll:0.91|Book:0.56|Publication:0.56,Adult,0.9659,0.0,0.0,0.9659,0.0,0.0,0.0,4,17.11,12.2,43.1,#000000:73.6|#2f4f4f:15.3|#800000:6.7|#8b4513:4.4,,0.0,0.0,0.0,0,,,-1,-1
429021,2015,The Last Abduction,Alien:1.00|Adult:0.98|Male:0.98|Man:0.98|Person:0.98|Face:0.86|Head:0.86|Photography:0.55|Portrait:0.55|Cartoon:0.52,Alien,1.0,0.0,0.0,0.9783,0.0,0.0,0.0,4,40.76,11.54,25.3,#2f4f4f:53.3|#000000:45.1|#696969:1.6,,0.0,0.0,0.0,0,,,-1,-1
431215,2015,A Visit From Krampus,Christmas:0.98|Christmas Decorations:0.98|Festival:0.98|Christmas Tree:0.96|Person:0.77|Accessories:0.57|Glitter:0.56|Ornament:0.54|Christmas Tree Ornaments:0.54|Plant:0.51,Christmas,0.9828,0.0,0.0,0.7683,0.0,0.0,0.0,1,52.3,82.01,81.17,#000000:33.2|#2f4f4f:22.2|#696969:16.0|#808080:15.8|#800000:6.4,,0.0,0.0,0.0,0,,,-1,-1
436118,2011,T is for Talk,Adult:1.00|Male:1.00|Man:1.00|Person:1.00|Female:1.00|Woman:1.00|Bracelet:0.95|People:0.92|Wristwatch:0.87|Indoors:0.80,Adult,0.9986,0.5354,0.0,0.9986,0.0,0.0,0.0,32,2.2,77.64,81.58,#000000:74.8|#2f4f4f:14.1|#808080:6.7|#a9a9a9:2.5|#c0c0c0:1.9,,0.0,0.0,0.0,6,CALM:0.81,Male,31,39
437931,2017,House of Spirits,Cup:1.00|Chair:1.00|Adult:1.00|Male:1.00|Man:1.00|Person:1.00|People:0.99|Indoors:0.96|Conversation:0.96|Desk:0.81,Cup,0.9984,0.0,0.0,0.9959,0.0,0.0,0.0,22,50.05,77.31,97.9,#000000:42.5|#ffebcd:21.2|#c0c0c0:10.6|#2f4f4f:6.6|#bc8f8f:5.7,,0.0,0.0,0.0,3,CALM:0.99,Male,29,37
438470,2007,Empathy,Adult:0.98|Male:0.98|Man:0.98|Person:0.98|Head:0.98|Face:0.97|Sweating:0.90|Skin:0.82|Body Part:0.58|Jaw:0.58,Adult,0.9806,0.0,0.0,0.9806,0.0,0.0,0.0,4,45.74,20.33,78.87,#2f4f4f:44.7|#000000:37.0|#696969:6.9|#808080:5.1|#a9a9a9:3.0,,0.0,0.0,0.0,2,CALM:1.00,Male,28,36
445671,2012,Archie: A Wee Ghost Story,Person:0.98|Blue:0.94,Person,0.9779,0.0,0.0,0.9779,0.0,0.0,0.0,1,1.31,15.18,65.34,#000000:65.4|#191970:25.4|#483d8b:7.2|#6495ed:1.0|#2f4f4f:0.9,,0.0,0.0,0.0,0,,,-1,-1
460876,2014,Set Yourself Free,Head:1.00|Person:1.00|Face:1.00|Adult:0.99|Female:0.99|Woman:0.99|Angry:0.91|Shouting:0.91|Accessories:0.73|Jewelry:0.73,Head,0.9999,0.0,0.0,0.9999,0.0,0.0,0.0,5,80.75,28.34,78.72,#808080:29.2|#a9a9a9:26.1|#c0c0c0:19.3|#2f4f4f:12.5|#d2b48c:5.1,Blood & Gore:1.00|Graphic Violence:1.00|Violence:1.00,0.9953,0.0,0.9953,1,SAD:0.63,Female,34,42
467438,0,,Adult:0.89|Female:0.89|Person:0.89|Woman:0.89|Accessories:0.71|Handbag:0.71|Horse:0.70|Head:0.63|Batman:0.62|Art:0.57,Adult,0.8866,0.0,0.0,0.8866,0.0,0.0,0.0,8,17.11,39.79,36.31,#000000:85.5|#2f4f4f:13.1|#708090:1.4,,0.0,0.0,0.0,0,,,-1,-1
494618,2016,Dear Albion,Photography:1.00|Face:1.00|Head:1.00|Person:1.00|Portrait:1.00|Adult:0.98|Male:0.98|Man:0.98|Beard:0.98|Female:0.97,Photography,1.0,0.0,0.0,1.0,0.0,0.0,0.0,14,48.83,41.65,91.8,#000000:31.8|#2f4f4f:22.7|#696969:13.6|#c0c0c0:13.6|#dcdcdc:9.1,,0.0,0.0,0.0,4,CALM:0.89,Male,35,43
502923,2016,Don't Run,Grove:1.00|Land:1.00|Nature:1.00|Outdoors:1.00|Tree:1.00|Vegetation:1.00|Woodland:1.00|Advertisement:0.96|Poster:0.95|Book:0.90,Grove,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,65.14,80.56,77.83,#808080:35.1|#2f4f4f:32.6|#696969:20.3|#a9a9a9:8.7|#c0c0c0:3.4,,0.0,0.0,0.0,0,,,-1,-1
522806,2014,Dead Week,Adult:1.00|Female:1.00|Person:1.00|Woman:1.00|Photography:0.99|Tripod:0.98|Musical Instrument:0.77|Violin:0.77|Head:0.62|Electronics:0.58,Adult,0.9986,0.0,0.0,0.9986,0.0,0.0,0.5687,7,4.59,65.96,86.29,#000000:65.2|#2f4f4f:13.0|#808080:10.9|#a9a9a9:10.9,,0.0,0.0,0.0,0,,,-1,-1
554075,2017,The Wicked Little Witch,Head:1.00|Person:1.00|Face:1.00|Photography:1.00|Portrait:1.00|Adult:0.99|Female:0.99|Woman:0.99|People:0.97|Child:0.96,Head,0.9993,0.0,0.0,0.9993,0.0,0.5692,0.0,8,12.39,34.66,82.62,#000000:74.8|#2f4f4f:8.7|#696969:7.9|#a9a9a9:4.1|#c0c0c0:2.7,Blood & Gore:0.60|Graphic Violence:0.60|Violence:0.60,0.6005,0.0,0.6005,2,SAD:0.98,Female,34,42
563085,2009,The Storymaker,Face:1.00|Head:1.00|Person:1.00|Photography:1.00|Portrait:1.00|Adult:0.99|Female:0.99|Woman:0.99|Male:0.99|Man:0.99,Face,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8,5.25,16.57,75.8,#000000:76.0|#2f4f4f:15.9|#696969:5.4|#808080:2.6,,0.0,0.0,0.0,2,CALM:0.55,Female,24,32
567501,1982,World War Mud,Computer Hardware:0.99|Hardware:0.99|Monitor:0.99|Screen:0.99|Person:0.94|Swimming:0.92|Outdoors:0.88|Dancing:0.84|Face:0.79|Head:0.79,Computer Hardware,0.9855,0.0,0.0,0.9352,0.0,0.0,0.5653,1,76.83,78.91,86.45,#4682b4:37.1|#6a5acd:20.3|#afeeee:17.0|#000000:14.0|#00008b:4.8,,0.0,0.0,0.0,0,,,-1,-1
577919,2018,Antoni Psycho,Head:0.98|Person:0.98|Face:0.98|Adult:0.95|Male:0.95|Man:0.95|Sweating:0.93|Skin:0.77,Head,0.9796,0.0,0.0,0.9796,0.0,0.0,0.0,4,42.85,22.35,87.15,#000000:49.3|#2f4f4f:12.4|#a9a9a9:10.3|#696969:10.1|#808080:9.7,,0.0,0.0,0.0,1,CALM:0.50,Male,24,32
606638,1997,Nightride,Adult:0.99|Male:0.99|Man:0.99|Person:0.99|Blazer:0.99|Coat:0.99|Jacket:0.99|Indoors:0.95|Face:0.91|Head:0.91,Adult,0.994,0.0,0.0,0.994,0.0,0.0,0.0,5,46.06,86.89,85.93,#000000:42.4|#2f4f4f:22.5|#808080:17.8|#a9a9a9:7.5|#191970:5.2,,0.0,0.0,0.0,1,CALM:0.80,Male,44,52
632205,2019,Be Still My Beating Heart,Advertisement:0.92|Poster:0.92|Adult:0.86|Bride:0.86|Female:0.86|Person:0.86|Woman:0.86|Outdoors:0.80|Book:0.77|Publication:0.77,Advertisement,0.9174,0.0,0.0,0.8632,0.0,0.758,0.0,5,44.21,73.44,73.73,#000000:42.4|#800000:23.2|#b22222:17.8|#8b4513:9.9|#cd853f:3.9,,0.0,0.0,0.0,0,,,-1,-1
659788,0,,Head:1.00|Person:1.00|Face:1.00|Adult:0.99|Male:0.99|Man:0.99|Indoors:0.80|Formal Wear:0.69|Tie:0.69|Gun:0.67,Head,0.9982,0.6689,0.0,0.9982,0.0,0.5607,0.0,10,24.97,33.12,76.83,#000000:74.0|#2f4f4f:16.7|#696969:6.0|#00bfff:3.4,,0.0,0.0,0.0,1,FEAR:0.98,Male,45,53
676735,2020,Danse Macabre,Candle:0.73|Fire:0.55|Bottle:0.55|Shaker:0.55|Flame:0.55|Lighter:0.52|Cylinder:0.52|Jar:0.52|Incense:0.52|Weapon:0.51,Candle,0.7283,0.5146,0.0,0.0,0.0,0.5524,0.0,1,3.09,56.55,73.28,#000000:88.3|#2f4f4f:5.6|#a0522d:4.1|#dcdcdc:1.2|#808080:0.8,,0.0,0.0,0.0,0,,,-1,-1
689132,2012,Eva of the Succubi,Adult:0.98|Male:0.98|Man:0.98|Person:0.98|Spa:0.86|Face:0.81|Head:0.81|Bathing:0.70|Lighting:0.51,Adult,0.9836,0.0,0.0,0.9836,0.0,0.0,0.0,4,45.12,14.09,49.78,#800000:37.5|#000000:32.6|#8b4513:28.7|#daa520:0.8|#a0522d:0.4,Non-Explicit Nudity of Intimate parts and Kissing:0.91|Non-Explicit Nudity:0.91|Exposed Male Nipple:0.91|Explicit:0.64|Exposed Female Nipple:0.64|Explicit Nudity:0.64|Exposed Male Genitalia:0.60,0.0,0.0,0.0,0,,,-1,-1
697404,2006,Hecatomb,Book:1.00|Publication:1.00|Advertisement:0.98|Poster:0.98|Person:0.97|Adult:0.97|Male:0.97|Man:0.97|Baby:0.94|Gun:0.90,Book,0.997,0.8986,0.0,0.9727,0.0,0.0,0.0,10,32.17,87.48,86.63,#000000:54.6|#800000:14.5|#d2b48c:11.4|#a0522d:9.7|#8b4513:5.8,Weapon Violence:0.66|Graphic Violence:0.66|Violence:0.66,0.658,0.0,0.0,4,HAPPY:0.99,Male,30,38
699633,2010,Doll of the Dead,Person:0.95|Face:0.87|Head:0.87|Eating:0.64|Food:0.64|Adult:0.61|Female:0.61|Woman:0.61|Festival:0.57|Alien:0.57,Person,0.9471,0.0,0.0,0.9471,0.0,0.0,0.0,6,28.46,77.84,87.26,#000000:63.4|#2f4f4f:11.5|#ff8c00:6.7|#b0c4de:5.6|#696969:3.9,Blood & Gore:0.90|Graphic Violence:0.90|Violence:0.90,0.8992,0.0,0.8992,0,,,-1,-1
716472,0,,Advertisement:1.00|Poster:1.00|Person:0.97|Text:0.74|Staircase:0.69|Newspaper:0.62|Blackboard:0.58|Symbol:0.56|Page:0.56|Canine:0.55,Advertisement,0.9996,0.0,0.0,0.9712,0.0,0.0,0.0,4,90.93,100.0,97.51,#ffffff:39.5|#2f4f4f:16.3|#808080:14.0|#000000:11.6|#a9a9a9:9.3,,0.0,0.0,0.0,0,,,-1,-1
724484,0,,Advertisement:0.99|Poster:0.99|Adult:0.99|Female:0.99|Person:0.99|Woman:0.99|Nature:0.97|Outdoors:0.97|Wilderness:0.97|Vegetation:0.93,Advertisement,0.9931,0.0,0.0,0.9864,0.6059,0.0,0.0,10,75.2,82.95,86.39,#a9a9a9:18.4|#cd853f:15.6|#dcdcdc:14.9|#2f4f4f:12.6|#a0522d:11.4,,0.0,0.0,0.0,0,,,-1,-1
732675,1996,The Eliminator,Head:1.00|Person:1.00|Face:1.00|Angry:1.00|Shouting:1.00|Baby:0.98|Adult:0.67|Male:0.67|Man:0.67|Photography:0.56,Head,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6,43.36,75.08,96.86,#000000:40.0|#2f4f4f:25.7|#ffffff:14.3|#c0c0c0:11.4|#808080:5.7,,0.0,0.0,0.0,1,ANGRY:1.00,Male,20,26
733638,2017,The Carver,Hood:1.00|Hoodie:1.00|Knitwear:1.00|Sweater:1.00|Sweatshirt:1.00|Adult:0.96|Male:0.96|Man:0.96|Person:0.96|Fashion:0.92,Hood,1.0,0.0,0.0,0.9596,0.0,0.0,0.5125,4,0.0,33.08,33.73,#000000:95.6|#696969:2.7|#800000:1.2|#808080:0.5,,0.0,0.0,0.0,0,,,-1,-1
738583,2007,The Appointment,Head:1.00|Person:1.00|Face:1.00|Photography:1.00|Portrait:1.00|Adult:0.99|Male:0.99|Man:0.99|Smoke:0.82|Night:0.57,Head,0.9999,0.0,0.0,0.9999,0.0,0.8181,0.0,4,0.0,46.47,80.87,#000000:93.4|#ffffff:3.0|#556b2f:1.5|#2f4f4f:0.9|#a9a9a9:0.7,,0.0,0.0,0.0,1,HAPPY:0.54,Male,37,45
740686,2009,Rations,Adult:0.99|Female:0.99|Person:0.99|Woman:0.99|Male:0.99|Man:0.99|Bag:0.97|Adventure:0.91|Hiking:0.91|Bicycle:0.89,Adult,0.9917,0.0,0.0,0.9917,0.0,0.0,0.0,9,88.49,79.11,84.96,#808080:26.3|#ffebcd:24.9|#b0c4de:23.0|#ffffff:6.7|#e6e6fa:5.5,,0.0,0.0,0.0,0,,,-1,-1
743305,0,,Head:1.00|Person:1.00|Face:1.00|Sad:1.00|Adult:0.95|Male:0.95|Man:0.95|Photography:0.95|Portrait:0.92|Crying:0.87,Head,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5,12.08,16.37,33.56,#000000:73.3|#2f4f4f:26.7,,0.0,0.0,0.0,1,CALM:0.93,Male,28,36
744405,2004,Song of the Dead,Face:1.00|Head:1.00|Person:1.00|Boy:1.00|Male:1.00|Teen:1.00|Body Part:0.97|Neck:0.97|Crying:0.93|Sad:0.93,Face,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4,52.88,30.16,78.15,#2f4f4f:44.0|#000000:19.7|#696969:9.2|#bc8f8f:8.4|#808080:6.8,,0.0,0.0,0.0,2,SURPRISED:0.69,Male,19,23
744442,2004,Shadows of the Dead,Photography:1.00|Face:1.00|Head:1.00|Person:1.00|Portrait:1.00|Adult:0.98|Male:0.98|Man:0.98|Book:0.57|Publication:0.57,Photography,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4,50.43,84.1,85.39,#000000:40.1|#696969:24.2|#2f4f4f:12.2|#800000:7.1|#dcdcdc:5.3,Blood & Gore:0.67|Graphic Violence:0.67|Violence:0.67,0.666,0.0,0.666,1,FEAR:0.96,Female,52,58
746173,2013,Bury the Hatchet,Head:1.00|Person:1.00|Face:1.00|Sad:1.00|Crying:0.96|Female:0.96|Girl:0.96|Teen:0.96|Adult:0.90|Male:0.90,Head,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8,58.03,56.33,93.26,#000000:30.1|#2f4f4f:26.9|#dcdcdc:22.3|#808080:9.4|#a9a9a9:5.4,,0.0,0.0,0.0,1,CONFUSED:0.56,Female,30,38
751197,2014,Daddy Christmas,Cartoon:1.00|Can:0.92|Tin:0.92|Adult:0.91|Male:0.91|Man:0.91|Person:0.91|Face:0.69|Head:0.69|Toy:0.55,Cartoon,0.9995,0.0,0.0,0.9098,0.0,0.0,0.0,5,62.12,35.22,82.97,#2f4f4f:21.2|#e9967a:19.0|#000000:15.6|#556b2f:12.3|#696969:12.2,,0.0,0.0,0.0,0,,,-1,-1
752473,2020,None of the Above,Head:0.99|Person:0.99|Face:0.99|Adult:0.98|Male:0.98|Man:0.98|Driving:0.98|Transportation:0.98|Vehicle:0.98|Car:0.71,Head,0.9938,0.0,0.0,0.9938,0.0,0.0,0.0,6,62.48,72.92,89.48,#000000:29.3|#2f4f4f:24.0|#a9a9a9:19.8|#5f9ea0:15.3|#afeeee:5.2,,0.0,0.0,0.0,1,CONFUSED:0.79,Male,32,40
752763,0,,Head:1.00|Person:1.00|Face:1.00|Sad:1.00|Crying:0.99|Baby:0.99|Photography:0.98|Portrait:0.98|Taking Cover:0.53|Blanket:0.51,Head,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2,23.75,13.61,74.55,#000000:58.2|#483d8b:21.0|#2f4f4f:11.2|#4682b4:9.5,,0.0,0.0,0.0,1,FEAR:0.91,Male,13,19
754905,2019,Coven,Text:0.90|Nature:0.89|Night:0.89|Outdoors:0.89|Traffic Light:0.87|Logo:0.79|Astronomy:0.73|Eclipse:0.73|Moon:0.68|Alphabet:0.57,Text,0.8995,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2.08,24.96,#000000:98.0|#2f4f4f:1.4|#8b4513:0.4|#a0522d:0.2,,0.0,0.0,0.0,0,,,-1,-1
757707,2006,The Grudge 1.5,Light:0.99|Electronics:0.96|Screen:0.96|Computer Hardware:0.93|Hardware:0.93|Monitor:0.93|Text:0.65|Outdoors:0.58|Neon:0.57|Sign:0.57,Light,0.994,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12.19,24.45,#000000:92.1|#800000:4.3|#b22222:3.6,,0.0,0.0,0.0,0,,,-1,-1
765847,2020,Barbatachthian,Lighting:0.99|Light:0.83|Person:0.69|Nature:0.65|Outdoors:0.65|Lamp:0.57|Logo:0.56|Astronomy:0.56|Fire:0.56|Night:0.56,Lighting,0.993,0.0,0.0,0.6855,0.0,0.5582,0.0,2,8.24,32.26,85.14,#000000:63.1|#800000:18.2|#d2691e:11.9|#a9a9a9:6.1|#ffa07a:0.7,,0.0,0.0,0.0,0,,,-1,-1
766506,2004,The Walkers,Text:0.89|Page:0.58|Cutlery:0.57|Linen:0.56|White:0.56|Rifle:0.56|Electronics:0.56|City:0.56|Spoon:0.55|Brush:0.55,Text,0.8863,0.5577,0.0,0.0,0.0,0.0,0.0,0,100.0,3.24,36.15,#ffffff:98.0|#2f4f4f:0.9|#dcdcdc:0.4|#808080:0.2|#a9a9a9:0.2,,0.0,0.0,0.0,0,,,-1,-1
784577,2010,Moonlight Sonata,Face:1.00|Head:1.00|Person:1.00|Photography:1.00|Portrait:1.00|Nature:0.98|Night:0.98|Outdoors:0.98|Adult:0.95|Bride:0.95,Face,0.9996,0.0,0.0,0.9996,0.0,0.0,0.0,5,20.21,66.99,76.31,#000000:65.5|#2f4f4f:14.6|#556b2f:5.2|#8b4513:4.5|#696969:4.1,Blood & Gore:0.99|Graphic Violence:0.99|Violence:0.99,0.988,0.0,0.988,0,,,-1,-1
785148,2005,Facility 4,Head:1.00|Person:1.00|Face:1.00|Photography:1.00|Portrait:1.00|Adult:0.97|Male:0.97|Man:0.97|Frown:0.97|Sad:0.97,Head,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4,69.67,76.98,86.34,#808080:39.4|#000000:28.2|#c0c0c0:10.3|#a9a9a9:7.7|#2f4f4f:7.0,,0.0,0.0,0.0,1,CONFUSED:0.49,Male,31,39
785154,2008,Harvest Moon,Face:1.00|Head:1.00|Person:1.00|Angry:1.00|Shouting:1.00|Happy:0.82|Laughing:0.56|Adult:0.56|Female:0.56|Woman:0.56,Face,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5,8.1,15.15,50.7,#000000:79.8|#2f4f4f:18.0|#696969:2.1,,0.0,0.0,0.0,1,ANGRY:0.74,Female,22,28
785160,2007,Prombies,Head:1.00|Person:1.00|Face:1.00|Angry:1.00|Shouting:1.00|Adult:0.99|Bride:0.99|Female:0.99|Wedding:0.99|Woman:0.99,Head,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9,18.53,20.54,55.4,#000000:77.0|#2f4f4f:20.2|#808080:2.7,,0.0,0.0,0.0,2,SURPRISED:0.98,Male,24,32
809645,0,,Chair:0.97|Furniture:0.97|Adult:0.96|Female:0.96|Person:0.96|Woman:0.96|Taking Cover:0.79|Footwear:0.71|Shoe:0.71|Indoors:0.68,Chair,0.9686,0.0,0.0,0.9589,0.0,0.0,0.5092,8,8.2,41.1,87.0,#000000:60.3|#191970:22.1|#6a5acd:6.6|#ffffff:4.8|#6495ed:3.4,,0.0,0.0,0.0,0,,,-1,-1
