id,year,title,rek_labels,rek_top,rek_top_conf,rek_weapon,rek_animal,rek_person,rek_water,rek_fire,rek_silhouette,rek_n_boxes,rek_bright,rek_sharp,rek_contrast,rek_colors,rek_mod,rek_violence,rek_mod_weapons,rek_gore,rek_n_faces,rek_emotion,rek_gender,rek_age_lo,rek_age_hi
44673,2007,The Matrimony,Book:1.00|Publication:1.00|Novel:0.99|Head:0.98|Person:0.98|Face:0.97|Adult:0.96|Female:0.96|Woman:0.96|Photography:0.93,Book,1.0,0.0,0.5089,0.9822,0.0,0.0,0.0,4,71.71,82.11,96.28,#000000:32.0|#c0c0c0:30.3|#808080:10.7|#bc8f8f:7.9|#2f4f4f:6.7,,0.0,0.0,0.0,1,SURPRISED:0.77,Female,19,25
44836,1992,Evil Dead Trap 2: Hideki,Outdoors:0.97|City:0.97|Nature:0.96|Book:0.93|Publication:0.93|Guitar:0.80|Musical Instrument:0.80|Snow:0.74|Urban:0.68|Advertisement:0.57,Outdoors,0.9709,0.0,0.0,0.0,0.0,0.0,0.0,0,41.67,82.36,91.79,#000000:41.0|#4682b4:23.4|#191970:15.5|#a9a9a9:15.5|#dcdcdc:4.6,,0.0,0.0,0.0,0,,,-1,-1
44839,2009,Yulenka,Advertisement:1.00|Poster:1.00|Adult:0.97|Female:0.97|Person:0.97|Woman:0.97|Flower:0.95|Flower Arrangement:0.94|Publication:0.93|Book:0.89,Advertisement,1.0,0.0,0.0,0.9659,0.0,0.0,0.0,4,44.28,82.19,85.52,#000000:47.9|#800000:16.5|#d2691e:15.4|#2f4f4f:6.9|#daa520:6.6,,0.0,0.0,0.0,1,CALM:0.99,Female,11,19
44886,2006,You and I,Face:0.99|Head:0.99|Person:0.99|Photography:0.99|Portrait:0.99|Adult:0.99|Bride:0.99|Female:0.99|Woman:0.99|Male:0.98,Face,0.9917,0.0,0.0,0.9917,0.0,0.0,0.0,15,84.77,87.33,95.36,#ffffff:26.2|#000000:16.2|#daa520:15.4|#800000:12.1|#e9967a:9.9,,0.0,0.0,0.0,4,SAD:0.99,Female,24,32
44914,1979,The Butterfly Murders,Book:0.99|Publication:0.99|Adult:0.97|Female:0.97|Person:0.97|Woman:0.97|Male:0.94|Man:0.94|Advertisement:0.87|People:0.86,Book,0.9874,0.0,0.0,0.9656,0.0,0.0,0.0,17,81.54,90.47,93.77,#2f4f4f:32.8|#ffffff:30.2|#e9967a:8.2|#daa520:7.8|#008080:6.5,,0.0,0.0,0.0,3,CALM:0.98,Male,32,40
44930,1989,The House of Lost Souls,Advertisement:1.00|Poster:1.00|Adult:0.99|Female:0.99|Person:0.99|Woman:0.99|Publication:0.95|Book:0.90|Handgun:0.54|Weapon:0.54,Advertisement,0.9973,0.543,0.0,0.994,0.0,0.0,0.0,4,67.4,88.46,95.87,#000000:36.8|#dcdcdc:18.3|#a9a9a9:17.8|#2f4f4f:11.1|#bc8f8f:9.4,,0.0,0.0,0.0,1,CALM:0.43,Female,39,47
44935,2005,Art of the Devil 2,Face:0.99|Head:0.99|Person:0.99|Photography:0.99|Portrait:0.99|Skin:0.60|Tattoo:0.60|Piercing:0.58|Book:0.56|Advertisement:0.55,Face,0.9897,0.0,0.0,0.9897,0.0,0.0,0.0,2,46.48,90.85,93.31,#000000:43.0|#800000:10.7|#8b4513:10.5|#ffebcd:10.2|#bc8f8f:10.0,Blood & Gore:0.95|Graphic Violence:0.95|Violence:0.95,0.9502,0.0,0.9502,1,SAD:0.98,Female,29,37
44971,1988,"Spooky, Spooky",Advertisement:1.00|Poster:1.00|Book:1.00|Publication:1.00|Adult:0.98|Male:0.98|Man:0.98|Person:0.98|Helmet:0.96|Monitor:0.61,Advertisement,0.9996,0.0,0.544,0.9765,0.0,0.0,0.0,32,50.02,80.98,81.81,#000000:43.8|#483d8b:13.9|#b22222:11.1|#2f4f4f:9.6|#800000:5.7,,0.0,0.0,0.0,4,CALM:0.95,Female,22,28
45065,2008,Cruel Restaurant,Advertisement:1.00|Poster:1.00|Book:1.00|Publication:1.00|Adult:0.92|Female:0.92|Person:0.92|Woman:0.92|Cricket Bat:0.86|Dining Table:0.74,Advertisement,1.0,0.0,0.0,0.918,0.0,0.0,0.0,6,29.83,78.72,82.27,#000000:57.6|#800000:18.3|#f4a460:7.6|#a0522d:6.6|#8b4513:4.3,,0.0,0.0,0.0,1,CALM:0.23,Female,19,25
45097,2008,Edison And Leo,Art:0.99|Collage:0.99|Book:0.95|Publication:0.95|Advertisement:0.94|Poster:0.94|Comics:0.85|Baby:0.84|Person:0.84|Face:0.63,Art,0.9927,0.0,0.0,0.8359,0.0,0.0,0.0,6,56.37,87.07,88.19,#000000:38.0|#d2b48c:19.1|#2f4f4f:11.5|#800000:8.7|#808080:7.3,,0.0,0.0,0.0,2,SURPRISED:0.71,Female,40,48
45270,2005,Saint Martyrs of the Damned,Book:1.00|Publication:1.00|Advertisement:1.00|Poster:1.00|Adult:0.96|Bride:0.96|Female:0.96|Person:0.96|Woman:0.96|Baby:0.87,Book,0.9996,0.0,0.0,0.9621,0.0,0.0,0.0,12,85.06,89.36,90.53,#c0c0c0:37.9|#000000:24.4|#d2b48c:14.3|#2f4f4f:7.7|#556b2f:6.3,,0.0,0.0,0.0,3,CALM:0.99,Female,23,29
45384,2005,Ashura,Book:1.00|Publication:1.00|Face:0.99|Head:0.99|Person:0.99|Photography:0.99|Portrait:0.99|Adult:0.94|Female:0.94|Woman:0.94,Book,0.9964,0.0,0.0,0.9935,0.0,0.0,0.0,5,42.45,90.17,90.12,#000000:45.3|#2f4f4f:20.0|#a9a9a9:13.5|#808080:13.2|#ffebcd:7.6,Non-Explicit Nudity of Intimate parts and Kissing:0.80|Non-Explicit Nudity:0.80|Exposed Male Nipple:0.80,0.0,0.0,0.0,2,CALM:0.50,Female,27,35
45397,2002,My Left Eye Sees Ghosts,Advertisement:1.00|Poster:1.00|Accessories:1.00|Glasses:1.00|Sunglasses:1.00|Adult:0.99|Female:0.99|Person:0.99|Woman:0.99|Head:0.99,Advertisement,1.0,0.0,0.0,0.9933,0.0,0.0,0.0,9,48.73,84.11,94.26,#000000:40.5|#2f4f4f:11.3|#dcdcdc:10.3|#ffd700:8.3|#ff4500:8.0,,0.0,0.0,0.0,2,SURPRISED:1.00,Female,26,34
45452,1995,Out of the Dark,Coat:1.00|Potted Plant:1.00|Advertisement:0.99|Poster:0.99|Book:0.98|Publication:0.98|Overcoat:0.94|Adult:0.91|Male:0.91|Man:0.91,Coat,0.9998,0.0,0.0,0.9091,0.0,0.0,0.0,5,60.52,84.89,93.09,#c0c0c0:26.9|#2f4f4f:24.9|#000000:20.3|#008080:17.2|#696969:10.3,,0.0,0.0,0.0,1,CALM:0.98,Male,35,43
45474,2000,Crossfire,Advertisement:1.00|Poster:1.00|Bonfire:0.94|Fire:0.94|Flame:0.94|Adult:0.75|Female:0.75|Person:0.75|Woman:0.75|Book:0.61,Advertisement,0.9983,0.0,0.0,0.7458,0.0,0.9357,0.0,5,41.14,80.72,86.12,#000000:48.3|#cd5c5c:14.1|#f4a460:11.6|#8b4513:9.1|#800000:7.7,,0.0,0.0,0.0,1,CALM:0.86,Female,24,30
45480,2001,Visible Secret,Adult:0.98|Female:0.98|Person:0.98|Woman:0.98|Male:0.98|Man:0.98|Baby:0.97|Portrait:0.90|People:0.89|Advertisement:0.80,Adult,0.9833,0.0,0.0,0.9833,0.0,0.0,0.0,11,2.58,82.73,87.25,#000000:75.0|#c0c0c0:6.9|#2f4f4f:6.8|#556b2f:4.3|#5f9ea0:2.9,,0.0,0.0,0.0,4,CALM:0.99,Male,21,27
45501,2007,Forest of Death,Book:1.00|Publication:1.00|Lion:1.00|Advertisement:0.94|Poster:0.94|Hand:0.87|Dog:0.75|Cricket Bat:0.72|Kangaroo:0.68|Novel:0.65,Book,0.9999,0.0,0.7459,0.0,0.0,0.0,0.0,4,53.81,85.02,84.08,#000000:35.9|#2f4f4f:16.8|#808080:12.4|#696969:12.1|#c0c0c0:9.4,,0.0,0.0,0.0,1,FEAR:0.85,Female,21,27
45660,1990,Devilman - Volume 2: Demon Bird,Book:1.00|Publication:1.00|Novel:0.99|Advertisement:0.98|Poster:0.96|Sea Life:0.90|Shark:0.90|Comics:0.55|Art:0.55|Modern Art:0.54,Book,1.0,0.0,0.9044,0.0,0.0,0.0,0.0,1,78.26,75.25,97.7,#191970:35.2|#dcdcdc:35.1|#ff8c00:18.5|#000000:2.7|#696969:2.4,,0.0,0.0,0.0,0,,,-1,-1
45676,2004,Sexual Parasite: Killer Pussy,Advertisement:1.00|Poster:1.00|T-Shirt:0.97|Adult:0.93|Female:0.93|Person:0.93|Woman:0.93|Bride:0.88|Water:0.87|Book:0.86,Advertisement,0.9976,0.0,0.7666,0.9332,0.8665,0.0,0.0,13,33.31,82.75,86.04,#000000:58.3|#a0522d:15.1|#bdb76b:12.2|#800000:9.2|#c0c0c0:2.1,Non-Explicit Nudity of Intimate parts and Kissing:0.61|Non-Explicit Nudity:0.61|Partially Exposed Female Breast:0.61|Exposed Male Nipple:0.52|Blood & Gore:0.51|Graphic Violence:0.51|Violence:0.51,0.5112,0.0,0.5112,1,SAD:0.98,Female,15,21
45719,2003,Onmyoji: The Yin Yang Master II,Book:1.00|Publication:1.00|Adult:0.93|Female:0.93|Person:0.93|Woman:0.93|Novel:0.90|Male:0.87|Man:0.87|People:0.82,Book,1.0,0.0,0.0,0.9273,0.0,0.0,0.0,20,58.9,85.01,81.85,#2f4f4f:28.6|#696969:15.9|#000000:15.5|#808080:13.2|#a0522d:10.4,,0.0,0.0,0.0,7,CALM:0.99,Male,23,29
45737,2007,Sick Nurses,Face:1.00|Head:1.00|Person:1.00|Photography:1.00|Portrait:1.00|Adult:0.99|Female:0.99|Woman:0.99|Cosmetics:0.98|Lipstick:0.98,Face,0.9974,0.5587,0.0,0.9974,0.0,0.0,0.0,5,51.54,91.24,93.62,#000000:42.3|#2f4f4f:15.8|#808080:11.6|#bc8f8f:10.9|#c0c0c0:10.2,Blood & Gore:0.68|Graphic Violence:0.68|Violence:0.68,0.6838,0.0,0.6838,2,CALM:0.82,Female,22,28
45756,2010,Saint,Book:0.97|Publication:0.97|Knight:0.93|Person:0.93|Adult:0.87|Bride:0.87|Female:0.87|Woman:0.87|Glove:0.78|Horse:0.78,Book,0.9736,0.7532,0.0,0.9336,0.0,0.0,0.0,7,53.17,83.03,95.7,#000000:38.3|#dcdcdc:21.2|#2f4f4f:13.1|#8b0000:12.1|#cd5c5c:7.2,,0.0,0.0,0.0,0,,,-1,-1
45814,2009,Vegetarian,Face:1.00|Head:1.00|Person:1.00|Photography:1.00|Portrait:1.00|Flare:0.99|Light:0.99|Adult:0.98|Female:0.98|Woman:0.98,Face,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4,69.66,44.99,85.35,#191970:23.9|#696969:18.7|#a9a9a9:16.0|#2e8b57:12.9|#ffebcd:10.2,,0.0,0.0,0.0,0,,,-1,-1
45866,2008,Help,Book:1.00|Publication:1.00|Advertisement:1.00|Poster:1.00|Face:0.97|Head:0.97|Person:0.97|Adult:0.97|Bride:0.97|Female:0.97,Book,0.9995,0.0,0.0,0.9749,0.0,0.0,0.0,9,5.78,83.96,91.29,#000000:65.9|#c0c0c0:9.4|#d2691e:6.8|#a0522d:6.1|#bc8f8f:5.0,,0.0,0.0,0.0,2,CALM:0.96,Female,21,27
45952,2000,Wild Flowers,Book:1.00|Publication:1.00|Adult:1.00|Female:1.00|Person:1.00|Woman:1.00|Bride:0.97|Flower:0.93|Flower Arrangement:0.89|Bonfire:0.78,Book,0.9993,0.0,0.0,0.9989,0.0,0.0,0.0,18,69.0,84.47,87.48,#000000:25.6|#9370db:16.3|#6495ed:12.5|#bc8f8f:10.5|#a9a9a9:8.2,,0.0,0.0,0.0,3,SURPRISED:0.20,Female,26,34
46025,2003,Maléfique,Lighting:1.00|Book:1.00|Publication:1.00|Light:0.99|Bonfire:0.86|Advertisement:0.71|Poster:0.71|Tattoo:0.70|Art:0.57|Novel:0.57,Lighting,0.9997,0.0,0.0,0.0,0.0,0.0,0.0,2,7.69,47.88,92.17,#000000:56.0|#daa520:15.7|#8b4513:11.1|#800000:8.4|#ffebcd:6.2,,0.0,0.0,0.0,0,,,-1,-1
46078,1986,Entrails of a Virgin,Book:0.99|Publication:0.99|Adult:0.98|Female:0.98|Person:0.98|Woman:0.98|Acrobatic:0.73|Circus:0.57|Advertisement:0.56|Poster:0.56,Book,0.9946,0.0,0.5023,0.9828,0.0,0.0,0.0,5,54.49,90.06,92.11,#000000:36.0|#c0c0c0:19.8|#483d8b:9.2|#dc143c:8.9|#708090:6.6,Non-Explicit Nudity of Intimate parts and Kissing:0.92|Non-Explicit Nudity:0.92|Partially Exposed Buttocks:0.92|Swimwear or Underwear:0.75|Female Swimwear or Underwear:0.75|Explicit:0.44|Explicit Sexual Activity:0.44,0.0,0.0,0.0,1,CALM:0.58,Female,21,27
46079,1987,Rusted Body: Guts of a Virgin III,Accessories:1.00|Jewelry:1.00|Necklace:1.00|Advertisement:0.96|Adult:0.94|Female:0.94|Person:0.94|Woman:0.94|Bride:0.93|Poster:0.91,Accessories,0.9998,0.0,0.0,0.9443,0.0,0.0,0.0,17,71.73,82.28,84.58,#e9967a:29.5|#000000:28.3|#a0522d:16.7|#daa520:7.2|#8b4513:6.4,Explicit:0.94|Exposed Female Nipple:0.94|Explicit Nudity:0.94|Explicit Sexual Activity:0.87|Non-Explicit Nudity of Intimate parts and Kissing:0.49|Non-Explicit Nudity:0.49|Partially Exposed Female Breast:0.49|Implied Nudity:0.44,0.0,0.0,0.0,1,CALM:0.96,Female,22,28
46146,2010,Troll Hunter,Advertisement:0.99|Poster:0.97|Bear:0.88|Mammal:0.88|Wildlife:0.88|Car:0.74|Vehicle:0.74|Book:0.58|Publication:0.58|Outdoors:0.57,Advertisement,0.9892,0.0,0.8764,0.0,0.0,0.0,0.0,2,56.35,81.7,87.56,#000000:26.4|#2f4f4f:22.9|#ffd700:12.6|#483d8b:9.6|#87ceeb:9.2,,0.0,0.0,0.0,0,,,-1,-1
46164,2006,Retribution,Lighting:1.00|Adult:1.00|Male:1.00|Man:1.00|Person:1.00|Nature:0.91|Night:0.91|Outdoors:0.91|Shoe:0.87|Water:0.85,Lighting,0.9992,0.0,0.0,0.9971,0.8512,0.0,0.5709,8,11.99,75.91,83.44,#000000:70.9|#2f4f4f:9.2|#b22222:6.1|#c0c0c0:4.5|#696969:4.2,,0.0,0.0,0.0,0,,,-1,-1
46313,2005,Tomie: Revenge,Book:1.00|Publication:1.00|Novel:1.00|Adult:0.87|Female:0.87|Person:0.87|Woman:0.87|Comics:0.54|Advertisement:0.53|Poster:0.53,Book,1.0,0.0,0.0,0.8731,0.0,0.0,0.0,4,38.6,82.58,84.33,#000000:42.9|#2f4f4f:42.5|#dcdcdc:5.9|#4682b4:4.7|#808080:1.5,,0.0,0.0,0.0,0,,,-1,-1
46362,1971,Malpertuis,Book:1.00|Publication:1.00|Comics:0.99|Advertisement:0.97|Poster:0.97|Adult:0.97|Female:0.97|Person:0.97|Woman:0.97|Art:0.94,Book,0.9995,0.0,0.5245,0.9701,0.0,0.0,0.0,8,7.39,86.64,90.59,#000000:55.1|#a9a9a9:15.4|#191970:13.3|#696969:6.6|#e9967a:3.3,,0.0,0.0,0.0,3,SAD:0.91,Female,30,38
46405,2009,Mere Khwabon Mein Jo Aaye,Book:1.00|Publication:1.00|Advertisement:1.00|Poster:1.00|Adult:0.93|Male:0.93|Man:0.93|Person:0.93|Bride:0.91|Female:0.91,Book,0.9991,0.0,0.0,0.9313,0.0,0.0,0.0,30,83.84,86.03,89.54,#f4a460:30.7|#000000:20.0|#bdb76b:14.5|#8b4513:11.0|#cd853f:8.4,Non-Explicit Nudity of Intimate parts and Kissing:0.68|Non-Explicit Nudity:0.68|Exposed Male Nipple:0.68,0.0,0.0,0.0,7,CALM:0.46,Male,24,30
46653,1997,To the Limit,Book:1.00|Publication:1.00|Novel:0.99|Fire:0.98|Flame:0.98|Adult:0.95|Male:0.95|Man:0.95|Person:0.95|Advertisement:0.62,Book,1.0,0.0,0.0,0.9451,0.0,0.9848,0.5253,5,90.74,82.9,89.87,#ffffff:22.7|#f4a460:18.5|#f0e68c:17.2|#cd853f:10.0|#800000:9.6,,0.0,0.0,0.0,0,,,-1,-1
46658,1988,The Night of the Sharks,Advertisement:1.00|Poster:1.00|Adult:0.99|Male:0.99|Man:0.99|Person:0.99|Airplane:0.91|Animal:0.73|Sea Life:0.73|Fish:0.69,Advertisement,0.9997,0.0,0.7295,0.9854,0.565,0.0,0.0,6,60.79,81.03,82.66,#2f4f4f:33.7|#483d8b:13.3|#708090:12.8|#808080:11.7|#000000:11.5,Weapon Violence:0.49|Graphic Violence:0.49|Violence:0.49,0.4912,0.0,0.0,1,CALM:0.90,Male,39,47
46719,2009,Night of the Living Dead: Reanimated,Advertisement:1.00|Book:1.00|Publication:1.00|Poster:1.00|Adult:0.99|Female:0.99|Person:0.99|Woman:0.99|Comics:0.70|Blackboard:0.64,Advertisement,0.9998,0.0,0.0,0.9912,0.0,0.0,0.0,12,51.64,82.86,81.13,#8b0000:39.3|#000000:25.6|#ff4500:12.9|#b22222:12.8|#800000:3.8,,0.0,0.0,0.0,10,SAD:0.52,Female,23,29
46767,1987,In a Glass Cage,Face:1.00|Head:1.00|Person:1.00|Photography:1.00|Portrait:1.00|Silhouette:1.00|Adult:0.99|Male:0.99|Man:0.99|Advertisement:0.80,Face,0.9996,0.0,0.0,0.9996,0.0,0.0,0.9995,4,2.84,47.92,92.29,#000000:58.9|#4682b4:14.4|#00bfff:9.5|#2f4f4f:5.4|#696969:5.2,,0.0,0.0,0.0,0,,,-1,-1
46799,1971,The Third Part of the Night,Advertisement:1.00|Poster:1.00|Stencil:1.00|Adult:0.86|Female:0.86|Person:0.86|Woman:0.86|Face:0.81|Book:0.57|Publication:0.57,Advertisement,0.9999,0.0,0.0,0.8643,0.0,0.0,0.5624,5,84.15,84.14,87.17,#daa520:52.4|#000000:28.5|#deb887:12.0|#556b2f:2.1|#808080:1.6,,0.0,0.0,0.0,0,,,-1,-1
46879,2006,Spectre,Book:1.00|Publication:1.00|Face:0.99|Head:0.99|Person:0.99|Photography:0.99|Portrait:0.99|Adult:0.97|Female:0.97|Woman:0.97,Book,1.0,0.0,0.6048,0.9931,0.0,0.5599,0.0,6,74.27,78.93,100.0,#000000:34.2|#dcdcdc:26.8|#c0c0c0:11.1|#808080:9.5|#800000:7.2,,0.0,0.0,0.0,0,,,-1,-1
46921,2001,The Cat with Hands,Advertisement:0.96|Poster:0.96|Publication:0.73|Animal:0.73|Mammal:0.73|Panther:0.73|Wildlife:0.73|Book:0.71|Cat:0.62|Pet:0.62,Advertisement,0.9569,0.0,0.7281,0.0,0.0,0.0,0.0,1,6.13,36.25,64.42,#000000:79.7|#800000:10.0|#8b4513:8.2|#d2691e:1.1|#a0522d:1.0,,0.0,0.0,0.0,0,,,-1,-1
46959,1990,Game Over,Book:1.00|Publication:1.00|Advertisement:1.00|Poster:0.99|Smoke Pipe:0.97|Person:0.89|Adult:0.83|Male:0.83|Man:0.83|Photography:0.71,Book,0.9996,0.0,0.0,0.8872,0.0,0.0,0.0,7,22.46,83.11,88.85,#000000:56.2|#2f4f4f:11.0|#a9a9a9:9.8|#696969:6.3|#800000:5.4,,0.0,0.0,0.0,0,,,-1,-1
46980,1975,Devil's Exorcist,Book:1.00|Publication:1.00|Novel:0.94|Advertisement:0.91|Poster:0.91|Baby:0.85|Person:0.85|Comics:0.52|Magazine:0.52|Animal:0.51,Book,1.0,0.0,0.513,0.8529,0.0,0.0,0.0,2,68.15,83.94,84.86,#dc143c:35.0|#000000:27.5|#a52a2a:11.9|#8b4513:6.6|#dcdcdc:5.4,,0.0,0.0,0.0,0,,,-1,-1
46998,2009,Evil - In the Time of Heroes,Advertisement:1.00|Poster:1.00|Adult:0.97|Male:0.97|Man:0.97|Person:0.97|Baby:0.69|Disk:0.64|Dvd:0.64|Book:0.56,Advertisement,0.9999,0.5508,0.0,0.9735,0.0,0.0,0.0,19,50.27,90.86,96.42,#000000:40.6|#2f4f4f:17.9|#dcdcdc:14.0|#a9a9a9:11.5|#808080:6.7,Blood & Gore:0.86|Graphic Violence:0.86|Violence:0.86|Weapon Violence:0.79,0.8632,0.0,0.8632,7,ANGRY:0.33,Male,36,44
47051,2010,Curse of the Deserted,Book:1.00|Publication:1.00|Advertisement:1.00|Adult:1.00|Female:1.00|Person:1.00|Woman:1.00|Poster:0.94|Shark:0.90|Bride:0.65,Book,0.9986,0.0,0.8981,0.9969,0.0,0.0,0.5312,12,2.58,81.28,91.0,#000000:75.3|#c0c0c0:10.9|#778899:5.3|#696969:3.3|#2f4f4f:2.8,,0.0,0.0,0.0,1,CALM:0.82,Female,23,29
47270,1976,The Ghost Train,Advertisement:1.00|Poster:1.00|Tie:0.96|Adult:0.94|Male:0.94|Man:0.94|Person:0.94|Book:0.88|Publication:0.88|Face:0.80,Advertisement,0.9994,0.0,0.0,0.9421,0.0,0.0,0.0,6,57.8,84.08,86.52,#483d8b:29.3|#b0c4de:16.3|#2f4f4f:12.0|#4682b4:10.4|#8b4513:9.9,,0.0,0.0,0.0,1,SURPRISED:0.96,Male,41,49
47284,1988,Evil Clutch,Book:1.00|Publication:1.00|Advertisement:0.97|Adult:0.95|Female:0.95|Person:0.95|Woman:0.95|Poster:0.92|Comics:0.84|Novel:0.56,Book,0.9998,0.0,0.5342,0.9511,0.0,0.0,0.0,4,52.85,82.93,79.73,#2f4f4f:34.9|#000000:22.0|#696969:14.5|#483d8b:7.8|#a9a9a9:6.7,Non-Explicit Nudity of Intimate parts and Kissing:0.98|Non-Explicit Nudity:0.98|Partially Exposed Female Breast:0.98,0.0,0.0,0.0,1,ANGRY:0.94,Female,27,35
47331,2004,Black Kiss,Adult:1.00|Female:1.00|Person:1.00|Woman:1.00|Advertisement:1.00|Poster:0.99|Male:0.98|Man:0.98|Baby:0.98|Face:0.87,Adult,0.9988,0.6292,0.0,0.9988,0.0,0.0,0.0,25,89.15,90.53,94.64,#ffffff:38.1|#000000:17.0|#a9a9a9:12.4|#2f4f4f:9.8|#808080:9.1,,0.0,0.0,0.0,5,HAPPY:0.31,Female,32,40
47408,2005,Rampo Noir,Book:1.00|Publication:1.00|Novel:0.99|Adult:0.96|Bride:0.96|Female:0.96|Person:0.96|Woman:0.96|Head:0.64|Face:0.62,Book,1.0,0.0,0.0,0.9584,0.0,0.0,0.0,5,75.18,77.89,86.0,#800000:24.4|#e9967a:18.9|#a9a9a9:18.8|#c0c0c0:11.6|#2f4f4f:8.4,,0.0,0.0,0.0,1,CALM:0.96,Female,21,27
47453,1988,Sodoma's Ghost,Advertisement:1.00|Poster:1.00|Adult:0.97|Female:0.97|Person:0.97|Woman:0.97|Boy:0.96|Child:0.96|Male:0.96|Man:0.93,Advertisement,1.0,0.0,0.508,0.971,0.0,0.0,0.0,13,70.66,93.3,94.85,#000000:33.1|#c0c0c0:21.9|#808080:21.3|#2f4f4f:11.9|#ffff00:5.0,,0.0,0.0,0.0,1,CALM:0.51,Female,26,34
47459,1970,Dorian Gray,Art:0.99|Painting:0.99|Advertisement:0.98|Poster:0.96|Adult:0.96|Bride:0.96|Female:0.96|Person:0.96|Woman:0.96|Book:0.94,Art,0.9913,0.0,0.0,0.9579,0.0,0.0,0.0,5,80.2,88.41,100.0,#ffffff:40.8|#000000:29.6|#a9a9a9:6.5|#d2691e:6.1|#800000:5.7,Non-Explicit Nudity of Intimate parts and Kissing:0.98|Non-Explicit Nudity:0.98|Exposed Male Nipple:0.98,0.0,0.0,0.0,1,CONFUSED:0.50,Female,26,34
47519,2010,Big Tits Zombie,Advertisement:1.00|Poster:1.00|Adult:0.99|Female:0.99|Person:0.99|Woman:0.99|Book:0.98|Publication:0.98|Comics:0.93|Shoe:0.92,Advertisement,0.9996,0.904,0.0,0.9924,0.0,0.0,0.0,23,37.12,82.12,84.84,#000000:58.8|#a9a9a9:9.6|#2f4f4f:8.9|#8b4513:6.8|#800000:5.9,Non-Explicit Nudity of Intimate parts and Kissing:0.96|Non-Explicit Nudity:0.96|Partially Exposed Female Breast:0.96,0.0,0.0,0.0,3,CALM:0.98,Female,19,25
47606,2005,The Torturer,Book:1.00|Publication:1.00|Novel:1.00|Advertisement:0.99|Poster:0.99|Face:0.75|Head:0.75|Person:0.75|Baby:0.72|Smoke Pipe:0.67,Book,1.0,0.0,0.0,0.7452,0.0,0.0,0.0,3,19.47,82.02,82.88,#000000:68.8|#800000:12.9|#bc8f8f:5.8|#c0c0c0:4.4|#8b4513:4.0,,0.0,0.0,0.0,1,CALM:0.51,Female,20,26
47655,2010,Hisss,Book:1.00|Publication:1.00|Adult:0.86|Female:0.86|Person:0.86|Woman:0.86|Advertisement:0.68|Dancing:0.57|Poster:0.57|Novel:0.56,Book,0.9998,0.0,0.0,0.8638,0.0,0.0,0.0,4,48.48,80.02,94.48,#000000:39.3|#c0c0c0:20.8|#800000:18.4|#bc8f8f:10.1|#8b4513:4.9,Non-Explicit Nudity of Intimate parts and Kissing:0.90|Non-Explicit Nudity:0.90|Implied Nudity:0.90,0.0,0.0,0.0,1,CALM:0.99,Female,24,30
47791,2008,Semum,Advertisement:1.00|Poster:1.00|Book:1.00|Publication:1.00|Adult:0.96|Bride:0.96|Female:0.96|Person:0.96|Woman:0.96|Face:0.66,Advertisement,1.0,0.0,0.0,0.9579,0.0,0.0,0.0,5,38.59,80.27,85.63,#000000:53.7|#800000:22.6|#e9967a:9.8|#a0522d:8.0|#ff6347:3.6,,0.0,0.0,0.0,1,ANGRY:0.88,Female,34,42
48191,1996,Rubber's Lover,T-Shirt:1.00|Helmet:0.99|Adult:0.95|Male:0.95|Man:0.95|Person:0.95|Shorts:0.94|Hat:0.94|Cap:0.85|Playing American Football:0.65,T-Shirt,0.9999,0.0,0.5781,0.9537,0.0,0.0,0.0,8,55.54,93.35,96.14,#000000:40.0|#2f4f4f:15.7|#dcdcdc:12.6|#ee82ee:11.8|#c0c0c0:9.3,Explicit:0.59|Explicit Sexual Activity:0.59,0.0,0.0,0.0,0,,,-1,-1
48192,2001,Sorum,Book:1.00|Publication:1.00|Advertisement:1.00|Face:0.99|Head:0.99|Person:0.99|Photography:0.99|Portrait:0.99|Poster:0.99|Baby:0.99,Book,0.9984,0.0,0.0,0.9945,0.0,0.0,0.0,4,42.04,76.86,92.61,#000000:53.5|#2f4f4f:18.3|#808080:9.8|#dcdcdc:9.4|#a9a9a9:4.7,,0.0,0.0,0.0,1,SAD:0.99,Female,11,19
48270,1998,Bingo,Adult:0.99|Female:0.99|Person:0.99|Woman:0.99|Male:0.98|Man:0.98|Hat:0.98|Cap:0.90|Face:0.90|Head:0.90,Adult,0.9885,0.0,0.0,0.9885,0.0,0.0,0.0,8,34.08,62.78,65.54,#000000:55.8|#2f4f4f:40.7|#d8bfd8:1.5|#a0522d:1.4|#191970:0.4,,0.0,0.0,0.0,2,HAPPY:1.00,Male,39,47
48302,1992,Bad Channels,Person:0.94|Advertisement:0.93|Batman:0.81|Poster:0.81|Adult:0.69|Male:0.69|Man:0.69|Cross:0.67|Book:0.67|Comics:0.67,Person,0.944,0.0,0.6139,0.944,0.0,0.0,0.0,10,28.37,86.1,84.25,#000000:64.0|#191970:7.6|#a9a9a9:6.1|#2f4f4f:5.8|#696969:5.8,,0.0,0.0,0.0,0,,,-1,-1
